Fecha;PM10;PM2.5;Vel Viento;Dir Viento;NO;NO2;NOX;SO2;CO;OZONO;BC ug/m3;Temperatura;Presion Baro;HR;Precipitacion;Rad Solar
25/09/2024 12:00;21;6;3;101;6,3;3,8;10,1;1,2;0;19,7;1;0;564;41,7;0;549
25/09/2024 13:00;17;5;2,6;101;5,2;2,4;7,6;1,4;0;20,1;1,2;0;564;38,6;0;1258
25/09/2024 14:00;11;7;2;123;3,3;1,5;4,9;1,6;0;22,2;1;0;563;32,7;0;1089
25/09/2024 15:00;18;5;2,6;91;7,6;5,5;13;1,6;0;21,7;1,3;0;562;34,8;0;368
25/09/2024 16:00;36;8;0,6;179;9,6;9,7;19,2;2,3;0;21,4;3,8;0;562;48,9;0;217
25/09/2024 17:00;32;16;1,3;221;12,1;13,4;25,4;2,3;0;18,7;3,4;0;562;54,1;0;91
25/09/2024 18:00;45;14;2,1;227;14,7;21,5;36,1;2,4;0;15,1;6,2;0;562;66,8;0;27
25/09/2024 19:00;37;20;0,9;187;9,4;18,2;27,6;2,4;0;14;3,8;0;563;64,9;0;0
25/09/2024 20:00;15;15;1,1;65;14;15,3;29,3;1,7;0;10,8;2,3;0;564;71,2;0,1;0
25/09/2024 21:00;21;12;1,1;120;4,8;9,4;14,2;1,3;0;13,6;1,5;0;564;70,7;0;0
25/09/2024 22:00;14;11;1;113;4,7;9,6;14,2;1,2;0;12,8;1,8;0;565;70,9;0;0
25/09/2024 23:00;25;13;1,2;71;22;17,7;39,6;1,5;0;3,9;2,7;0;565;70,9;0;0
26/09/2024 0:00;31;15;0,7;114;12,2;16,3;28,6;2;0;2,5;3,3;0;565;70,5;0;0
26/09/2024 1:00;18;11;0,6;116;5,6;11,7;17,2;1,7;0;3,3;2,2;0;564;71,9;0;0
26/09/2024 2:00;38;17;0,6;107;6,2;11,8;17,9;1,7;0;3;3;0;564;73,1;0;0
26/09/2024 3:00;27;27;0,6;115;4,8;10,2;15;1,6;0;3,4;1,8;0;563;75;0;0
26/09/2024 4:00;31;7;0,6;110;10,5;12,2;22,7;2,2;0;2,6;2,6;0;564;74;0;0
26/09/2024 5:00;25;11;1,1;97;19,7;14,8;34,6;2,2;0;2,6;4,3;0;564;70,6;0;1
26/09/2024 6:00;41;12;0,9;96;28,6;16,6;45,2;5,6;0;3,7;7,3;0;564;70,9;0;2
26/09/2024 7:00;23;19;1,3;124;7,6;10,4;18;1,7;0;12,2;2,2;0;564;69,9;0;82
26/09/2024 8:00;20;6;1,4;130;4,3;4,5;8,8;1,3;0;21,5;1,2;0;565;60,3;0;238
26/09/2024 9:00;21;6;1,6;147;2,9;2,4;5,4;1,2;0;23,6;1;0;565;50,1;0;478
26/09/2024 10:00;31;4;1,4;140;3,9;2,9;6,9;1,2;0;26,1;1;0;565;43,7;0;522
26/09/2024 11:00;21;5;0,8;76;11;7,6;18,6;1,5;0;30,2;3,1;0;565;43,9;0;436
26/09/2024 12:00;23;8;1;200;7,2;7,7;14,9;2;0;31,6;2;0;564;42,5;0;284
26/09/2024 13:00;86;17;3,1;244;14,6;19,1;33,8;2,8;0;23,9;7,8;0;564;62,7;0;205
26/09/2024 14:00;80;29;3,4;237;13,2;17,1;30,2;2,5;0;26,7;6,5;0;563;68,6;0;286
26/09/2024 15:00;51;35;2,9;234;14,3;13,5;27,7;2,3;0;23,4;6,7;0;562;63,5;0;361
26/09/2024 16:00;47;18;1,6;9;38,5;20,4;58,9;2,5;0;12,6;8,4;0;562;73,8;5;31
26/09/2024 17:00;29;28;1,5;264;35,6;28,1;63,7;2,6;0;5,4;7,6;0;563;84,5;0,8;17
26/09/2024 18:00;24;20;1,5;250;36,3;29,9;66,2;2,5;0;4,9;13,5;0;563;87,7;0,6;4
26/09/2024 19:00;29;0;1;262;39,5;33,4;72,9;2,9;0;3,9;9,4;0;563;85,7;0;0
26/09/2024 20:00;37;0;1,1;257;37,1;31,9;69;3,5;0;2,8;9,9;0;564;87,5;0;0
26/09/2024 21:00;31;0;0,5;357;41,9;34,3;76,2;3,4;0;2,7;9,9;0;565;86,9;0;0
26/09/2024 22:00;43;0;0,5;28;46,4;35,4;81,9;2,8;0;2;8,6;0;565;87,8;0;0
26/09/2024 23:00;42;0;0,4;29;26,6;29,1;55,7;2,1;0;1,8;7,8;0;565;89,5;0,1;0
27/09/2024 0:00;33;0;0,4;108;22,4;25,8;48,2;2,1;0;1,8;6,6;0;565;90,4;0;0
27/09/2024 1:00;12;0;0,7;110;9;15,5;24,5;1,8;0;3;3,5;0;564;89,9;0;0
27/09/2024 2:00;20;0;0,5;81;6,7;15,9;22,6;2;0;3,2;2,9;0;563;89,9;0;0
27/09/2024 3:00;20;0;0,6;79;16,4;17,8;34,2;2,2;0;1,7;3,9;0;563;90;0;0
27/09/2024 4:00;0;0;0,6;246;52,3;23,4;75,7;3,3;0;1,8;8,7;0;563;90,7;0;0
27/09/2024 5:00;0;0;0,5;245;61,6;24,7;86,3;3,5;0;1,9;11,1;0;563;90,8;0;0
27/09/2024 6:00;0;0;1,5;251;86,6;26,8;113,3;4;0;1,9;15,7;0;564;90,4;0;3
27/09/2024 7:00;0;0;1,2;260;88,8;27,8;116,6;5,6;0;2,4;17,7;0;564;87,9;0;48
27/09/2024 8:00;0;0;1,1;302;71,9;32,6;104,5;8,2;0;3,6;14,4;0;565;81,4;0;150
27/09/2024 9:00;0;0;0,8;321;59,6;35,3;95;7,1;0;5,8;13,5;0;565;72,2;0;298
27/09/2024 10:00;0;0;0,9;177;23,2;21,5;44,8;4,2;0;14,3;8;0;565;58,5;0;790
27/09/2024 11:00;0;0;1,7;39;27,4;22,1;49,5;2,7;0;18,6;11,8;0;565;49,5;0;843
27/09/2024 12:00;0;0;1,4;339;47,5;36,2;83,8;3,4;0;9,2;15,2;0;564;62,1;0,2;121
27/09/2024 13:00;0;0;1,8;202;13,4;26,5;39,9;2,7;0;13;6,7;0;564;79,2;0,7;112
27/09/2024 14:00;0;0;1;161;8,4;17,4;25,8;3;0;18,7;5,2;0;563;77,7;0;277
27/09/2024 15:00;0;0;1,6;144;4,4;7,3;11,6;2,4;0;22,1;2;0;563;64,2;0;416
27/09/2024 16:00;0;0;1,6;137;3,5;5,2;8,7;2,5;0;25;1,4;0;562;57,8;0;344
27/09/2024 17:00;0;0;1,4;130;3,2;7,4;10,6;2,4;0;28,6;1,7;0;562;55,8;0;197
27/09/2024 18:00;0;0;1,1;139;3,4;12,8;16,2;3;0;20,2;2,3;0;562;62,5;0;40
27/09/2024 19:00;0;0;1;124;4,6;18,5;23,1;2,4;0;13,1;2,8;0;562;69,5;0;0
27/09/2024 20:00;0;0;1,3;126;10,7;24,2;34,9;3,5;0;5,3;4,7;0;563;74,4;0;0
27/09/2024 21:00;0;0;1,1;120;8,1;19,5;27,6;2,2;0;7,2;3,6;0;564;75,4;0;0
27/09/2024 22:00;0;0;1,3;122;4,6;14,6;19,2;1,9;0;10,7;2,4;0;565;78,2;0;0
27/09/2024 23:00;0;0;1;128;2,8;11;13,7;1,9;0;14,2;2;0;564;78,9;0;0
28/09/2024 0:00;0;0;0,8;113;3;10,2;13,3;1,8;0;13,8;1,6;0;564;81,3;0;0
28/09/2024 1:00;0;0;0,8;134;2,8;12,8;15,5;2,7;0;9;2,6;0;564;81;0;0
28/09/2024 2:00;0;0;1,1;123;3,4;11,5;14,9;4,3;0;8,8;2,8;0;563;81;0;0
28/09/2024 3:00;0;0;0,8;123;1,3;5,7;7;3,4;0;16,7;1,6;0;563;76,4;0;0
28/09/2024 4:00;0;0;1,1;120;2,1;7;9;2,2;0;16,8;1,3;0;563;76,4;0;0
28/09/2024 5:00;0;0;1,2;124;3,4;9,9;13,3;2,2;0;12,3;2,2;0;563;80,9;0;0
28/09/2024 6:00;0;0;1,3;119;5,3;10,6;15,8;2,2;0;11,7;1,9;0;563;79,2;0;4
28/09/2024 7:00;0;0;1;117;9,5;10,8;20,4;2,5;0;11,6;2,3;0;563;73,5;0;115
28/09/2024 8:00;0;0;1,5;75;44,6;20,4;65,1;3,3;0;8,9;6,6;0;564;61,4;0;320
28/09/2024 9:00;0;0;1,5;109;12,6;8,8;21,4;2,3;0;16,3;2,5;0;565;55,3;0;398
28/09/2024 10:00;0;0;1,5;154;2,7;2,6;5,2;1,6;0;22,8;1,2;0;565;49,6;0;773
28/09/2024 11:00;0;0;1,1;180;8,2;6,6;14,8;2;0;24,8;1,6;0;564;46,7;0;545
28/09/2024 12:00;0;0;2,9;247;20,4;16,4;36,8;3,5;0;22,6;5;0;564;58,7;0;603
28/09/2024 13:00;0;0;1,8;266;14,8;20,2;35;3,3;0;27,6;6,2;0;563;53,1;0;143
28/09/2024 14:00;0;0;3;234;13,8;19,1;32,9;3,1;0;27,8;5,4;0;562;63,9;0;269
28/09/2024 15:00;0;0;3;238;9,3;10,8;20,1;2,6;0;31;3,4;0;562;58,9;0;535
28/09/2024 16:00;0;0;2,6;237;11,6;13;24,6;3;0;30,1;3,2;0;561;57,8;0;252
28/09/2024 17:00;0;0;2,8;247;12,8;16,6;29,4;3,1;0;24;4,1;0;562;72,8;0;52
28/09/2024 18:00;0;0;2,1;230;16,1;20,3;36,4;3,1;0;16,2;4,4;0;562;80,2;8,1;8
28/09/2024 19:00;0;0;0;0;6;19,8;25,8;2;0;12;2,4;0;563;89,2;4,8;0
28/09/2024 20:00;0;0;0;0;26,6;25,3;51,9;2,3;0;9,2;4;0;563;93,9;0,1;0
28/09/2024 21:00;0;0;0;0;33,8;31,1;64,8;2,4;0;6,3;4,1;0;564;90;3,7;0
28/09/2024 22:00;0;0;0;0;21,8;29;50,9;2,1;0;5;3,8;0;564;91,4;1,3;0
28/09/2024 23:00;0;0;0;0;11,1;24,3;35,4;1,9;0;5,5;3,1;0;564;91,3;0,4;0
29/09/2024 0:00;0;0;0;0;5,2;19,4;24,6;1,7;0;9;1,8;0;564;92,5;0,1;0
29/09/2024 1:00;0;0;0;0;9,6;19,5;29,1;2;0;9,5;2,3;0;564;95,2;0,2;0
29/09/2024 2:00;0;0;0;0;13;25,4;38,4;2;0;3,9;3,3;0;564;94,8;1,2;0
29/09/2024 3:00;0;0;0;0;9,3;22,2;31,4;2,1;0;4,3;2,7;0;563;93,9;0,6;0
29/09/2024 4:00;0;0;0;0;8,5;18,4;26,9;1,9;0;7,5;1,7;0;563;92,6;1,2;0
29/09/2024 5:00;0;0;0;0;6;16;22;1,9;0;8,2;2,2;0;564;92,1;1;0
29/09/2024 6:00;0;0;0;0;13,4;18,7;32,1;2;0;7,2;2,6;0;564;91,8;0,5;2
29/09/2024 7:00;0;0;0;0;32,2;20,9;53,1;2,2;0;4,8;4,8;0;564;92,2;0,5;41
29/09/2024 8:00;0;0;0;0;22,5;20,7;43,3;1,9;0;8;4;0;565;91,1;0,2;120
29/09/2024 9:00;0;0;0;0;12,4;12,2;24,7;1,8;0;18,8;2,2;0;565;79,8;0;288
29/09/2024 10:00;0;0;0;0;10,2;11,3;21,5;1,8;0;23,9;2,2;0;565;68;0;336
29/09/2024 11:00;0;0;0;0;18,6;21,4;40;1,9;0;21,5;4,5;0;565;68,9;0,1;230
29/09/2024 12:00;0;0;0;0;31,3;28,5;59,7;2,3;0;17;6,4;0;565;75,4;1;214
29/09/2024 13:00;0;0;0;0;18;23,1;41;2,1;0;25,2;6,5;0;564;74,6;1,1;292
29/09/2024 14:00;0;0;0;0;8,1;19,4;27,5;1,8;0;30;3,3;0;563;74,5;0,8;181
29/09/2024 15:00;0;0;0;0;7,9;24,3;32,2;2,1;0;27,6;3,9;0;563;79,9;2;133
29/09/2024 16:00;0;0;0;0;7,4;25,9;33,4;2,2;0;23,2;3,9;0;562;82,9;1,1;97
29/09/2024 17:00;0;0;0;0;32,6;35,5;68,1;2,8;0;13;5,6;0;563;80;0,1;100
29/09/2024 18:00;0;0;0;0;20,3;33,6;54,1;2,5;0;13,1;4;0;563;77,5;0;49
29/09/2024 19:00;0;0;0;0;25;38,4;63,4;2,5;0;5,7;4,9;0;563;83,2;0;0
29/09/2024 20:00;0;0;0;0;11,3;21,7;33;2,1;0;7,4;2,9;0;563;85,4;0;0
29/09/2024 21:00;0;0;0;0;28,1;26,4;54,5;2,5;0;1,8;4,7;0;564;87,6;0;0
29/09/2024 22:00;0;0;0;0;34,3;30,7;65;2,9;0;1,9;5,1;0;564;89;0;0
29/09/2024 23:00;0;0;0;0;44,3;32,4;76,6;2,9;0;1,8;8;0;565;89,4;0;0
30/09/2024 0:00;0;0;0;0;25,4;32,3;57,7;2,8;0;2;7,2;0;564;88,2;0;0
30/09/2024 1:00;0;0;0;0;37,1;27,8;64,9;3;0;1,9;7,7;0;564;87,8;0;0
30/09/2024 2:00;0;0;0;0;35,1;20,6;55,7;2,9;0;1,7;6,7;0;564;88,2;0;0
30/09/2024 3:00;0;0;0;0;27,3;20,5;47,9;4,3;0;1,7;8,5;0;563;88,5;0,3;0
30/09/2024 4:00;0;0;0;0;20,5;22,5;42,9;3,9;0;1,7;7,1;0;563;88,9;0;0
30/09/2024 5:00;0;0;0;0;51,2;16,1;67,3;3,6;0;1,8;9,1;0;563;89,2;0;0
30/09/2024 6:00;0;0;0;0;72,8;25,8;98,6;4,2;0;1,9;15,8;0;564;91,2;0;2
30/09/2024 7:00;0;0;0;0;87,8;27,8;115,6;5;0;2,2;15;0;564;90,8;0;37
30/09/2024 8:00;0;0;0;0;77,9;30,6;108,5;5,8;0;2,4;13,8;0;565;88,5;0,1;55
30/09/2024 9:00;0;0;0;0;0;0;0;5,2;0;3,4;18,7;0;565;84,8;0,1;199
30/09/2024 10:00;0;0;0;0;0;0;0;3,9;0;9,9;13,1;0;565;74;0;368
30/09/2024 11:00;0;0;0;0;0;0;0;0;0;9,5;8,8;0;565;64,6;0;707
30/09/2024 12:00;0;0;0;0;0;0;0;0;0;0;10,2;0;564;63,9;1,7;220
30/09/2024 13:00;42;0;0;0;15,9;20,9;36,8;1,6;0;0;8,6;0;564;66;0;758
30/09/2024 14:00;63;0;0;0;26,4;23,1;49,5;1,8;0;10,5;10,2;0;563;67,1;2,9;141
30/09/2024 15:00;21;0;0;0;29,7;19,2;48,9;0,6;0;8,3;9,6;0;563;83,2;1,2;70
30/09/2024 16:00;35;0;0;0;31,8;19;50,8;1,2;0;6,5;11,8;0;563;82,3;0,4;96
30/09/2024 17:00;20;0;0;0;31,2;18,4;49,6;1;0;8;7,9;0;563;81,6;0;104
30/09/2024 18:00;52;0;0;0;43,4;18,5;62;2,1;0;2;15;0;563;79,8;0;22
30/09/2024 19:00;56;0;0;0;92,4;21,4;113,9;2,7;0;0;18,8;0;563;84,2;0;0
30/09/2024 20:00;66;0;0;0;126;22,4;148,4;3,1;0;0;17,8;0;564;86,9;0;0
30/09/2024 21:00;59;0;0;0;119,9;17,5;137,3;2,1;0;0;12,3;0;564;87,3;0;0
30/09/2024 22:00;50;0;0;0;59,2;12,3;71,5;0,6;0;0,4;4,5;0;564;86,3;0;0
30/09/2024 23:00;41;0;0;0;22,6;9,2;31,8;0,5;0;2,4;2,7;0;565;85,3;0;0
1/10/2024 0:00;59;0;0;0;51,3;7,2;58,5;1,1;0;0;8,6;0;564;88,9;0;0
1/10/2024 1:00;35;0;0;0;25,4;6,4;31,8;0,6;0;0;3,4;0;564;89,3;0;0
1/10/2024 2:00;48;0;0;0;45,6;5,6;51,2;1,7;0;0;7,5;0;563;91,3;0;0
1/10/2024 3:00;63;0;0;0;91,7;2,6;94,4;2,6;0;0;12,7;0;563;91,4;0;0
1/10/2024 4:00;36;0;0;0;84,2;1,9;86;1,4;0;0;7,3;0;563;90,6;0;0
1/10/2024 5:00;28;0;0;0;31,4;2,1;33,5;0,8;0;0;3,6;0;564;90,2;0;0
1/10/2024 6:00;69;0;0;0;54;1;55;1,4;0;0;9,5;0;564;90,9;0;3
1/10/2024 7:00;85;0;0;0;75;2,7;77,7;1,8;0;0;10,1;0;564;91,6;0;82
1/10/2024 8:00;91;0;0;0;76,1;6,6;82,7;5,7;0;1,4;9,5;0;564;70;0;346
1/10/2024 9:00;88;0;0;0;63,3;17,5;80,8;3,3;0;9,5;11;0;565;58,8;0;439
1/10/2024 10:00;146;0;0;0;49,9;35,7;85,6;2,3;0;14,9;18,1;0;565;55,8;0;744
1/10/2024 11:00;91;0;0;0;38,9;44,6;83,4;1,4;0;27;13,2;0;564;51,1;0;475
1/10/2024 12:00;19;0;0;0;14,2;26,6;40,9;0,6;0;24,6;5;0;564;41,8;0;1197
1/10/2024 13:00;17;0;0;0;2;12;14;0,4;0;27,8;1,3;0;563;34,5;0;1153
1/10/2024 14:00;64;0;0;0;3,5;15,9;19,5;1,6;0;26;8,2;0;563;49,6;0;516
1/10/2024 15:00;54;0;0;0;8;22,9;30,9;1,9;0;19,8;7,1;0;562;59,6;0;282
1/10/2024 16:00;41;0;0;0;3;21,2;24,2;1,5;0;26,2;6,4;0;562;63;0;394
1/10/2024 17:00;69;0;0;0;7,8;22,2;30;2,1;0;23,8;6,9;0;562;52,7;0;253
1/10/2024 18:00;19;0;0;0;7,5;17,7;25,2;0,8;0;24,2;2,4;0;562;45,7;0;48
1/10/2024 19:00;63;0;0;0;10;13,6;23,6;1,8;0;12;4,9;0;563;63,1;0;0
1/10/2024 20:00;37;0;0;0;12,4;13,4;25,8;1,6;0;12;3,9;0;563;71,1;0;0
1/10/2024 21:00;44;0;0;0;8,1;13,4;21,5;0,9;0;6;3,8;0;564;73,5;0;0
1/10/2024 22:00;46;0;0;0;11,3;11,3;22,6;1;0;1,4;4;0;564;75,1;0;0
1/10/2024 23:00;34;0;0;0;8,8;9,1;17,9;1;0;3;3,1;0;564;75,8;0;0
2/10/2024 0:00;53;0;0;0;13,4;7,4;20,8;2,3;0;0,3;4;0;564;75,3;0;0
2/10/2024 1:00;19;0;0;0;9,1;5,9;15;1,2;0;2,6;2,8;0;564;75,5;0;0
2/10/2024 2:00;23;0;0;0;0;0;0;0,8;0;1,7;2;0;564;78,5;0;0
2/10/2024 3:00;24;0;0;0;0;0;0;0,8;0;4;2,3;0;563;77,7;0;0
2/10/2024 4:00;25;0;0;0;0;0;0;0,5;0;6;1,9;0;563;77;0;0
2/10/2024 5:00;34;0;0;0;0,3;4,5;4,8;0,8;0;0,8;3,6;0;564;77,6;0;0
2/10/2024 6:00;100;0;0;0;36,1;2;38,1;2,8;0;0;11;0;564;78,1;0;3
2/10/2024 7:00;99;0;0;0;86,3;0,2;86,5;4,5;0;0,2;12,7;0;564;75,7;0;92
2/10/2024 8:00;78;0;0;0;54,1;5,8;59,9;5,1;0;5,3;8,7;0;564;57,8;0;343
2/10/2024 9:00;79;0;0;0;32,1;17;49,1;3,9;0;14,6;9,9;0;565;50,1;0;432
2/10/2024 10:00;93;0;0;0;12,5;25,6;38,1;2,5;0;27,7;9,1;0;564;45,6;0;829
2/10/2024 11:00;129;0;0;0;11,7;45;56,7;3,1;0;30,8;14,3;0;564;45,6;0;769
2/10/2024 12:00;86;0;0;0;0;0;0;2,7;0;40,3;8,6;0;564;51;0;561
2/10/2024 13:00;98;0;0;0;0;0;0;2,7;0;38,2;8,3;0;563;61,1;0;258
2/10/2024 14:00;71;0;0;0;0;0;0;2,1;0;36,5;6,8;0;562;71,4;0,2;150
2/10/2024 15:00;66;0;0;0;0;0;0;1,6;0;29,4;7,2;0;562;78,1;0;166
2/10/2024 16:00;64;0;0;0;0;0;0;1,4;0;23,8;6;0;562;77;0;97
2/10/2024 17:00;54;0;0;0;0;0;0;1,9;0;18,8;7,5;0;562;80,3;0,3;54
2/10/2024 18:00;49;0;0;0;0;0;0;1,8;0;23,6;7,7;0;562;80,1;0,1;9
2/10/2024 19:00;56;0;0;0;12,2;21;33,2;1,9;0;4,2;10;0;563;80,7;0;0
2/10/2024 20:00;72;0;0;0;19,8;16,6;36,4;1,7;0;2,1;8,1;0;563;79,9;0;0
2/10/2024 21:00;31;0;0;0;9;12,7;21,7;1,3;0;7,7;3,8;0;564;77,8;0;0
2/10/2024 22:00;36;0;0;0;0;0;0;0,9;0;4,1;3,2;0;565;78,6;0;0
2/10/2024 23:00;20;0;0;0;0;0;0;0,7;0;7,2;2,1;0;565;78,6;0;0
3/10/2024 0:00;25;0;0;0;0;0;0;0,7;0;5,2;3,3;0;564;81,1;0;0
3/10/2024 1:00;55;0;0;0;19,6;8,5;28,1;2,3;0;0;7,9;0;564;88;0;0
3/10/2024 2:00;40;0;0;0;19,5;8,1;27,6;2,8;0;0;5,6;0;564;87,1;0;0
3/10/2024 3:00;46;0;0;0;9,7;6,3;16;2,1;0;0;7,5;0;563;87,9;0;0
3/10/2024 4:00;37;0;0;0;11,2;3,7;14,9;1,9;0;0;5,8;0;563;88;0;0
3/10/2024 5:00;32;0;0;0;8,7;3;11,8;1,3;0;0;4,7;0;563;84,6;0;0
3/10/2024 6:00;44;0;0;0;14;2,2;16,2;1,4;0;0;6,4;0;564;83,7;0;3
3/10/2024 7:00;71;0;0;0;42,5;0,5;43,1;2,4;0;0;10,4;0;564;85,6;0;64
3/10/2024 8:00;105;0;0;0;62,6;3,5;66,1;5,5;0;1,4;12,1;0;565;74,4;0;212
3/10/2024 9:00;87;0;0;0;67,3;14,4;81,7;3,2;0;9,2;12,9;0;565;56,7;0;479
3/10/2024 10:00;42;0;0;0;19,3;23;42,3;1,5;0;23,7;7,5;0;565;44,4;0;721
3/10/2024 11:00;11;0;0;0;0;0;0;0,7;0;24,9;2,6;0;565;41;0;669
3/10/2024 12:00;11;0;0;0;0;0;0;0,7;0;23,3;1;0;564;36,6;0;983
3/10/2024 13:00;7;0;0;0;0;0;0;0,9;0;23,2;1,4;0;563;39,9;0;664
3/10/2024 14:00;7;0;0;0;0;0;0;0,9;0;24,4;0,8;0;563;39,2;0;686
3/10/2024 15:00;10;0;0;0;0;0;0;1,1;0;26,6;1;0;562;40,3;0;578
3/10/2024 16:00;55;0;0;0;0;0;0;2;0;24,8;5,3;0;562;63,5;0;285
3/10/2024 17:00;45;0;0;0;0;0;0;1,6;0;21,7;5,3;0;562;68,4;0;101
3/10/2024 18:00;47;0;0;0;0;0;0;1,9;0;15,9;5,5;0;562;72,4;0;49
3/10/2024 19:00;58;0;0;0;0;0;0;1,5;0;12;5,8;0;563;78,3;0;0
3/10/2024 20:00;92;0;0;0;0;0;0;3,8;0;4,4;8,4;0;563;78,9;0;0
3/10/2024 21:00;83;0;0;0;0;0;0;3;0;0;9,1;0;564;79,1;0;0
3/10/2024 22:00;52;0;0;0;0;0;0;2;0;0;5,1;0;564;75,8;0;0
3/10/2024 23:00;42;0;0;0;0;0;0;1,9;0;0;4,1;0;565;78,1;0;0
4/10/2024 0:00;39;0;0;0;0;0;0;2,3;0;0,7;4,2;0;565;77,5;0;0
4/10/2024 1:00;22;0;0;0;0;0;0;2,1;0;2,8;2,8;0;564;77,2;0;0
4/10/2024 2:00;33;0;0;0;0;0;0;1,7;0;1,4;3;0;564;79,7;0;0
4/10/2024 3:00;23;0;0;0;0;0;0;1,9;0;4,3;2,9;0;563;82,1;0;0
4/10/2024 4:00;31;0;0;0;0;0;0;1,9;0;1,6;3,2;0;563;83,7;0;0
4/10/2024 5:00;28;0;0;0;0;0;0;1,7;0;8,3;3,7;0;563;81,6;0;0
4/10/2024 6:00;20;0;0;0;0;0;0;1,4;0;8,3;3,3;0;564;80,1;0;3
4/10/2024 7:00;50;0;0;0;0;0;0;1,9;0;3,2;6,3;0;564;79,8;0;47
4/10/2024 8:00;30;0;0;0;0;0;0;2;0;10,3;4,2;0;564;65,2;0;332
4/10/2024 9:00;45;0;0;0;0;0;0;1,7;0;18,4;5,4;0;565;49;0;538
4/10/2024 10:00;15;0;0;0;0;0;0;0,7;0;23,9;1,3;0;565;44,1;0;778
4/10/2024 11:00;13;0;0;0;0;0;0;0,7;0;25,4;0,8;0;565;40,5;0;999
4/10/2024 12:00;50;0;0;0;0;0;0;0;0;0;6,1;0;564;47,7;0;378
4/10/2024 13:00;58;23;0;0;6,3;21,1;27,3;1,9;0;29,9;6,3;0;563;57,1;0;904
4/10/2024 14:00;57;21;0;0;2,3;18,5;20,8;1,6;0;31;4,3;0;563;61,1;0,1;286
4/10/2024 15:00;36;17;0;0;8;18,7;26,7;1,2;0;17,2;7,6;0;563;85,9;9,9;95
4/10/2024 16:00;41;23;0;0;6,7;18,5;25,2;1,6;0;16,2;6,3;0;563;83,1;0;505
4/10/2024 17:00;60;11;0;0;7,5;17,7;25,2;1,4;0;16,2;5,7;0;563;66,5;0;101
4/10/2024 18:00;65;27;0;0;20,3;17,9;38,2;1,8;0;7,7;8,8;0;563;71,6;0;16
4/10/2024 19:00;91;24;0;0;76,7;14,9;91,7;3,2;0;1,6;13,9;0;563;77,2;0;0
4/10/2024 20:00;92;44;0;0;88,4;14;102,4;2,9;0;1,5;13,2;0;564;78,8;0;0
4/10/2024 21:00;34;33;0;0;59,6;16,2;75,8;1,8;0;1,4;8,3;0;565;82,1;0,7;0
4/10/2024 22:00;0;27;0;0;28,4;16,5;44,9;0,7;0;5,9;4,2;0;565;85,4;0,6;0
4/10/2024 23:00;28;18;0;0;25,8;15;40,9;1,1;0;1,8;7,8;0;565;87,7;0;0
5/10/2024 0:00;25;25;0;0;31,1;13,6;44,7;1;0;3,3;6,5;0;565;90,1;0;0
5/10/2024 1:00;52;17;0;0;30,3;12,5;42,8;2,3;0;1,7;7,9;0;564;89,4;0;0
5/10/2024 2:00;63;24;0;0;49,3;12,1;61,4;4,7;0;1,4;9,1;0;564;88,4;0;0
5/10/2024 3:00;65;30;0;0;43,8;12,3;56;4,9;0;1,3;7,1;0;564;85,9;0;0
5/10/2024 4:00;63;29;0;0;40,5;9,3;49,8;3,7;0;1,2;8,3;0;564;87,3;0;0
5/10/2024 5:00;72;35;0;0;41,3;11,1;52,4;3;0;1,2;14,2;0;564;87,7;0;0
5/10/2024 6:00;81;33;0;0;49,3;5,2;54,6;2,5;0;1,1;8,5;0;564;88,7;0;3
5/10/2024 7:00;83;31;0;0;70,3;3,1;73,4;2,8;0;1,3;9,2;0;564;90,6;0;76
5/10/2024 8:00;78;33;0;0;68,7;5,3;74;4;0;2,6;9;0;565;82,4;0;207
5/10/2024 9:00;78;39;0;0;46,1;14,8;60,9;3,8;0;9,7;8,5;0;565;65,3;0;566
5/10/2024 10:00;86;47;0;0;24,2;26,4;50,6;2,7;0;22,3;8,4;0;565;52,6;0;773
5/10/2024 11:00;55;44;0;0;7,6;27,9;35,5;2,8;0;31,2;6,8;0;564;49,3;0;753
5/10/2024 12:00;32;28;0;0;1,9;19,6;21,4;1,9;0;29,2;2,8;0;564;53,2;0;485
5/10/2024 13:00;24;18;0;0;0;0;0;1,7;0;30,9;2,4;0;563;51,9;0;679
5/10/2024 14:00;35;13;0;0;0;0;0;1,9;0;30,6;2,1;0;563;56,2;0;311
5/10/2024 15:00;40;15;0;0;2,7;19,4;22;1,9;0;21,4;3,6;0;563;73,2;0,3;104
5/10/2024 16:00;64;21;0;0;11;21,5;32,5;2,2;0;16,4;4,2;0;563;74,2;0;136
5/10/2024 17:00;72;23;0;0;24,2;22,6;46,8;2,1;0;11,2;8;0;563;69,5;0;145
5/10/2024 18:00;0;38;0;0;9,5;21,5;31;1,3;0;20,9;3;0;563;74,4;1,7;7
5/10/2024 19:00;24;16;0;0;3,1;20,4;23,5;1,3;0;7;3,5;0;563;86,8;2;0
5/10/2024 20:00;0;17;0;0;10,6;19,8;30,4;1,1;0;8,7;2,8;0;564;90,1;0,6;0
5/10/2024 21:00;30;12;0;0;7,8;18,4;26,2;1,2;0;3,7;5,3;0;565;90,1;0;0
5/10/2024 22:00;24;24;0;0;9,6;15,3;25;1;0;5,5;3,4;0;565;85,7;0;0
