Fecha;PM10;PM2.5;Vel Viento;Dir Viento;NO;NO2;NOX;SO2;CO;OZONO;BC;Temperatura;Presion Baro;HR;Precipitacion;Rad Solar
29/11/2024 14:00;0;11,3;2,1;123;2,2;17,3;19,6;1,1;0,4;0;0;17,8;564;0;0;239
29/11/2024 15:00;0;8,9;1,7;124;3,1;19,7;22,7;1,1;0,43;0;0;17,9;563;0;0;179
29/11/2024 16:00;8,4;7,8;1,1;132;3,3;20,7;24;1;0,43;0;0;17,7;563;0;0;160
29/11/2024 17:00;10,9;7,1;1,5;113;3,5;21,4;24,9;1;0,45;0;0;18,6;562;0;0;156
29/11/2024 18:00;17,6;6,3;2,1;84;2,6;21,6;24,1;0,9;0,43;0;0;16,2;563;0;0;9
29/11/2024 19:00;18,4;4,8;1,3;48;3,2;24,6;27,8;0,9;0,47;0;0;15,2;564;0;0;0
29/11/2024 20:00;14,1;3,5;0,6;284;11,5;30,2;41,7;0,8;0,57;0;0;14;564;0;0;0
29/11/2024 21:00;18,7;5,5;0,9;300;15,4;29,7;45,1;0,7;0,65;0;0;13,1;565;0;0;0
29/11/2024 22:00;24;7,4;0,8;274;22;28,4;50,4;0,7;0,68;0;0;11,6;565;0;0;0
29/11/2024 23:00;28;6,7;0,8;272;28;27,6;55,6;0,7;0,74;0;0;11;565;0;0;0
30/11/2024 0:00;30,4;11,4;0,5;265;26,5;25,9;52,5;0,6;0,72;0;0;10,2;565;0;0;0
30/11/2024 1:00;28,9;18,1;0,6;278;20,3;25,5;45,7;0,8;0,65;0;0;11,3;565;0;0;0
30/11/2024 2:00;28,4;19,6;0,5;294;17,9;25;42,9;1;0,59;0;0;11,6;564;0;0;0
30/11/2024 3:00;27,5;16,9;0,6;290;14,7;23,3;38;1;0,55;0;0;11,2;564;0;0;0
30/11/2024 4:00;28,9;12,2;0,8;310;10,3;22,4;32,7;0,9;0,46;0;0;11,1;564;0;0;0
30/11/2024 5:00;25,6;8,9;0,9;323;11,7;22,9;34,6;1,1;0,43;0;0;10,7;564;0;0;0
30/11/2024 6:00;21,1;8,7;0,9;321;18,7;23,3;42;1,4;0,44;0;0;10,4;564;0;0;1
30/11/2024 7:00;27,1;14,7;1;307;25,7;22,8;48,4;1,3;0,49;0;0;10,7;565;0;0;102
30/11/2024 8:00;35,6;28,9;1,2;1;38,4;25,4;63,8;1,6;0,63;0;0;13,8;565;0;0;310
30/11/2024 9:00;36,7;33,1;1,5;350;23,6;22,9;46,5;1,2;0,56;0;0;16,1;565;0;0;472
30/11/2024 10:00;34,2;24,2;1,6;125;12,1;19;31,1;1;0,48;0;0;18;565;0;0;554
30/11/2024 11:00;27,4;17,9;1,6;147;5,6;18,1;23,7;0,9;0,36;0;0;18,3;565;0;0;675
30/11/2024 12:00;20,1;13,2;2;132;2,8;17,1;19,9;0,9;0,34;0;0;18,8;564;0;0;500
30/11/2024 13:00;15;9,6;2,4;123;2,5;15,9;18,4;0,9;0,33;0;0;18,1;564;0;0;435
30/11/2024 14:00;14,6;7,2;1,6;123;2;15,5;17,5;0,9;0,32;0;0;18;563;0;0;264
30/11/2024 15:00;14,5;6,9;1,7;118;3,6;18,1;21,7;0,8;0,34;0;0;17,9;563;0;0;215
30/11/2024 16:00;11,1;6,8;2,1;93;2,7;16,6;19,3;0,9;0,32;0;0;17,3;563;0;0;172
30/11/2024 17:00;8,7;5,4;1,6;87;2,6;16,7;19,3;0,9;0,31;0;0;17;563;0;0;100
30/11/2024 18:00;13,3;4,5;1,5;84;2;17,4;19,4;0,9;0,31;0;0;16;563;0;0;10
30/11/2024 19:00;16,7;3,9;1,6;88;2,4;19,7;22,1;0,9;0,33;0;0;15,4;563;0;0;0
30/11/2024 20:00;12,6;3,6;1,9;82;2,3;19,6;21,8;0,9;0,35;0;0;14,5;564;0;0;0
30/11/2024 21:00;12,6;4,8;1;83;4,2;22,8;27;0,9;0,4;0;0;13,7;565;0;0;0
30/11/2024 22:00;12,7;5,8;0,5;273;5,7;25;30,7;0,9;0,46;0;0;12,7;565;0;0;0
30/11/2024 23:00;11,9;6,4;0,5;309;8,4;21,9;30,3;0,7;0,46;0;0;12,5;565;0;0;0
1/12/2024 0:00;13,1;7,1;0,9;288;5,4;19,2;24,6;0,8;0,42;0;0;12;564;0;0;0
1/12/2024 1:00;12,6;8,3;0,5;283;5,9;20,6;26,6;0,9;0,42;0;0;11,3;564;0;0;0
1/12/2024 2:00;13,7;9,2;1;330;7,6;20;27,6;1;0,38;0;0;12,4;564;0;0;0
1/12/2024 3:00;18,7;11,1;1;314;5,1;17,3;22,4;1,1;0,34;0;0;13,1;564;0;0;0
1/12/2024 4:00;19;11,8;0,6;312;5,6;18,8;24,4;1,1;0,33;0;0;13,1;563;0;0;0
1/12/2024 5:00;18,1;9;0,6;291;5;18,7;23,7;1,1;0,32;0;0;12,8;564;0;0;0
1/12/2024 6:00;17,6;7;0,8;300;5,9;20,9;26,8;1,3;0,29;0;0;12,1;564;0;0;1
1/12/2024 7:00;17,3;5,4;0,7;327;11,5;20,4;31,9;1,2;0,32;0;0;12,2;564;0;0;94
1/12/2024 8:00;22,7;4,9;1,2;10;8,5;17,3;25,8;1,2;0,33;0;0;15,1;565;0;0;304
1/12/2024 9:00;22,6;4,8;1,4;103;4;15;19;1,1;0,29;0;0;17;565;0;0;369
1/12/2024 10:00;17,4;4,3;1;105;2,5;15;17,4;1,1;0,26;0;0;17,4;565;0;0;256
1/12/2024 11:00;13,6;3,8;1,8;121;1,9;15;16,9;1,2;0,25;0;0;17,9;565;0;0;332
1/12/2024 12:00;11;3,4;1,5;126;1,7;14,7;16,4;1,2;0,25;0;0;18,3;564;0;0;346
1/12/2024 13:00;9,1;3,1;1,3;124;1,4;13,9;15,3;1,2;0,24;0;0;18,4;564;0;0;333
1/12/2024 14:00;8;2,8;1,3;142;1,3;13,6;14,9;1,3;0,23;0;0;18,9;563;0;0;359
1/12/2024 15:00;7,4;2,6;0,9;146;1,3;13,3;14,6;1,3;0,24;0;0;19,1;563;0;0;276
1/12/2024 16:00;6,1;2,5;1,5;322;3;14,8;17,8;1,3;0,25;0;0;19,7;562;0;0;356
1/12/2024 17:00;5,5;2,5;1,7;333;2,8;16,2;19;1,5;0,25;0;0;18,4;562;0;0;88
1/12/2024 18:00;5,8;2,6;1,3;328;2,7;19,3;22;1,8;0,3;0;0;17,4;563;0;0;11
1/12/2024 19:00;5,5;2,6;0,9;120;2,3;19,8;22,1;1,5;0,32;0;0;16,3;563;0;0;0
1/12/2024 20:00;8,4;2,6;0,7;255;5,3;24,8;30,1;1,4;0,44;0;0;15,4;564;0;0;0
1/12/2024 21:00;10,7;2,7;0,9;291;8,5;27,1;35,6;1,4;0,56;0;0;14,3;564;0;0;0
1/12/2024 22:00;17,5;3,2;0,7;280;6;23,2;29,2;1,3;0,52;0;0;13,8;564;0;0;0
1/12/2024 23:00;22;3,7;1;315;5,5;21,7;27,3;1,3;0,46;0;0;14,2;564;0;0;0
2/12/2024 0:00;19,6;3,6;0,8;302;5,2;20,8;26;1,5;0,4;0;0;13,7;564;0;0;0
2/12/2024 1:00;19,3;3,4;0,8;293;4;21,3;25,3;1,5;0,36;0;0;13,6;564;0;0;0
2/12/2024 2:00;15,8;3,1;0,9;331;4,2;19,9;24,2;1,5;0,31;0;0;13,6;564;0;0;0
2/12/2024 3:00;12,3;3;0,9;336;4,2;21;25,3;2,1;0,27;0;0;13,6;563;0;0;0
2/12/2024 4:00;16,5;3;0,7;302;4,7;23;27,7;2,9;0,26;0;0;13,5;563;0;0;0
2/12/2024 5:00;19,3;3,1;0,7;284;5,3;23,2;28,5;1,9;0,25;0;0;13,2;564;0;0;0
2/12/2024 6:00;15,8;3,4;0,7;301;8,8;23,8;32,6;1,8;0,3;0;0;13,2;564;0;0;1
2/12/2024 7:00;13,1;3,9;0,7;311;17,3;24,1;41,4;1,8;0,34;0;0;13,9;564;0;0;102
2/12/2024 8:00;11,1;4;1,2;336;14,2;21,6;35,9;1,6;0,39;0;0;15,5;565;0;0;268
2/12/2024 9:00;15,4;3,7;1;321;15,2;22,8;38;2;0,37;0;0;16,8;565;0;0;434
2/12/2024 10:00;20,4;3,5;1,9;356;9,5;19,4;28,9;1,4;0,35;0;0;19,1;565;0;0;661
2/12/2024 11:00;18,6;3,5;1,9;346;6,8;17,8;24,6;1,1;0,31;0;0;20,5;564;0;0;703
2/12/2024 12:00;14,1;3,5;1,6;93;5;17,6;22,6;1,1;0,29;0;0;21;564;0;0;550
2/12/2024 13:00;14,3;3,4;1,7;61;4,4;17,2;21,6;1,1;0,27;0;0;21,7;563;0;0;540
2/12/2024 14:00;14,5;3,2;2,2;342;4,5;17,5;22;1,2;0,28;0;0;21;563;0;0;516
2/12/2024 15:00;12,6;3,2;1,8;304;3,7;16,8;20,6;1,1;0,28;0;0;21,5;562;0;0;416
2/12/2024 16:00;12,2;3;2;240;2;23,4;25,3;1,2;0,3;0;0;17,1;562;0;0,3;62
2/12/2024 17:00;17,2;3,9;1,2;246;1,8;31,2;33;1,1;0,32;0;0;14,9;562;0;0;39
2/12/2024 18:00;22,5;5,8;0,7;255;2,3;32,8;35,1;1,1;0,36;0;0;14,8;562;0;0;11
2/12/2024 19:00;28,2;9,4;0,5;258;6,6;35,6;42,3;1;0,53;0;0;14,5;563;0;0,1;0
2/12/2024 20:00;33,4;14,3;0,5;197;10,7;37,9;48,6;1;0,7;0;0;14,4;564;0;0;0
2/12/2024 21:00;29,8;17,6;0,3;199;10,2;37,2;47,4;1;0,7;0;0;14;564;0;0;0
2/12/2024 22:00;30,2;17,5;0,2;213;11,2;35,1;46,4;1;0,7;0;0;13,8;565;0;0;0
2/12/2024 23:00;34,8;16,9;0,5;275;14,9;33,1;48;1;0,71;0;0;13,9;565;0;0;0
3/12/2024 0:00;33,1;17,3;0,8;286;17,6;31,8;49,4;0,9;0,72;0;0;13,4;564;0;0;0
3/12/2024 1:00;28,9;15,5;0,8;275;15,8;30,1;45,9;1;0,63;0;0;12,7;564;0;0;0
3/12/2024 2:00;23,6;16,6;0,7;293;13,5;27,3;40,8;1,1;0,55;0;0;11,8;564;0;0;0
3/12/2024 3:00;20,3;20,2;0,7;273;11,7;24,7;36,4;1;0,44;0;0;11,5;563;0;0;0
3/12/2024 4:00;18,9;18,1;0,6;263;11,2;22,7;33,9;1;0,39;0;0;10,9;563;0;0;0
3/12/2024 5:00;14,6;13,6;0,4;264;11;20,8;31,8;1;0,36;0;0;10,6;564;0;0;0
3/12/2024 6:00;18,2;10,4;0,7;272;12,1;19,3;31,5;1,1;0,34;0;0;10,4;564;0;0,1;1
3/12/2024 7:00;21,4;8,2;0,8;313;20,5;19,8;40,3;1,1;0,44;0;0;11,2;564;0;0;79
3/12/2024 8:00;26,9;14,5;0,7;351;31,6;22,2;53,7;1,1;0,57;0;0;13,5;565;0;0;283
3/12/2024 9:00;30,2;18,5;0,8;323;35,9;26,6;62,5;1,2;0,63;0;0;15,8;565;0;0;486
3/12/2024 10:00;25,9;13,5;1,2;350;31,8;31,7;63,5;1,2;0,55;0;0;17,3;565;0;0;644
3/12/2024 11:00;26;10,2;1,4;262;24,9;36,4;61,4;1;0,47;0;0;19,3;564;0;0;722
3/12/2024 12:00;25,5;8,4;1,3;271;12,4;28,4;40,7;1,3;0,35;0;0;20,3;564;0;0;510
3/12/2024 13:00;30,5;7;1;178;6,5;23,9;30,4;1,4;0,31;0;0;22,2;563;0;0;476
3/12/2024 14:00;33,5;5,8;2,4;242;4,3;24,1;28,4;1,4;0,31;0;0;19,4;563;0;0;216
3/12/2024 15:00;30,1;14,8;1,5;235;2,5;33,4;36;1,2;0,29;0;0;16,6;562;0;4,4;136
3/12/2024 16:00;35,2;29,4;1,4;226;2,5;38;40,6;1,2;0,29;0;0;17,3;562;0;0,1;182
3/12/2024 17:00;35,7;29,9;1,3;230;2,6;38,8;41,4;1,1;0,29;0;0;16,7;562;0;0;57
3/12/2024 18:00;28,3;24,4;0,8;189;4,1;40,6;44,8;1,1;0,34;0;0;16,1;562;0;0;14
3/12/2024 19:00;27,3;23,3;0,7;207;5,4;41,7;47,1;1,1;0,44;0;0;15,5;563;0;0;0
3/12/2024 20:00;30,9;20,1;0,7;227;7,6;40,5;48,1;1,1;0,52;0;0;14,9;563;0;0;0
3/12/2024 21:00;29,4;18,2;0,3;181;8,8;38,5;47,2;1,1;0,55;0;0;14,6;564;0;0;0
3/12/2024 22:00;26,1;16,6;0,4;250;11,1;35,8;46,9;1,1;0,58;0;0;13,8;564;0;0;0
3/12/2024 23:00;23,8;16,5;0,5;260;19,4;33,4;52,7;1,1;0,7;0;0;13,2;564;0;0;0
4/12/2024 0:00;26,5;18,6;0,8;276;22,7;29,9;52,7;1;0,76;0;0;12,4;564;0;0;0
4/12/2024 1:00;28,1;15,8;0,5;264;23,8;26,4;50,1;1,1;0,67;0;0;12,1;564;0;0;0
4/12/2024 2:00;24,5;15,9;0,3;257;22,8;25,2;47,9;1,2;0,6;0;0;12,7;564;0;0;0
4/12/2024 3:00;25;15,9;0,5;293;19,8;25,3;45,1;1,2;0,51;0;0;13,4;563;0;0;0
4/12/2024 4:00;25,3;11,9;0,6;278;17,6;25,2;42,8;1,2;0,45;0;0;12,5;563;0;0;0
4/12/2024 5:00;22,8;9;1,1;293;17,6;23,8;41,3;1,1;0,4;0;0;11,7;563;0;0;0
4/12/2024 6:00;17,2;7,1;0,8;292;16;23,2;39,3;1,1;0,37;0;0;11,7;564;0;0;1
4/12/2024 7:00;17,9;7;0,8;305;17,5;23;40,5;1,1;0,41;0;0;12,4;564;0;0;101
4/12/2024 8:00;24,2;8,5;1,4;346;20,1;22,6;42,7;1,2;0,49;0;0;15;564;0;0;295
4/12/2024 9:00;24,9;8,5;0,9;323;10,6;16,6;27,1;0,7;0,39;0;0;17,2;565;0;0;496
4/12/2024 10:00;19,2;6,5;1,1;323;2,9;7,5;10,5;0;0,22;0;0;18,7;564;0;0;480
4/12/2024 11:00;14,5;4,9;1,5;339;2,9;7,6;10,5;0;0,26;0;0;19,2;564;0;0;442
4/12/2024 12:00;11,2;3,8;1,7;99;1,7;4,8;6,5;0;0,17;0;0;21,4;564;0;0;676
4/12/2024 13:00;8,8;3;2,1;358;1,8;8,2;9,9;0,9;0,21;0;0;20,9;563;0;0;392
4/12/2024 14:00;9,5;2,4;1,9;336;2,5;12,2;14,7;1,5;0,24;0;0;20,7;562;0;0;156
4/12/2024 15:00;15,4;2,2;2,1;253;1,8;16,2;18;1,6;0,28;0;0;19,4;562;0;0;85
4/12/2024 16:00;21,6;2,1;2,3;264;1,3;19,3;20,6;1,7;0,31;0;0;18,2;562;0;0;147
4/12/2024 17:00;26,4;2,4;2,2;264;1,2;20,6;21,8;1,7;0,3;0;0;17,6;562;0;0;67
4/12/2024 18:00;30;5,5;1,3;232;1,1;23,5;24,7;1,7;0,34;0;0;16,2;562;0;0;6
4/12/2024 19:00;36,2;10,1;0,6;197;1,4;31,2;32,6;1,6;0,47;0;0;15,3;563;0;0;0
4/12/2024 20:00;37,4;13,7;0,2;222;2,8;35,1;37,9;1,5;0,61;0;0;14,6;563;0;0;0
4/12/2024 21:00;37,6;22,9;0,4;238;7,1;35;42,2;1,5;0,71;0;0;14,4;564;0;0;0
4/12/2024 22:00;44,2;26,5;0,3;269;5,3;29,8;35,1;1,5;0,65;0;0;14,6;564;0;0;0
4/12/2024 23:00;44,5;21,6;0,5;269;5,7;25,7;31,5;1,4;0,59;0;0;13,6;564;0;0;0
5/12/2024 0:00;36,9;18;1;293;5,3;22,6;27,8;1,4;0,51;0;0;13,2;564;0;0;0
5/12/2024 1:00;31,3;14;0,7;306;5,9;22,8;28,6;1,3;0,5;0;0;13;564;0;0;0
5/12/2024 2:00;29,2;11,1;0,7;302;6,3;22,2;28,5;1,1;0,47;0;0;12,2;563;0;0;0
5/12/2024 3:00;22,9;8,4;0,5;294;5,1;19;24,1;1;0,44;0;0;11,6;563;0;0;0
5/12/2024 4:00;16,6;6,7;0,6;282;4,5;17,5;22;1,1;0,41;0;0;10,6;563;0;0;0
5/12/2024 5:00;16,6;6,5;0,5;305;6,8;17,4;24,2;1;0,41;0;0;10,5;563;0;0;0
5/12/2024 6:00;21,6;9,1;1,2;317;12,1;19,2;31,3;1;0,42;0;0;10,7;563;0;0;2
5/12/2024 7:00;24,4;15,1;1,4;335;20,2;21,5;41,7;1;0,5;0;0;11,1;564;0;0;99
5/12/2024 8:00;38,4;16,5;1,4;329;26,2;23,1;49,4;1,7;0,56;0;0;13;564;0;0;298
5/12/2024 9:00;45,5;12,4;1,5;326;18,1;19,5;37,6;1,6;0,52;0;0;15,4;564;0;0;436
5/12/2024 10:00;35,9;9,2;1,4;319;10,6;19,3;29,9;1,6;0,49;0;0;17,4;564;0;0;655
5/12/2024 11:00;34;6,5;1,2;289;7,9;19,2;27;1,3;0,41;0;0;19,3;563;0;0;762
5/12/2024 12:00;31,5;4,8;1,3;289;2,3;8,5;10,8;0;0,33;0;0;21,1;563;0;0;732
5/12/2024 13:00;22,7;3,4;1,3;265;1,6;7,7;9,3;0,9;0,35;26,3;0;21,6;562;0;0;532
5/12/2024 14:00;23,1;2,6;1,8;206;0,9;13;13,9;2,1;0,39;28,8;0;19,1;562;0;0,2;97
5/12/2024 15:00;32,9;3,3;1,8;227;1,6;17,3;18,9;1,9;0,41;27,1;0;17,4;562;0;0,3;199
5/12/2024 16:00;34,6;4;1,8;254;1;16,3;17,3;1,9;0,39;28,7;0;17,5;561;0;0;111
5/12/2024 17:00;34,1;6,6;1,9;278;1,2;15,3;16,6;1,9;0,34;22,8;0;17,2;562;0;0;125
5/12/2024 18:00;32,6;11,1;0,8;205;0,8;21,6;22,4;2;0,43;18,4;0;16,5;562;0;0;13
5/12/2024 19:00;31;17,1;1;261;1,4;25,7;27,1;1,9;0,6;9;0;15,3;562;0;0;0
5/12/2024 20:00;32,3;19;0,7;224;5,2;31,4;36,6;1,8;0,74;2,8;0;14,6;563;0;0;0
5/12/2024 21:00;32,8;20,4;0,7;248;3,4;27,1;30,6;1,7;0,63;4,5;0;14,2;563;0;0;0
5/12/2024 22:00;31,3;21,2;0,2;216;8,2;28,5;36,8;1,6;0,79;1;0;13,4;564;0;0;0
5/12/2024 23:00;31;20,8;0,3;260;21,4;26,1;47,5;1,5;1,01;0;0;13,1;564;0;0;0
6/12/2024 0:00;31,6;29,6;0,4;289;10,8;26;36,8;1,5;0,75;0,3;0;13,5;563;0;0;0
6/12/2024 1:00;35,1;30,4;0,3;248;7;24;30,9;1,3;0,49;0,5;0;13,3;563;0;0;0
6/12/2024 2:00;35,9;21,9;0,4;269;6,3;22,3;28,6;1;0,44;0,5;0;13,1;563;0;0;0
6/12/2024 3:00;28,3;18,5;0,8;298;5,4;22,9;28,2;1;0,39;1,7;0;13,4;563;0;0;0
6/12/2024 4:00;26,7;16,3;0,8;282;9,2;24,2;33,3;1;0,38;0,1;0;12,8;562;0;0;0
6/12/2024 5:00;29;12,4;0,6;280;8;21,6;29,6;1;0,32;0,2;0;11,9;563;0;0;0
6/12/2024 6:00;26,9;9,4;0,5;263;9,8;19,1;28,8;0,9;0,34;0,4;0;11;563;0;0;1
6/12/2024 7:00;28,1;14,5;0,9;295;30,4;20,6;50,9;1,1;0,58;0,4;0;11,6;563;0;0;48
6/12/2024 8:00;40,1;20,3;0,8;328;28,4;22,1;50,4;6;0,54;3,4;0;13,4;564;0;0;261
6/12/2024 9:00;45,1;17,1;0,6;288;19,2;21,1;40,4;6,2;0,5;8,6;0;15,9;564;0;0;400
6/12/2024 10:00;40,3;12,4;1;279;0;0;0;0;0;0;0;17;564;0;0;430
6/12/2024 11:00;0;0;1;181;0;0;0;0;0;0;0;18,1;564;0;0;507
6/12/2024 12:00;0;0;1,6;253;0;0;0;0;0;0;0;19,6;563;0;0,5;584
6/12/2024 13:00;0;0;2,4;248;2;7;9;0;0;0;0;20,3;562;0;0;778
6/12/2024 14:00;24,1;0;2,4;253;1,4;6;7,5;0;0;0;0;20;562;0;0;442
6/12/2024 15:00;28,1;0;2;239;1,6;7,9;9,5;0;0,31;0;0;19,5;561;0;0;209
6/12/2024 16:00;24,8;0;1,9;225;1,4;13,5;14,9;0;0,3;15,6;0;17,3;561;0;2;34
6/12/2024 17:00;22,7;0;0,7;175;2,4;19,8;22,2;0;0,34;8,3;0;14,7;562;0;1,7;33
6/12/2024 18:00;25,9;0;0,6;186;3,8;24,3;28,1;0,9;0,46;4;0;14,6;562;0;0,1;15
6/12/2024 19:00;24,1;0;0,6;199;7;24,7;31,7;0,8;0,57;1,8;0;13,6;562;0;0;0
6/12/2024 20:00;26,2;0;0,7;200;8,4;25,8;34,2;0,8;0,55;1,1;0;13,3;563;0;0;0
6/12/2024 21:00;27,6;19,6;0,4;191;15,4;25,8;41,2;0,7;0,66;0,3;0;12,9;563;0;0;0
6/12/2024 22:00;26,8;13,8;0,3;159;12,8;24,6;37,4;0,7;0,62;0,3;0;12,7;563;0;0;0
6/12/2024 23:00;19,7;10,2;0,3;183;15,1;24,3;39,4;0,7;0,69;0,3;0;12,1;563;0;0;0
7/12/2024 0:00;15,5;12,5;0,2;262;24,9;22;46,8;0,6;0,87;0,2;0;11,6;563;0;0;0
7/12/2024 1:00;26,8;9,6;0,3;261;29;22,7;51,7;0,8;0,73;0,2;0;11,3;563;0;0;0
7/12/2024 2:00;26,4;6,9;0,3;275;22;20,8;42,8;0,9;0,65;0,1;0;11,1;563;0;0;0
7/12/2024 3:00;19,4;6,4;0,2;241;26,9;21,2;48,1;0,9;0,65;0,2;0;11,8;563;0;0,1;0
7/12/2024 4:00;33,8;14;0,3;249;20,4;23,2;43,6;0,9;0,52;0,2;0;12;563;0;0;0
7/12/2024 5:00;30,5;16,4;0,7;307;25,1;21,1;46,2;0,9;0,56;0,1;0;11,6;563;0;0;0
7/12/2024 6:00;23,8;17,8;0,7;306;33,9;20,2;54,1;0,9;0,52;0,1;0;11,6;563;0;0;1
7/12/2024 7:00;32,4;13,4;0,7;332;30,2;19,9;50,1;1;0,49;1,2;0;11,7;564;0;0;63
7/12/2024 8:00;32,5;10,9;0,8;338;22,1;23,1;45,2;1,6;0,49;4,9;0;13,3;564;0;0;258
7/12/2024 9:00;28,6;9,7;0,9;20;21,6;20,9;42,6;11,1;0,43;7,3;0;15,5;564;0;0;480
7/12/2024 10:00;44,9;7,9;0,9;327;11,5;20;31,6;7,5;0,32;13,1;0;16,2;564;0;0;362
7/12/2024 11:00;32,4;18;1,3;303;6,5;17;23,4;2,6;0,23;19,1;0;18,4;564;0;0;753
7/12/2024 12:00;23,2;13,4;1,3;304;2,9;15,1;18;2,3;0,23;23,1;0;19;563;0;0;496
7/12/2024 13:00;26;9,6;1,2;254;1,8;15,7;17,5;2,3;0,19;26,2;0;20,9;562;0;0;630
7/12/2024 14:00;29,4;10,1;2,2;270;1,8;15,3;17,1;2,1;0,21;27,2;0;20,5;562;0;0;318
7/12/2024 15:00;23,3;14;3,3;246;1,5;16,5;18;2;0,24;19,7;0;18,4;561;0;0,1;100
7/12/2024 16:00;20,1;18,1;2,1;217;1,6;16,1;17,7;2;0,2;16;0;16,8;562;0;0,4;157
7/12/2024 17:00;26,2;14;1,6;282;1,6;15,6;17,2;1,9;0,21;14;0;16,4;562;0;0,1;65
7/12/2024 18:00;20,9;10,1;1,5;255;0,9;15,4;16,4;1,9;0,19;14,1;0;15,8;562;0;0;9
7/12/2024 19:00;19,5;16,8;0,9;222;1;18,3;19,3;1,8;0,28;9,4;0;15;562;0;0;0
7/12/2024 20:00;22,4;17,1;0,6;215;2;22,3;24,3;1,9;0,38;5,1;0;14,6;563;0;0;0
7/12/2024 21:00;16,9;13,6;0,3;178;3,2;24,8;28,1;1,9;0,46;2,5;0;14,6;563;0;0;0
7/12/2024 22:00;33,4;19,5;0,5;215;2,6;25,4;28;2;0,43;2,2;0;14,5;564;0;0;0
7/12/2024 23:00;29,3;22,3;0,4;198;4,3;28,1;32,4;2,1;0,47;0,8;0;14,5;564;0;0;0
8/12/2024 0:00;31,6;26,2;0,3;218;6,4;29;35,5;2;0,46;0,5;0;14,2;564;0;0;0
8/12/2024 1:00;39,4;31,3;0,4;116;5,5;20,9;26,3;1,4;0,32;4,3;0;13,9;563;0;0;0
8/12/2024 2:00;39,3;22,5;0,7;293;3,6;20,4;24;1,2;0,34;2,8;0;13,4;563;0;0;0
8/12/2024 3:00;30,7;17,5;0,9;300;2,8;18,3;21;1,1;0,27;3,4;0;12,9;563;0;0;0
8/12/2024 4:00;28,4;21,7;0,6;290;2,4;17,4;19,8;1,2;0,25;2,6;0;12,8;563;0;0;0
8/12/2024 5:00;31,3;15,6;0,7;298;2,2;16,6;18,8;1,2;0,23;3;0;12,4;563;0;0;0
8/12/2024 6:00;31;11,2;0,4;285;2,4;17,9;20,4;1,3;0,26;1,6;0;12,7;563;0;0;0
8/12/2024 7:00;27,9;12,7;0,5;47;3,4;17,4;20,8;1,2;0,26;3,2;0;13,3;563;0;0;27
8/12/2024 8:00;25,9;13,3;1,1;339;5,6;15,5;21,1;2,1;0,25;7,3;0;14,3;564;0;0;261
8/12/2024 9:00;19;16,6;1;324;4,1;14,4;18,5;1,5;0,22;12,5;0;16,2;564;0;0;495
8/12/2024 10:00;18,4;12,5;1,3;52;2,7;14,2;17;1,4;0,36;16,9;0;17,8;564;0;0;459
8/12/2024 11:00;16,4;10,1;1,7;118;1,6;13,6;15,2;1,4;0,25;18,2;0;18,9;564;0;0;439
8/12/2024 12:00;12,5;8;1,4;135;1,2;12,7;14;1,4;0,28;19,8;0;20,5;563;0;0;732
8/12/2024 13:00;12;7,3;1,5;113;1;12,3;13,3;1,6;0,2;21;0;20;563;0;0;309
8/12/2024 14:00;13;13;1,6;143;1,1;12,2;13,3;1,6;0,21;20,9;0;21,5;562;0;0;638
8/12/2024 15:00;17,9;10,2;2;99;1,5;13,2;14,7;1,6;0,23;18,8;0;20,8;561;0;0;232
8/12/2024 16:00;13,3;8,3;1,9;262;1,3;14,8;16,1;1,7;0,24;20,7;0;18,3;562;0;0;63
8/12/2024 17:00;19,5;19,5;1,9;257;1;14,2;15,2;1,9;0,19;21,1;0;17,1;562;0;0;90
8/12/2024 18:00;20,7;15,2;1,5;236;0,6;14,4;15;2;0,2;21,1;0;16,4;562;0;0;26
8/12/2024 19:00;20,2;10,8;1;259;0,7;16,1;16,8;1,9;0,23;15;0;15,7;562;0;0;0
8/12/2024 20:00;20,5;13;0,9;126;1,1;16,8;17,9;1,8;0,25;12,1;0;15,4;563;0;0;0
8/12/2024 21:00;15,3;10,9;1,3;94;1,1;16,1;17,2;1,8;0,23;12,3;0;15,2;564;0;0;0
8/12/2024 22:00;19,9;8,5;0,8;89;2,2;15,4;17,6;1,9;0,23;12,7;0;14,7;564;0;0;0
8/12/2024 23:00;16;6,4;0,7;239;2,1;17,9;20;1,8;0,27;9,9;0;13,9;564;0;0;0
9/12/2024 0:00;17,9;11,5;1,1;107;0,8;13,2;14,1;1,7;0,2;13,6;0;13,4;564;0;0;0
9/12/2024 1:00;13,2;9,7;0,8;125;0,9;12,3;13,2;1,4;0,28;12,9;0;12,9;563;0;0;0
9/12/2024 2:00;9,8;7,7;0,4;240;1;12,9;13,9;1;0,31;9,4;0;11,7;563;0;0;0
9/12/2024 3:00;14;14;0,6;278;3;20,2;23,2;0,9;0,43;1,4;0;11,5;563;0;0;0
9/12/2024 4:00;12,7;12,7;0,6;296;2,8;20,3;23,1;0,9;0,39;2,1;0;12,4;563;0;0;0
9/12/2024 5:00;20,6;15,7;0,7;279;1,9;18,2;20;0,9;0,32;4,5;0;12,6;563;0;0;0
