Fecha;PM10;PM2.5;Vel Vient0;Dir Vient0;NO;NO2;NOX;SO2;CO;OZONO;BC ug/m3;Temperatura;Presion Baro;HR;Precipitacion;Rad Solar
29/03/2024 13:00;35;24;2,7;120;1,4;5,3;6,7;0;0,4;14,8;1,4;20,5;0;46,3;0;409
29/03/2024 14:00;40;25;2,2;135;1,4;5,8;7,2;0;0,42;15,1;1,6;20,6;0;46,2;0;358
29/03/2024 15:00;46;33;2,5;124;1,1;5,4;6,5;0;0,42;16,1;1,6;19,5;0;51,1;0;223
29/03/2024 16:00;52;31;0,8;322;1,2;8,9;10,1;0;0,45;13,6;1,9;18,9;0;60,3;0;131
29/03/2024 17:00;53;44;2,3;326;0,7;9,7;10,4;0;0,43;11,4;2,2;17,8;0;69,7;0;69
29/03/2024 18:00;49;45;0,9;320;0,4;9,6;10;0;0,43;10,6;1,9;15,6;0;78,2;0;17
29/03/2024 19:00;57;35;1,4;319;0,1;13,9;14;0;0,48;8,7;2;14,8;0;81,7;0;0
29/03/2024 20:00;55;41;0,5;24;0,2;16,5;16,7;0;0,52;6,8;2,1;14,5;0;82,3;0;0
29/03/2024 21:00;45;43;1,6;108;2,3;11,8;14,1;0;0,49;5,1;2,1;13,8;0;74,9;0;0
29/03/2024 22:00;47;38;1,7;101;1,4;8,4;9,7;0;0,42;6,3;1,9;13,2;0;75;0;0
29/03/2024 23:00;45;36;1;110;1,2;9,5;10,6;0;0,42;6,4;2,1;12,6;0;77,7;0;0
30/03/2024 0:00;49;34;1,5;107;0,4;11,2;11,6;0;0,44;6,1;2,1;12,6;0;77,6;0;0
30/03/2024 1:00;42;32;1,9;112;0,5;5,3;5,8;0;0,33;7,3;1,5;11,9;0;77,1;0;0
30/03/2024 2:00;36;30;1,7;110;0,3;3,5;3,8;0;0,29;7,6;1,4;11,6;0;77,5;0;0
30/03/2024 3:00;35;31;1,8;111;0,2;3;3,3;0;0,28;7,5;1,4;11,5;0;78,2;0;0
30/03/2024 4:00;37;29;1,2;113;0,3;3,3;3,6;0;0,28;6,8;1,4;11,7;0;78,5;0;0
30/03/2024 5:00;33;26;1;131;0,3;4,5;4,8;0;0,3;16,2;1,3;13,2;0;67,2;0;0
30/03/2024 6:00;41;22;0,6;118;1,3;14,3;15,6;0;0,43;7,7;2,1;12,6;0;72,9;0;0
30/03/2024 7:00;42;27;1;101;2,6;14,1;16,6;0;0,47;4,3;2,3;12,6;0;75,3;0;21
30/03/2024 8:00;45;22;0,2;27;6,5;19,6;26,1;0;0,62;5,1;2,5;13,4;0;73,7;0;27
30/03/2024 9:00;35;35;0,3;3;1,4;16,6;18;0;0,5;8,6;2,2;14;0;68;0;48
30/03/2024 10:00;27;17;0,6;2;2,1;13;15,2;0;0,47;11,4;1,7;15,5;0;61,2;0;131
30/03/2024 11:00;31;12;1,6;117;1,4;8,3;9,7;0;0,43;15,8;1,7;15,4;0;58,5;0;100
30/03/2024 12:00;33;25;1,1;178;1,9;8,9;10,7;0;0,46;16,4;1,8;15,4;0;61,8;0;88
30/03/2024 13:00;24;20;0,4;171;1,1;7,7;8,8;0;0,43;15,6;1,1;15,4;0;62,9;0;102
30/03/2024 14:00;36;15;1,9;113;1,3;6,6;7,8;0;0,43;16,1;1,3;16,9;0;56,6;0;311
30/03/2024 15:00;30;27;2,6;106;1,2;6,3;7,5;0;0,44;16,9;1,7;16,9;0;56;0;177
30/03/2024 16:00;40;24;2;98;1,4;8;9,3;0;0,45;15,7;1,7;16,5;0;56,9;0;119
30/03/2024 17:00;36;26;2,1;123;2;9,1;11,1;0;0,49;15,3;1,4;16,2;0;57,1;0;70
30/03/2024 18:00;43;26;2;111;2,6;13,2;15,8;0;0,57;12,1;1,9;15,5;0;60,2;0;14
30/03/2024 19:00;41;31;1,2;121;3;14,9;18;0;0,63;10,3;1,9;14,6;0;63,6;0;0
30/03/2024 20:00;42;29;1,6;99;1,3;11,6;12,9;0;0,54;8,4;1,6;13,9;0;66,9;0;0
30/03/2024 21:00;42;30;1,9;105;2,1;11,5;13,6;0;0,52;6,8;1,6;13,2;0;68,9;0;0
30/03/2024 22:00;37;26;2,3;103;1,3;8,5;9,7;0;0,41;7,9;1,6;12,9;0;69;0;0
30/03/2024 23:00;36;27;2,2;106;1,5;7,6;9,1;0;0,38;7,6;1,4;12,1;0;72;0;0
31/03/2024 0:00;36;24;2,5;106;1,4;7,9;9,2;0;0,36;5,2;1,4;11;0;75,1;0;0
31/03/2024 1:00;36;25;2,5;108;0,5;6,9;7,4;0;0,35;5,9;1,3;10,6;0;75,1;0;0
31/03/2024 2:00;30;22;2,1;108;0,5;7,2;7,7;0;0,38;4,6;1,4;10;0;77,4;0;0
31/03/2024 3:00;27;22;1,3;115;0,4;6,5;6,9;0;0,33;6;1,2;9,8;0;79,6;0;0
31/03/2024 4:00;40;27;0,8;128;0,6;9,5;10,1;0;0,37;6,7;1,5;9,9;0;82;0;0
31/03/2024 5:00;40;28;1,6;108;0,3;6,2;6,5;0;0,32;6,3;1,4;9,5;0;82,6;0;0
31/03/2024 6:00;41;27;1,4;120;1,5;8,2;9,7;0;0,36;5,4;1,6;9,2;0;82,4;0;0
31/03/2024 7:00;34;25;1,4;111;2,8;11,2;14;0;0,48;4,5;1,8;9,2;0;81,8;0;24
31/03/2024 8:00;32;25;0,8;99;3,4;10;13,4;0;0,45;6,8;2;13,5;0;67,4;0;248
31/03/2024 9:00;53;27;0,6;356;5,7;18,9;24,6;0;0,65;10,2;2,7;17,5;0;55,5;0;416
31/03/2024 10:00;61;37;0,9;8;5;24,9;29,9;0;0,76;13,3;3,3;18;0;53,4;0;352
31/03/2024 11:00;42;42;1,2;57;2,3;19;21,3;0;0,65;13,6;2,5;17,7;0;52,2;0;212
31/03/2024 12:00;30;30;2,4;113;1,7;7,7;9,4;0;0,44;15,5;1,2;19;0;46;0;380
31/03/2024 13:00;33;13;2,8;123;1,8;6,5;8,3;0;0,45;15,6;1,2;18,1;0;50,6;0;292
31/03/2024 14:00;38;24;3,9;116;2;6,1;8,1;0;0,46;15,5;1,4;17,2;0;55,7;0;302
31/03/2024 15:00;37;28;3,6;106;1,6;5,8;7,4;0;0,45;15,1;1,5;17,4;0;56,5;0;313
31/03/2024 16:00;40;25;2;113;1,6;6,1;7,6;0;0,46;13,9;1,5;17,9;0;55,5;0;168
31/03/2024 17:00;44;23;0,4;62;1,1;8,1;9,2;0;0,45;14;1,4;18;0;54,4;0;75
31/03/2024 18:00;38;29;1,5;110;2,1;10,8;12,9;0;0,55;11,3;1,5;16,2;0;59,6;0;8
31/03/2024 19:00;49;23;1,4;354;0,3;24;24,2;0;0,77;6,4;2,4;15,2;0;71,9;0;0
31/03/2024 20:00;53;32;0,9;328;0,1;29,4;29,6;0;0,88;5;2,8;14,3;0;78,4;0;0
31/03/2024 21:00;47;34;0,4;358;0,2;28,6;28,8;0;0,85;4,5;2,7;14,1;0;78,9;0;0
31/03/2024 22:00;56;29;0,5;19;0,3;26,4;26,8;0;0,78;4;2,4;14,2;0;77,3;0;0
31/03/2024 23:00;51;32;0,2;41;0,5;22,4;22,9;0;0,66;3,6;2,5;13,9;0;77,1;0;0
1/04/2024 0:00;39;28;0,8;333;0,2;15,9;16,1;0;0,53;9;2,4;13,7;0;78,5;0;0
1/04/2024 1:00;27;27;0,4;325;0,1;10,9;11;0;0,44;11,5;1,6;13,5;0;79,8;0;0
1/04/2024 2:00;38;26;0,7;311;0,2;10,2;10,4;0;0,42;10,1;2,3;13,2;0;81,3;0;0
1/04/2024 3:00;38;23;0,2;351;0,1;10,9;11;0;0,4;9,2;2;13,1;0;82,8;0;0
1/04/2024 4:00;39;25;0,6;119;0,4;10,6;11;0;0,39;5,4;1,7;12,9;0;81;0;0
1/04/2024 5:00;51;31;0,4;31;1,9;26,2;28,1;0;0,47;1,1;3,1;12,6;0;83,7;0;0
1/04/2024 6:00;50;41;0,6;109;14,4;21,4;35,8;0;0,67;0;4,6;12,2;0;83;0;0
1/04/2024 7:00;47;38;0,8;105;22,6;19,9;42,5;0;0,97;0;5,6;13,1;0;78,6;0;40
1/04/2024 8:00;64;29;0,2;320;22,4;29,7;52,1;0;1,17;1,3;5,5;16,7;0;67,5;0;186
1/04/2024 9:00;74;39;0,4;333;28;41;69;0;1,44;2,2;7,6;17,2;0;66;0;178
1/04/2024 10:00;75;46;0,5;333;20;45,1;65;0;1,42;7,6;7,3;19,6;0;56,4;0;479
1/04/2024 11:00;96;49;1,1;38;12,4;54;66,4;0;1,44;6,6;8,8;18,7;0;59,3;0;169
1/04/2024 12:00;0;56;1,1;95;4,2;26,3;30,5;0;0,8;11,6;4,7;19;0;54,2;0;179
1/04/2024 13:00;79;21;1,3;317;7,5;35,8;43,4;0;1;10,2;6,3;19,2;0;60;0;228
1/04/2024 14:00;70;52;1,1;354;2,5;23,2;25,7;0;0,74;17,2;4,8;20,5;0;54;0;315
1/04/2024 15:00;53;43;2,1;13;1,4;22,9;24,2;0;0,69;11,9;5,2;18,1;0;64,4;0,4;132
1/04/2024 16:00;48;48;0,4;360;5,1;33,8;38,9;0;0,89;5,9;4,5;14,2;0;82,8;0,4;40
1/04/2024 17:00;44;31;0,8;41;4,1;33,6;37,7;0;0,87;6,5;4,3;14,8;0;79,8;0;62
1/04/2024 18:00;53;27;0,6;53;3;36,1;39;0;0,92;4,4;5,2;14,9;0;81;0;5
1/04/2024 19:00;47;36;1,2;342;16,2;46,5;62,7;0;1,39;0;6,2;14,2;0;81,6;0;0
1/04/2024 20:00;37;29;0,6;345;19,1;47,9;66,9;0;1,6;0;6,1;13,1;0;83,1;9,1;0
1/04/2024 21:00;31;29;0,1;298;16,1;45,5;61,6;0;1,4;0;6,1;12,1;0;90,7;4,4;0
1/04/2024 22:00;38;28;0,1;27;31,7;46,8;78,4;0;1,6;0;6,9;12,3;0;92,6;2,5;0
1/04/2024 23:00;32;27;0,4;84;24,9;39,1;64;0;1,44;0;6,5;12,4;0;93,3;0,4;0
2/04/2024 0:00;23;23;0,4;101;6,5;24,3;30,8;0;0,83;0;3,3;12,2;0;93,4;0,2;0
2/04/2024 1:00;21;17;0,7;102;1,7;14,8;16,5;0;0,56;1,2;2;12;0;93,4;0;0
2/04/2024 2:00;20;16;0,1;349;0,5;16,7;17,3;0;0,53;3,9;1,7;12,1;0;92,9;0;0
2/04/2024 3:00;29;12;0,7;75;1;24,8;25,7;0;0,67;1,8;2,7;12,2;0;92,3;0;0
2/04/2024 4:00;38;17;1;103;0,2;11,3;11,5;0;0,41;9,5;1,8;12,2;0;87,7;0;0
2/04/2024 5:00;43;26;1,2;99;0,5;11,1;11,6;0;0,39;11;2;12,5;0;82;0;0
2/04/2024 6:00;32;29;0,1;53;2,2;12,3;14,4;0;0,45;9,1;2;12,5;0;81,4;0;0
2/04/2024 7:00;36;28;1,4;95;4;20,7;24,7;0;0,7;7,6;3,3;12,8;0;79,6;0;21
2/04/2024 8:00;57;22;1,7;151;2,6;12,7;15,4;0;0,57;13,7;2,7;13,6;0;75,5;0;100
2/04/2024 9:00;49;42;1,9;122;2,3;11;13,3;0;0,51;13,8;2,3;14,8;0;69,6;0;173
2/04/2024 10:00;37;36;1,4;117;1,6;7,9;9,5;0;0,46;13,8;1,8;17,9;0;57,9;0;516
2/04/2024 11:00;36;29;2,5;131;1,6;5,8;7,4;0;0,47;14,5;1,6;18,6;0;55,9;0;727
2/04/2024 12:00;37;24;3;134;1,9;6,1;8,1;0;0,45;14;1,7;19,7;0;51,1;0;706
2/04/2024 13:00;42;25;2,8;142;3,2;7,9;11,2;0;0,5;13,6;1,8;20;0;49;0;474
2/04/2024 14:00;39;30;3;124;2,9;7,6;10,4;0;0,48;13;2,2;18,8;0;53,1;0;400
2/04/2024 15:00;45;28;1,1;132;2,6;10,6;13,2;0;0,52;12,5;2,4;19,3;0;53,8;0;265
2/04/2024 16:00;52;27;1,6;306;1,6;19,4;21;0;0,61;9;3,5;15,7;0;79;0,8;29
2/04/2024 17:00;49;30;0,3;318;2;23,6;25,6;0;0,65;7,3;4;15,1;0;83,7;0;55
2/04/2024 18:00;62;31;0,7;319;2,7;31,5;34,2;0;0,86;5,6;4,2;15,4;0;80,5;0;30
2/04/2024 19:00;71;37;0,8;8;2,4;37,8;40,3;0;1,05;0,9;4,6;14,2;0;84,5;0;0
2/04/2024 20:00;64;36;1;12;4,8;44,7;49,5;0;1,3;0;5,5;14,3;0;83,9;0;0
2/04/2024 21:00;49;41;1,1;351;4,1;41,3;45,4;0;1,13;0;5,3;14;0;84,4;0;0
2/04/2024 22:00;47;32;0,3;306;2,2;41,3;43,5;0;1,1;0;4,6;13,7;0;85,3;0;0
2/04/2024 23:00;46;30;0,2;317;2,3;35,6;37,8;0;1,03;0;4,2;13,3;0;84,4;0;0
3/04/2024 0:00;49;33;0,4;97;3;28,2;31,3;0;0,86;0;3,4;13,5;0;82,9;0;0
3/04/2024 1:00;40;31;1,2;338;0,8;25,5;26,3;0;0,68;1,1;3,7;13,5;0;83,9;0;0
3/04/2024 2:00;29;26;0,4;327;0,3;17,9;18,3;0;0,49;5;2,7;13,1;0;85,4;0;0
3/04/2024 3:00;30;25;0,3;91;0,4;14,5;14,9;0;0,43;3,4;2,3;12,8;0;86,1;0;0
3/04/2024 4:00;34;21;1;106;0,7;8,8;9,5;0;0,39;0,5;1,6;12,5;0;84,6;0;0
3/04/2024 5:00;38;28;0,6;110;6;12,1;18,1;0;0,43;0;1,9;12;0;85;0;0
3/04/2024 6:00;40;22;1,2;110;13,3;16,9;30,1;0;0,59;0;3,9;11,9;0;84,9;0;0
3/04/2024 7:00;53;28;0,4;110;33,8;22,5;56,3;0;1,14;0;5,2;12,5;0;83,1;0;4
3/04/2024 8:00;100;30;0,1;305;59,9;35,8;95,7;0;1,76;0;11,3;13,5;0;83,2;0;36
3/04/2024 9:00;110;59;0,4;252;0;0;0;0;0;0;13,7;14,7;0;78,8;0;121
3/04/2024 10:00;90;64;0,3;291;0;0;0;0;0;0;11,8;16,5;0;69;0;186
3/04/2024 11:00;55;55;0,3;309;0;0;0;0;0;0;6,8;17,7;0;62,2;0;174
3/04/2024 12:00;34;34;1,3;92;0;0;0;0;0;0;3;17,8;0;58,7;0;199
3/04/2024 13:00;28;14;2,2;122;4;8,9;12,9;0;0,48;0;1,8;16,7;0;65,1;0;155
3/04/2024 14:00;26;20;2,7;115;3,1;7,9;11;0;0,46;0;1,8;16,5;0;65,9;0;158
3/04/2024 15:00;21;10;2,1;118;4;8,8;12,9;0;0,47;0;2,1;17,2;0;61,4;0;173
3/04/2024 16:00;24;13;1,9;125;3,5;8,2;11,7;0;0,47;0;2,2;17,9;0;58;0;149
3/04/2024 17:00;28;12;1,3;135;4,6;14,1;18,7;0;0,56;0;2,1;17;0;63,4;0;59
3/04/2024 18:00;71;16;0,8;15;6,8;33,2;40;0;1,07;0;5,1;15,4;0;77,2;0;15
3/04/2024 19:00;57;34;0,9;333;10,3;41,8;52,1;0;1,42;0;6,5;14,4;0;83,9;0,1;0
3/04/2024 20:00;37;37;1;93;9,1;22,1;31,2;0;0,98;0;4,4;13,7;0;85,2;0;0
3/04/2024 21:00;26;15;0,7;94;7,1;14,9;21,9;0;0,71;0;2;13,4;0;81,1;0;0
3/04/2024 22:00;20;11;0,6;104;3,5;14,5;18;0;0,61;0;1,4;13,7;0;77,8;0;0
3/04/2024 23:00;26;14;0,4;120;4,5;15;19,6;0;0,64;0;1,6;13,6;0;78,3;0;0
4/04/2024 0:00;18;13;0,5;113;1;9,4;10,4;0;0,42;0;1,3;13,4;0;77,7;0;0
4/04/2024 1:00;15;13;1,3;105;0,3;5,5;5,8;0;0,34;0;0,9;13,1;0;81,3;1;0
4/04/2024 2:00;25;9;0,2;87;0,3;6,2;6,5;0;0,31;0;0,7;12,1;0;89,9;0,1;0
4/04/2024 3:00;17;6;1,2;104;0,5;6,7;7,2;0;0,3;0;0,7;12,1;0;90,5;0,3;0
4/04/2024 4:00;20;6;0,6;108;2,1;9,7;11,8;0;0,38;0;1;12;0;91,2;1;0
4/04/2024 5:00;23;7;0,1;90;3,1;15,8;18,9;0;0,43;0;1,6;11,7;0;92,4;0,2;0
4/04/2024 6:00;32;11;0,6;103;29,2;21,8;51;0;0,81;0;5,9;11,5;0;93,4;0;0
4/04/2024 7:00;31;23;1,2;108;35,8;20,3;56,1;0;1,17;0;6,3;11,8;0;92,4;0;8
4/04/2024 8:00;45;22;0,2;176;54;27,7;81,7;0;1,42;0;6,7;13,1;0;89,6;0;56
4/04/2024 9:00;49;30;0,2;286;47;34,9;81,8;0;1,39;0;11,2;14,4;0;82,5;0,1;91
4/04/2024 10:00;0;33;1,4;113;12,5;14,8;27,3;0;0,6;0;4,3;14,5;0;77,5;0,2;134
4/04/2024 11:00;11;4;1,9;100;3;9,4;12,4;0;0,37;0;1,2;16,2;0;65;0;335
4/04/2024 12:00;8;3;2,2;107;2,6;6,7;9,3;0;0,31;0;1;17,3;0;57,9;0;384
4/04/2024 13:00;12;2;2,6;114;3,1;6,1;9,2;0;0,31;0;1,4;17,8;0;56;0;440
4/04/2024 14:00;27;4;1,8;140;3,5;6,4;9,8;0;0,32;0;1,3;17,4;0;57;0;202
4/04/2024 15:00;33;7;1,7;147;3,9;7,6;11,5;0;0,34;0;1,3;15,5;0;64,3;0;39
4/04/2024 16:00;23;9;1;120;3,3;7,7;11;0;0,33;0;1,3;14,2;0;72,3;0,5;36
4/04/2024 17:00;18;6;1,1;143;4,7;10,2;14,9;0;0,38;0;1,3;12,9;0;80,9;1,4;20
4/04/2024 18:00;18;5;1,3;154;4,4;11,3;15,7;0;0,4;0;1,2;12,5;0;78,9;0,5;6
4/04/2024 19:00;11;5;0,6;123;10,5;19,2;29,7;0;0,72;0;1,7;12,5;0;76,4;0;0
4/04/2024 20:00;17;4;2,1;105;10,8;13,9;24,7;0;0,73;0;2;11,6;0;80,7;0;0
4/04/2024 21:00;23;7;2,1;109;10;11,7;21,7;0;0,58;0;1,5;11,7;0;79;0;0
4/04/2024 22:00;12;8;1,9;106;5;8,5;13,6;0;0,44;0;0,9;11,6;0;80;0;0
4/04/2024 23:00;17;5;1,6;110;6,3;10,3;16,6;0;0,49;0;1,3;11,8;0;80,5;0;0
5/04/2024 0:00;6;6;1,6;139;1,7;6,1;7,8;0;0,28;0;0,7;12,5;0;74,3;0;0
5/04/2024 1:00;10;4;1,6;122;1;4,4;5,4;0;0,24;0;0,3;12,3;0;75,4;0;0
5/04/2024 2:00;10;1;1;97;1;8;9,1;0;0,31;0;0,6;11,3;0;80;0;0
5/04/2024 3:00;17;4;1,4;96;0,6;8,6;9,2;0;0,29;0;0,7;10,9;0;81,9;0;0
5/04/2024 4:00;14;4;0,5;86;0,7;7,7;8,4;0;0,3;0;1;11,1;0;82,6;0;0
5/04/2024 5:00;38;6;0,4;119;8,8;13,7;22,5;0;0,34;0;1,4;11,5;0;82,5;0;0
5/04/2024 6:00;37;11;1,2;113;13,1;18,6;31,7;0;0,54;0;4,3;12,3;0;76,4;0;0
5/04/2024 7:00;38;17;1,1;117;21,6;21,2;42,8;0;0,93;0;5,3;12,6;0;74,7;0;27
5/04/2024 8:00;23;15;1,3;135;8,4;13,1;21,5;0;0,59;0;2,8;13,7;0;68,2;0;105
5/04/2024 9:00;24;10;1,8;148;3,6;7,3;11;0;0,35;0;1,2;16,7;0;55,3;0;352
5/04/2024 10:00;24;12;2,1;142;3,5;5,9;9,3;0;0,32;0;0,9;18,2;0;50,9;0;543
5/04/2024 11:00;24;9;2,5;142;2,8;5;7,9;0;0,3;0;0,9;18,7;0;49,9;0;622
5/04/2024 12:00;21;10;2,8;138;2,3;4,8;7,1;0;0,3;0;0,7;19,6;0;46,6;0;792
5/04/2024 13:00;55;12;2,7;137;3,2;6;9,2;0;1,71;0;3,2;20,3;0;44,2;0;704
5/04/2024 14:00;28;16;2,8;149;2,8;5,7;8,5;0;0,59;0;1,4;17,8;0;55,6;1,5;275
5/04/2024 15:00;17;10;2,2;131;5,7;8,4;14,1;0;0,43;0;1,6;16,5;0;63,6;0,1;345
5/04/2024 16:00;22;6;2,3;140;3,6;6,3;10;0;0,33;0;1,6;18,6;0;50,1;0;216
5/04/2024 17:00;22;5;2,5;139;3,4;5,9;9,3;0;0,33;0;1,3;18;0;50,9;0;55
5/04/2024 18:00;24;10;2,3;138;3,6;8,1;11,7;0;0,41;0;1,9;16,9;0;58,6;0;48
5/04/2024 19:00;21;8;1,8;147;4,4;10,2;14,6;0;0,49;0;1,5;15,3;0;65,5;0;0
5/04/2024 20:00;18;15;1,4;171;4;10,2;14,2;0;0,45;0;1,1;14,7;0;67;0;0
5/04/2024 21:00;14;13;1,1;118;4,4;13,4;17,8;0;0,52;0;1,3;14,2;0;67,7;0;0
5/04/2024 22:00;19;10;1;109;4,5;12,5;17;0;0,49;0;1,2;13,6;0;69,9;0;0
5/04/2024 23:00;23;13;1,9;105;3,9;9,2;13,1;0;0,43;0;1,3;12,9;0;74;0;0
6/04/2024 0:00;16;8;1,5;110;2,7;7,9;10,7;0;0,36;0;0,8;12,9;0;72,2;0;0
6/04/2024 1:00;9;7;1;87;0,7;6,3;7;0;0,28;0;0,6;13,2;0;70,5;0;0
6/04/2024 2:00;13;6;1,3;118;0,6;5;5,6;0;0,26;0;0,5;13,3;0;70,1;0;0
6/04/2024 3:00;7;5;1,5;138;0,5;3,2;3,6;0;0,23;0;0,4;13,5;0;68,2;0;0
6/04/2024 4:00;12;4;1,2;153;0,6;4,6;5,2;0;0,22;0;0,3;13,3;0;68,7;0;0
6/04/2024 5:00;20;4;0,9;122;0,7;6,7;7,4;0;0,24;0;1;13,1;0;69,7;0;0
6/04/2024 6:00;17;8;1,3;93;1,2;9;10,2;0;0,3;0;1,2;12,5;0;75,8;0;0
6/04/2024 7:00;27;9;0,4;115;4,4;16,3;20,7;0;0,44;0;1,7;11,4;0;86,1;0,4;22
6/04/2024 8:00;23;15;0,2;72;5,4;21,9;27,4;0;0,59;0;2,3;11,8;0;86,3;0,2;57
6/04/2024 9:00;0;15;3,2;103;1,9;6,8;8,8;0;0,31;0;1;14,3;0;66,2;0;271
6/04/2024 10:00;12;4;1,8;136;1,6;4,7;6,3;0;0,25;0;0,4;15,1;0;60;0;217
6/04/2024 11:00;18;2;1,8;133;1,9;5,1;7,1;0;0,25;0;0,6;15,6;0;55,1;0;301
6/04/2024 12:00;47;2;3;152;2,7;4,9;7,6;0;0,26;0;1;17,4;0;51,5;0;657
6/04/2024 13:00;24;7;2,8;145;2,1;4,2;6,3;0;0,27;0;0,8;17,9;0;50,2;0;670
6/04/2024 14:00;27;9;3,3;158;3,1;5,7;8,8;0;0,29;0;1,5;16,3;0;55,7;0;230
6/04/2024 15:00;20;10;2,4;155;2,2;5,2;7,5;0;0,3;0;0,7;17,6;0;50,7;0;386
6/04/2024 16:00;28;8;2,5;160;2,1;4,9;7;0;0,29;0;0,8;18;0;47,9;0;189
6/04/2024 17:00;32;7;2,4;149;2,4;5,4;7,8;0;0,31;0;0,8;16,8;0;52;0;55
6/04/2024 18:00;20;12;2,3;157;2,8;7,1;9,9;0;0,34;0;0,9;15,7;0;54,7;0;17
6/04/2024 19:00;27;10;1,4;158;2,9;9,1;12;0;0,35;0;0,8;14,1;0;57,4;0;0
6/04/2024 20:00;28;11;1,3;184;8;17,3;25,3;0;0,57;0;1,3;13,3;0;58,7;0;0
6/04/2024 21:00;25;11;1,5;125;4,2;14;18,3;0;0,51;0;1,3;12,5;0;61,5;0;0
6/04/2024 22:00;28;11;1,4;146;7,6;15,1;22,7;0;0,56;0;1,7;12,7;0;61,1;0;0
6/04/2024 23:00;22;12;1,6;124;5,2;12,7;17,9;0;0,48;0;1,5;11;0;69,1;0;0
7/04/2024 0:00;31;12;2;109;3,1;11,9;15;0;0,37;0;2,7;10,7;0;69,8;0;0
7/04/2024 1:00;0;22;2;115;1,3;7;8,3;0;0,26;0;1,5;10,2;0;68;0;0
7/04/2024 2:00;20;12;2,3;113;0,9;5,4;6,3;0;0,2;0;0,6;9,4;0;70,3;0;0
7/04/2024 3:00;17;8;2,3;111;1,1;5,8;6,9;0;0,22;0;0,7;9,1;0;71,4;0;0
7/04/2024 4:00;15;6;2;106;0,8;4,7;5,5;0;0,19;0;0,6;9;0;71,1;0;0
7/04/2024 5:00;17;5;1,8;99;0,7;5,1;5,8;0;0,17;0;0,6;9;0;70,9;0;0
7/04/2024 6:00;20;6;1,8;160;1,1;5,8;6,9;0;0,21;0;0,8;10,7;0;64,3;0;0
7/04/2024 7:00;24;7;2,8;166;1;4,5;5,5;0;0,21;0;0,8;12,2;0;59,6;0;39
7/04/2024 8:00;21;13;2,2;148;1,7;4,8;6,5;0;0,25;0;0,9;15,1;0;52,3;0;276
7/04/2024 9:00;23;10;2,6;131;1,6;4,4;6;0;0,28;0;0,8;16,6;0;47,2;0;495
7/04/2024 10:00;24;11;2,6;125;1,5;4,2;5,7;0;0,3;0;0,9;17,7;0;46,2;0;679
7/04/2024 11:00;28;12;2,7;115;1,6;4,4;6;0;0,32;0;1;18,5;0;45,5;0;812
7/04/2024 12:00;30;12;2,2;122;1,4;4,4;5,8;0;0,31;0;1;20;0;44,5;0;909
7/04/2024 13:00;42;12;2,2;116;1,5;4,6;6,1;0;0,32;0;1;19,7;0;48,2;0;728
7/04/2024 14:00;42;19;1,8;112;1,5;5,3;6,7;0;0,34;0;0,9;17,7;0;53,2;0;279
7/04/2024 15:00;44;19;2;142;2;5,4;7,4;0;0,39;0;1,1;18;0;53,3;0;377
7/04/2024 16:00;35;19;1,2;136;1,9;5,6;7,5;0;0,4;0;1,3;19;0;50,5;0;226
7/04/2024 17:00;37;18;1,6;115;2,2;6,6;8,8;0;0,42;0;1;17,7;0;53,4;0;89
7/04/2024 18:00;39;11;1,8;120;2,4;7,3;9,7;0;0,43;0;1,1;16,4;0;58,5;0;32
7/04/2024 19:00;36;22;0,5;120;1,4;8,5;9,9;0;0,44;0;1;14,9;0;64,2;0;0
7/04/2024 20:00;38;19;1,9;139;2,7;9,6;12,3;0;0,48;0;1,2;14,4;0;66,3;0;0
7/04/2024 21:00;34;19;1,6;150;2,5;10,6;13,1;0;0,47;0;1,1;14,2;0;65,7;0;0
7/04/2024 22:00;31;15;1,8;160;1,1;5,4;6,5;0;0,35;0;0,9;14,4;0;65,2;0;0
7/04/2024 23:00;22;18;1,2;127;0,5;5,3;5,8;0;0,34;0;0,8;14,4;0;65,8;0;0
8/04/2024 0:00;18;13;0,2;138;0,2;5,9;6,1;0;0,33;0;0,7;14;0;68,4;0;0
8/04/2024 1:00;16;10;1;102;0,2;4,9;5,1;0;0,32;0;0,8;13,7;0;72,1;0;0
8/04/2024 2:00;17;7;0,1;24;0,1;7,2;7,3;0;0,34;0;0,8;13,7;0;73,5;0;0
8/04/2024 3:00;33;16;1,4;150;0,3;4,7;5;0;0,3;0;1;13,6;0;68,2;0;0
8/04/2024 4:00;29;16;1,5;131;0,2;2,5;2,7;0;0,27;0;0,7;13,1;0;67,8;0;0
8/04/2024 5:00;38;14;0,2;145;0,4;4,7;5,1;0;0,27;0;0,9;13,1;0;69;0;0
8/04/2024 6:00;43;13;0,5;36;0,6;7,4;8;0;0,32;0;1,4;13;0;68,2;0;0
8/04/2024 7:00;43;23;0,7;98;2,7;9,6;12,3;0;0,45;0;1,5;13,3;0;66,1;0;14
8/04/2024 8:00;40;23;0,1;308;1,5;8,2;9,8;0;0,42;0;1,4;13,7;0;65,3;0;40
8/04/2024 9:00;35;21;0,9;155;2;6,8;8,8;0;0,38;0;1,3;15,3;0;61,1;0;217
8/04/2024 10:00;45;19;2,1;137;2,2;6;8,2;0;0,38;0;1,4;16,6;0;57,6;0;283
