Fecha;PM10;PM2.5;Vel Viento 10M;Dir Viento 10M;NO;NO2;NOX;SO2;CO;OZONO;BC;Temperatura;Presion Baro;HR;Precipitacion;Rad Solar
21/12/2023 6:00;42;24;1;346;0;0;0;0;0,55;0,2;0;11,6;563;85,67;0;0
21/12/2023 7:00;57;37;0,8;286;0;0;0;0;0,97;0,4;0;11,4;563;84,93;0;16
21/12/2023 8:00;63;47;1,5;341;0;0;0;0;0,74;2,3;0;14,6;564;83,8;0;187
21/12/2023 9:00;45;24;1,1;323;0;0;0;0;0,55;8,1;0;19,6;564;63,62;0;413
21/12/2023 10:00;30;22;1,2;316;0;0;0;0;0,35;14,6;0;22,2;564;52,02;0;575
21/12/2023 11:00;24;15;1,5;315;0;0;0;0;0,27;19,1;0;22,4;564;47,44;0;624
21/12/2023 12:00;28;10;1,8;322;0;0;0;0;0,25;22,4;0;22,9;564;43,82;0;639
21/12/2023 13:00;30;12;1,2;328;0;0;0;0;0,24;25,6;0;24,2;563;40,54;0;599
21/12/2023 14:00;47;22;2,7;262;0;0;0;0;0,32;37,7;0;23,7;562;42,36;0;575
21/12/2023 15:00;49;29;3,6;267;0;0;0;0;0,29;41;0;22;562;49,89;0;520
21/12/2023 16:00;30;21;3,1;264;0;0;0;0;0,27;36,6;0;20,1;562;55,58;0,1;251
21/12/2023 17:00;38;19;1,7;247;0;0;0;0;0,26;33,1;0;19,6;562;57,17;0;94
21/12/2023 18:00;34;22;2;279;0;0;0;0;0,25;26;0;17,7;563;62,13;0;13
21/12/2023 19:00;35;16;0,7;318;0;0;0;0;0,35;17,8;0;16,1;563;68,95;0;0
21/12/2023 20:00;52;23;0,7;335;0;0;0;0;0,41;11,4;0;15,3;564;74,12;0;0
21/12/2023 21:00;39;16;1,1;148;0;0;0;0;0,31;5,6;0;15,4;564;73,36;0;0
21/12/2023 22:00;28;17;0,7;273;0;0;0;0;0,31;5,6;0;14,8;564;73,58;0;0
21/12/2023 23:00;24;10;1,2;115;0;0;0;0;0,26;8,3;0;14,5;564;74,38;0;0
22/12/2023 0:00;32;21;0,7;323;0;0;0;0;0,56;0,8;0;13,2;564;77,06;0;0
22/12/2023 1:00;28;18;0,4;286;0;0;0;0;0,52;0,2;0;13;564;81,25;0;0
22/12/2023 2:00;28;17;0,6;304;0;0;0;0;0,39;2,7;0;13,4;563;80,24;0;0
22/12/2023 3:00;32;15;0,5;355;0;0;0;0;0,49;0,1;0;12,7;563;80,27;0;0
22/12/2023 4:00;28;22;0,5;247;0;0;0;0;0,35;0,2;0;13,3;563;81,85;0;0
22/12/2023 5:00;30;19;0,6;318;0;0;0;0;0,32;0,1;0;13,6;563;79,82;0;0
22/12/2023 6:00;37;16;0,6;294;0;0;0;0;0,38;0,3;0;13,8;563;79,84;0;0
22/12/2023 7:00;28;21;0,8;352;0;0;0;0;0,52;3,3;0;14,3;564;74,68;0;9
22/12/2023 8:00;44;23;0,9;354;0;0;0;0;0,57;1,8;0;15,1;564;75,64;0;54
22/12/2023 9:00;27;12;1,2;196;0;0;0;0;0,26;10,1;0;17,7;565;62,8;0;177
22/12/2023 10:00;19;14;1,5;145;0;0;0;0;0,25;13,2;0;18,4;565;58,9;0;258
22/12/2023 11:00;34;20;2,1;162;0;0;0;0;0,24;15;0;20,5;565;50,89;0;458
22/12/2023 12:00;27;10;2,4;108;0;0;0;0;0,21;0;0;22,2;564;44,87;0;768
22/12/2023 13:00;0;6;2,2;148;0;0;0;0;0;0;0;23,7;563;37,62;0;804
22/12/2023 14:00;0;8;1,9;102;0;0;0;0;0;0;0;23;563;37,45;0;425
22/12/2023 15:00;28;16;1,8;248;0;0;0;0;0,37;0;0;21,7;563;48,3;0;274
22/12/2023 16:00;28;14;1,4;181;2,9;1,5;4,4;0;0,34;18,8;0;20,8;562;47,52;0;112
22/12/2023 17:00;0;14;1,1;128;5,2;5,6;10,8;0;0,35;14,1;0;18,9;562;56,42;0;30
22/12/2023 18:00;31;17;1,6;117;4,1;5,6;9,7;0;0,34;12,8;0;17,2;563;60,36;0;4
22/12/2023 19:00;32;19;1,7;136;3,9;6,2;10,1;0;0,33;12,8;0;16,3;563;63,72;0;0
22/12/2023 20:00;25;15;1,5;163;2,2;4,2;6,4;0;0,26;13,4;0;15,4;564;67,11;0;0
22/12/2023 21:00;26;11;1,6;106;6,3;8,1;14,4;0;0,29;10,6;0;14,6;564;70,17;0;0
22/12/2023 22:00;27;15;1,4;114;5,4;9,3;14,8;0;0,28;9,9;0;14;565;72,95;0;0
22/12/2023 23:00;32;23;1,1;344;14,8;24,1;39;0;0,54;0,7;0;12,5;565;76;0;0
23/12/2023 0:00;40;24;1;259;44,5;28,9;73,3;0;0,62;1;0;11,9;564;80,37;0;0
23/12/2023 1:00;33;17;0,9;255;19,8;25,4;45,1;0;0,43;0,6;0;11,4;564;82,16;0;0
23/12/2023 2:00;36;20;0,5;320;67,9;30,9;98,8;0;0,74;0,1;0;10,3;564;81,96;0;0
23/12/2023 3:00;39;25;1;314;26,3;24;50,3;0;0,47;0,1;0;10,3;564;84,72;0;0
23/12/2023 4:00;38;18;1,1;317;9,9;19,8;29,7;0;0,36;0,8;0;10,3;564;85,26;0;0
23/12/2023 5:00;39;26;0,8;319;22,7;24,1;46,8;0;0,33;0,3;0;9,8;564;85,22;0;0
23/12/2023 6:00;50;35;0,9;314;134,6;44,8;179,5;0;0,86;0,2;0;9,1;564;85,02;0;0
23/12/2023 7:00;37;27;1,3;336;57,4;28,7;86,1;0;0,53;0,6;0;9,2;564;86,33;0;11
23/12/2023 8:00;60;36;1;356;69,6;31,7;101,3;0;0,63;2,1;0;11,9;565;87,49;0;135
23/12/2023 9:00;26;17;1,5;136;11,4;6,3;17,7;0;0,28;12,2;0;17,2;565;71,07;0;374
23/12/2023 10:00;22;13;1,5;128;3,3;0,2;3,5;0;0,2;16,8;0;20,6;565;52,72;0;559
23/12/2023 11:00;26;18;1,4;197;0;0;0;0;0,18;20,8;0;22,6;565;42,7;0;660
23/12/2023 12:00;25;10;1,4;328;2,3;0;1,9;0;0,18;22,4;0;21,9;564;41,55;0;444
23/12/2023 13:00;23;9;1,7;73;3,2;0,9;4,1;0;0,22;19,6;0;21,3;564;44,1;0;308
23/12/2023 14:00;13;8;1,5;122;3,5;1,2;4,7;0;0,22;19,4;0;22,6;563;42,07;0;498
23/12/2023 15:00;21;7;2,4;26;4,1;1,1;5,2;0;0,22;19,7;0;23,9;563;35,25;0;487
23/12/2023 16:00;24;16;2,2;65;7,2;7,8;15;0;0,32;16,6;0;21,9;562;40,18;0;204
23/12/2023 17:00;27;13;1,8;73;7,1;10,1;17,3;0;0,31;15,6;0;21;562;41,97;0;107
23/12/2023 18:00;15;10;1,3;150;4,6;10,2;14,8;0;0,28;14,2;0;18,2;563;48,44;0;5
23/12/2023 19:00;26;14;1,2;144;10,4;24,7;35,1;0;0,46;7,7;0;16,4;564;63,87;0;0
23/12/2023 20:00;33;16;1;101;11,8;26,2;38;0;0,52;4,8;0;15,2;564;69,44;0;0
23/12/2023 21:00;30;11;1,1;106;15,6;20,6;36,2;0;0,46;5,5;0;14;565;71,93;0;0
23/12/2023 22:00;16;11;0,7;197;15,6;9,9;25,4;0;0,34;10,1;0;13,3;565;74,99;0;0
23/12/2023 23:00;20;12;0,7;314;24,5;28,8;53,4;0;0,57;1,4;0;12,1;565;77,31;0;0
24/12/2023 0:00;38;16;0,9;299;13,9;25,6;39,5;0;0,56;1,6;0;11,8;565;80,15;0;0
24/12/2023 1:00;24;12;1;307;4,5;19,2;23,7;0;0,37;2,5;0;11,4;565;80,85;0;0
24/12/2023 2:00;37;18;0,8;359;54,3;32,2;86,5;0;0,65;0,3;0;10,1;564;81,8;0;0
24/12/2023 3:00;27;15;0,4;295;41,3;26,7;68;0;0,54;0,1;0;9,6;564;83,69;0;0
24/12/2023 4:00;28;15;0,5;305;59,9;26,1;86;0;0,62;0,2;0;9,1;564;84,2;0;0
24/12/2023 5:00;30;17;0,6;291;95,7;28,3;124;0;0,78;0,1;0;8,1;564;83,93;0;0
24/12/2023 6:00;25;18;0,7;317;101,9;30,8;132,7;0;0,78;0,1;0;7,7;564;84,44;0;0
24/12/2023 7:00;32;22;0,8;328;48,6;24,4;72,9;0;0,57;1;0;9,3;565;86,36;0;27
24/12/2023 8:00;26;12;1,4;350;17,5;11,4;28,9;0;0,37;5,9;0;15,2;565;82,86;0;215
24/12/2023 9:00;22;11;1,1;360;14,8;9,3;24,1;0;0,34;10,9;0;19,5;565;61,65;0;415
24/12/2023 10:00;21;7;2,2;105;4,3;0,7;5;0;0,22;15,1;0;20;565;51,88;0;504
24/12/2023 11:00;19;7;2;117;5,6;2,3;7,9;0;0,25;14,8;0;19,8;565;50,52;0;361
24/12/2023 12:00;14;7;2,7;163;3,8;0,6;4,4;0;0,22;15,5;0;21,2;564;45,05;0;363
24/12/2023 13:00;19;6;2,5;175;0;0;0;0;0,21;16;0;23,2;564;41,02;0;704
24/12/2023 14:00;13;7;2,4;152;3,7;0,1;3,9;0;0,21;14,7;0;22,5;563;41,2;0;447
24/12/2023 15:00;18;5;1,5;124;0;0;0;0;0,2;15,3;0;23,1;563;41,22;0;373
24/12/2023 16:00;16;7;1,7;99;3,6;0,8;4,4;0;0,22;13,6;0;21,9;563;45,28;0;222
24/12/2023 17:00;17;6;1,8;129;4,2;2,3;6,5;0;0,25;12,9;0;21;563;47,28;0;128
24/12/2023 18:00;8;3;1,7;153;3;3,2;6,2;0;0,24;12,1;0;18;563;53,94;0;9
24/12/2023 19:00;17;5;1,5;202;2;3,8;5,8;0;0,22;11,6;0;16,8;564;61,18;0;0
24/12/2023 20:00;18;9;1,5;186;3,7;6;9,7;0;0,27;10,6;0;15,6;564;65,69;0;0
24/12/2023 21:00;21;11;1;27;4,4;9,7;14,1;0;0,32;8,1;0;14,4;565;70,17;0;0
24/12/2023 22:00;26;13;0,6;41;26,2;20,3;46,5;0;0,64;1,6;0;12,4;565;75,05;0;0
24/12/2023 23:00;23;7;0,7;289;6,5;11,6;18,1;0;0,37;4,7;0;13,8;565;77,24;0;0
25/12/2023 0:00;43;33;0,8;292;7,9;20;27,8;0;0,68;1,4;0;13,7;565;74,96;0;0
25/12/2023 1:00;28;21;1;272;3;8,1;11,1;0;0,35;5,9;0;14,1;565;75,07;0;0
25/12/2023 2:00;18;9;1,1;127;2,4;1,3;3,6;0;0,21;9,3;0;14,2;564;74,06;0;0
25/12/2023 3:00;24;14;0,9;315;2,2;4,9;7;0;0,29;6,5;0;13,7;564;75,3;0;0
25/12/2023 4:00;30;11;0,6;270;2,2;3,8;6;0;0,26;5,4;0;13,1;564;77,74;0;0
25/12/2023 5:00;20;6;1;29;5,3;6,6;11,9;0;0,29;4,3;0;12,5;564;78,6;0;0
25/12/2023 6:00;22;13;0,6;300;4,6;10,5;15,1;0;0,37;1,2;0;12,5;564;81,37;0;0
25/12/2023 7:00;24;14;1,1;17;4,8;6;10,8;0;0,3;5,4;0;12,8;565;80,6;0;14
25/12/2023 8:00;23;17;1,1;320;5,4;4,2;9,7;0;0,32;5,7;0;14,2;565;77,16;0;91
25/12/2023 9:00;26;17;1,1;324;6,1;3,5;9,6;0;0,3;8,8;0;17,1;566;69,19;0;221
25/12/2023 10:00;19;10;0,8;220;5;3,1;8;0;0,26;11,4;0;18,6;566;61,05;0;255
25/12/2023 11:00;15;6;1,3;163;3,9;0,7;4,5;0;0,21;13,6;0;20,9;566;51,9;0;419
25/12/2023 12:00;12;2;2,4;117;0;0;0;0;0,18;12;0;22;565;47,26;0;799
25/12/2023 13:00;18;1;2,2;118;0;0;0;0;0,17;12;0;22,7;565;43,49;0;738
25/12/2023 14:00;13;0;1,9;117;0;0;0;0;0,19;12,4;0;22,7;564;42,91;0;539
25/12/2023 15:00;20;0;1,9;112;4,1;0,3;4,5;0;0,2;12;0;22,2;563;42,77;0;249
25/12/2023 16:00;9;3;1,6;110;4,6;1,2;5,8;0;0,22;11,1;0;21,3;563;47,46;0;164
25/12/2023 17:00;22;16;1,7;252;2,4;2,8;5,2;0;0,27;19,2;0;19,2;563;59,26;0;69
25/12/2023 18:00;23;19;1;262;2;2,5;4,5;0;0,25;18,3;0;17,4;563;68,45;0;13
25/12/2023 19:00;20;15;0,7;237;2;3;5;0;0,26;15,5;0;15,9;564;75,57;0;0
25/12/2023 20:00;31;23;0,6;326;14,7;21,6;36,3;0;0,61;5,3;0;14,8;564;78,12;0;0
25/12/2023 21:00;25;13;0,6;340;26,8;24;50,9;0;0,69;0,2;0;14,1;565;79,07;0;0
25/12/2023 22:00;18;9;0,6;308;12,2;19,4;31,5;0;0,54;0,8;0;14;565;79,33;0;0
25/12/2023 23:00;18;6;0,9;192;11,9;11,5;23,4;0;0,36;3,6;0;14,1;566;78,6;0;0
26/12/2023 0:00;24;13;0,7;36;51,9;27,8;79,7;0;0,67;0,4;0;13,4;565;78,54;0;0
26/12/2023 1:00;21;8;0,7;212;12,2;14,5;26,8;0;0,42;2,1;0;13,7;565;80,03;0;0
26/12/2023 2:00;21;4;0,9;331;15,9;13,6;29,5;0;0,4;1,5;0;13,3;565;78,45;0;0
26/12/2023 3:00;20;7;0,5;332;46,3;21,8;68,1;0;0,51;0,1;0;12,5;564;80,21;0;0
26/12/2023 4:00;15;7;0,8;274;10,3;12,9;23,3;0;0,32;0,5;0;12,6;564;81,38;0;0
26/12/2023 5:00;22;9;0,6;284;64;26;90;0;0,41;0,1;0;12,3;564;81,32;0;0
26/12/2023 6:00;24;11;0,6;327;80,4;28,6;108,9;0;0,56;0,1;0;12,5;564;81,96;0;0
26/12/2023 7:00;25;7;0,7;300;57,4;23,4;80,9;0;0,56;0,4;0;13,3;565;81,2;0;15
26/12/2023 8:00;21;5;0,6;304;30,5;19,1;49,6;0;0,53;2;0;15,2;565;74,19;0;85
26/12/2023 9:00;22;13;1,1;296;19,5;13,3;32,9;0;0,42;4,7;0;16,9;566;67,51;0;164
26/12/2023 10:00;21;11;1;307;10,8;7,6;18,4;0;0,32;8,5;0;19,3;566;59,3;0;288
26/12/2023 11:00;18;10;1,1;20;5,5;2,8;8,3;0;0,26;12,1;0;20,6;565;49,44;0;237
26/12/2023 12:00;19;6;1,8;149;7,5;3,8;11,3;0;0,28;12,3;0;21,1;565;47,06;0;396
26/12/2023 13:00;16;6;2;141;6,3;1,6;7,9;0;0,27;12,5;0;23,3;564;42,36;0;589
26/12/2023 14:00;23;4;1,6;141;7,7;3,8;11,4;0;0,3;11,2;0;22,3;564;44,9;0;377
26/12/2023 15:00;20;4;2,2;127;7,3;3,5;10,8;0;0,29;11,3;0;22,7;563;41,88;0;346
26/12/2023 16:00;12;5;1,9;128;8,2;5,2;13,4;0;0,3;10,2;0;20,2;563;49,46;0;161
26/12/2023 17:00;18;6;1,6;199;6,6;7,3;13,9;0;0,32;8,7;0;18,8;563;55,2;0;42
26/12/2023 18:00;26;14;1,6;261;2,9;11,6;14,5;0;0,37;15;0;16;564;69,17;0;1
26/12/2023 19:00;30;10;0,8;260;2,2;14,8;17;0;0,46;11,2;0;15,1;564;75,19;0;0
26/12/2023 20:00;26;8;0,7;298;2,5;11,4;13,8;0;0,41;11,1;0;14,8;565;77,88;0;0
26/12/2023 21:00;17;9;0,8;302;2,4;9,7;12,1;0;0,34;8,7;0;14,4;565;78,78;0;0
26/12/2023 22:00;28;10;0,5;292;12,1;18,6;30,7;0;0,48;3,7;0;13,9;565;81,14;0;0
26/12/2023 23:00;29;15;0,6;14;59;31,7;90,7;0;0,75;0,1;0;12,9;565;80,88;0;0
27/12/2023 0:00;35;15;0,5;302;123,9;41,6;165,6;0;0,97;0;0;12;565;82,92;0;0
27/12/2023 1:00;29;13;0,5;309;103,1;34,7;137,8;0;0,69;0,1;0;11,3;565;83,59;0;0
27/12/2023 2:00;29;12;0,5;286;106,8;33,4;140,2;0;0,58;0,1;0;10,7;565;84,21;0;0
27/12/2023 3:00;27;18;0,3;342;128,4;37,1;165,5;0;0,55;0,1;0;10,1;564;84,24;0;0
27/12/2023 4:00;30;10;0,4;304;124,2;34,6;158,8;0;0,51;0,1;0;9,7;564;84,36;0;0
27/12/2023 5:00;28;18;0,5;330;101,3;29,7;131;0;0,49;0,1;0;9,8;564;85,19;0;0
27/12/2023 6:00;40;24;0,4;289;190,9;54,1;245,1;0;0,84;0,2;0;9,4;565;85,23;0;0
27/12/2023 7:00;24;14;0,6;321;81,5;26,1;107,5;0;0,54;0,2;0;10,1;565;86,07;0;8
27/12/2023 8:00;45;21;0,6;336;120,8;41,4;162,2;0;0,93;0,3;0;11,9;565;86,94;0;34
27/12/2023 9:00;36;18;0,7;313;53,6;26,6;80,1;0;0,67;1,4;0;13,5;566;82,19;0;95
27/12/2023 10:00;34;19;1;315;28;19,2;47,2;0;0,51;5;0;16,8;566;68,89;0;252
27/12/2023 11:00;36;13;0,8;290;17;14,5;31,6;0;0,36;8,4;0;20,2;565;57,02;0;329
27/12/2023 12:00;15;8;1,2;322;6,9;5,6;12,5;0;0,23;11,8;0;19,8;565;50,38;0;226
27/12/2023 13:00;20;2;1,3;213;4,1;0,4;4,5;0;0,18;14,3;0;21,2;564;47,77;0;354
27/12/2023 14:00;20;0;1,6;177;6,8;3,4;10,1;0;0,2;13,1;0;21,9;564;42,99;0;408
27/12/2023 15:00;23;4;1,7;295;0;0;0;0;0,18;16,3;0;22,3;563;40,27;0;310
27/12/2023 16:00;11;3;1,2;298;0;0;0;0;0,18;16,7;0;21,5;563;43,46;0;179
27/12/2023 17:00;22;3;1,4;256;2,6;0,9;3,5;0;0,2;18,3;0;21,9;563;45,15;0;143
27/12/2023 18:00;30;13;1,6;242;2,4;5,5;7,8;0;0,23;16,7;0;19,1;563;57,93;0;39
27/12/2023 19:00;35;18;1,4;210;2,4;14,2;16,6;0;0,39;11,9;0;16;564;71,3;0;0
27/12/2023 20:00;38;19;1;237;2,3;14,4;16,7;0;0,41;12,8;0;15,3;564;74,85;0;0
27/12/2023 21:00;32;14;0,8;214;2,6;14,8;17,4;0;0,38;8,3;0;14,9;565;76,63;0;0
27/12/2023 22:00;22;14;0,7;261;2,4;17;19,3;0;0,42;5,9;0;14,7;565;77,87;0;0
27/12/2023 23:00;18;13;1,1;286;2,3;14,8;17,1;0;0,36;5,9;0;14,7;565;77,42;0;0
28/12/2023 0:00;35;12;0,5;311;6,8;20;26,9;0;0,39;3,5;0;14,2;565;79,39;0;0
28/12/2023 1:00;32;16;0,5;331;6,2;17,3;23,5;0;0,38;4,2;0;14;564;80,06;0;0
28/12/2023 2:00;30;13;0,5;261;3,4;13,4;16,7;0;0,36;4,3;0;14,1;564;80,9;0;0
28/12/2023 3:00;24;17;0,6;267;11;23,3;34,4;0;0,41;0,7;0;14,1;564;81,03;0,6;0
28/12/2023 4:00;27;19;0,8;278;11,8;16,5;28,4;0;0,39;2,1;0;13,6;564;82,98;0,4;0
28/12/2023 5:00;29;18;0,8;277;34,6;26,2;60,8;0;0,47;0,1;0;13,6;564;84,56;0;0
28/12/2023 6:00;29;17;0,8;300;3,3;16,7;20;0;0,4;1,5;0;13,5;564;84,43;0;0
28/12/2023 7:00;37;22;0,4;329;29,2;22,8;52,1;0;0,64;0,7;0;13,5;564;84,32;0;0
28/12/2023 8:00;25;24;0,6;290;10,8;18,6;29,5;0;0,47;2,8;0;14;565;84,46;0;31
28/12/2023 9:00;38;30;0,6;295;25,7;28,6;54,3;0;0,75;2;0;14,9;566;80,16;0,6;38
28/12/2023 10:00;39;22;1,1;206;53,9;42,7;96,6;0;1,16;1,9;0;15,3;566;77,44;0,1;93
28/12/2023 11:00;19;12;1,3;181;21,1;19,2;40,3;0;0,55;7,4;0;17,5;566;67,23;0,1;240
28/12/2023 12:00;20;8;1,6;134;10,8;8,8;19,6;0;0,32;9,9;0;18,5;565;57,26;0;241
28/12/2023 13:00;19;4;1,7;178;6,8;3,9;10,7;0;0,3;13,5;0;20,6;565;53,4;0;480
28/12/2023 14:00;18;6;1,5;178;6,2;3,4;9,5;0;0,29;16,3;0;22,4;564;42,36;0;475
28/12/2023 15:00;12;11;1,3;118;6,7;5,8;12,5;0;0,32;14,1;0;21,6;563;44,19;0;221
28/12/2023 16:00;36;17;2,6;252;5,8;9,7;15,5;0;0,38;20;0;18,9;563;58,37;0;130
28/12/2023 17:00;30;20;1,7;256;2,5;6,9;9,4;0;0,34;24,6;0;17,3;563;66,37;0;23
28/12/2023 18:00;28;17;0,9;234;2,3;11,4;13,7;0;0,41;16,1;0;16,3;564;72,98;1;9
28/12/2023 19:00;38;25;0,8;278;17,9;27,9;45,8;0;0,68;6,9;0;15,2;564;77,4;0;0
28/12/2023 20:00;19;9;0,9;184;10,4;15,5;25,8;0;0,38;3,6;0;14,9;565;74,73;0;0
28/12/2023 21:00;24;12;1,1;286;5,1;13,4;18,5;0;0,37;5,5;0;15;565;73,02;0;0
28/12/2023 22:00;28;19;0,5;230;35,1;26,9;62;0;0,64;2,6;0;13,5;565;75,36;0;0
28/12/2023 23:00;34;17;0,7;264;66;31,8;97,8;0;0,77;0,2;0;12;565;81,45;0;0
29/12/2023 0:00;26;13;1;314;27,7;24,6;52,3;0;0,59;0;0;11,8;565;83,7;0;0
29/12/2023 1:00;19;16;0,6;315;29,8;24,3;54,1;0;0,46;0,1;0;12,1;565;83,86;0;0
29/12/2023 2:00;23;13;0,6;303;46,5;26,5;73;0;0,48;0,1;0;12,2;565;82,82;0;0
29/12/2023 3:00;20;10;0,6;292;11,9;20,1;32;0;0,34;0,1;0;12,3;564;81,07;0;0
29/12/2023 4:00;23;14;0,6;311;32,6;23;55,6;0;0,39;0,2;0;11,8;564;79,76;0;0
29/12/2023 5:00;32;24;0,5;321;73,6;30,9;104,5;0;0,5;0,1;0;10,5;565;81,18;0;0
29/12/2023 6:00;42;24;0,9;328;82,2;31,8;114;0;0,59;0,1;0;10,2;565;84,07;0;0
29/12/2023 7:00;43;27;1;281;85,6;32,6;118,2;0;0,76;0,3;0;10;565;84,41;0;18
29/12/2023 8:00;38;25;1,3;333;49,4;23;72,4;0;0,62;2,4;0;14,8;566;78,6;0;197
29/12/2023 9:00;41;21;1,5;325;30;18,7;48,7;0;0,52;7,1;0;18;566;65,03;0;396
29/12/2023 10:00;29;14;1,9;318;10,7;8,7;19,4;0;0,32;13,6;0;20,1;566;55,36;0;506
29/12/2023 11:00;19;13;1,3;312;4,2;1,4;5,6;0;0,24;18,4;0;22,6;566;46,63;0;668
29/12/2023 12:00;21;9;2,1;357;3,8;0,9;4,7;0;0,23;19,7;0;23,4;565;43,13;0;762
29/12/2023 13:00;10;10;1,9;337;4;1,6;5,6;0;0,25;19,6;0;23,3;565;40,2;0;543
29/12/2023 14:00;29;16;2,5;228;5,2;5,6;10,9;0;0,32;20,7;0;22;564;45;0;338
29/12/2023 15:00;37;26;2,4;230;3,1;6,4;9,5;0;0,33;25,2;0;18,4;564;64,86;0;184
29/12/2023 16:00;37;22;1,8;205;3;5,6;8,7;0;0,31;26,2;0;19,4;564;61,68;0;215
29/12/2023 17:00;36;23;1,5;222;3,1;10,2;13,2;0;0,39;25,1;0;18,6;564;62,36;0,1;122
29/12/2023 18:00;43;25;1,1;246;2,6;11,2;13,9;0;0,43;20,5;0;16,7;564;68,99;0;12
29/12/2023 19:00;33;24;1;236;2,1;9,4;11,4;0;0,37;16,7;0;15,4;564;75,45;0;0
29/12/2023 20:00;32;16;0,7;253;2,1;11,3;13,4;0;0,42;14,1;0;15;565;78,22;0;0
29/12/2023 21:00;33;20;0,9;231;2,2;10,6;12,8;0;0,39;13,9;0;14,4;566;78,08;0;0
29/12/2023 22:00;33;24;0,6;266;7,6;22,5;30,1;0;0,55;9,1;0;14,1;566;80,68;0;0
29/12/2023 23:00;33;23;0,4;225;10;31,3;41,3;0;0,54;7,4;0;13,4;566;80,05;0;0
30/12/2023 0:00;31;18;0,4;292;18,6;37,3;55,9;0;0,54;1,6;0;13,4;566;82,25;0;0
30/12/2023 1:00;30;16;0,5;300;2,5;17,2;19,7;0;0,38;6,7;0;13,6;566;82,3;0;0
30/12/2023 2:00;31;20;0,5;290;2,1;11,3;13,4;0;0,38;8,8;0;13,5;565;81,57;0;0
30/12/2023 3:00;32;22;0,6;289;2,2;11,8;14;0;0,35;6,8;0;13,6;565;81,8;0;0
30/12/2023 4:00;27;18;0,4;319;15,7;24;39,7;0;0,45;1,8;0;13,1;565;81,21;0;0
30/12/2023 5:00;31;19;0,6;321;8,6;21;29,7;0;0,4;0,6;0;12,8;565;83,42;0;0
30/12/2023 6:00;25;16;0,6;311;17,9;21,3;39,2;0;0,42;0,1;0;12,8;565;82,38;0;0
30/12/2023 7:00;32;18;0,6;319;17,5;19;36,6;0;0,4;0,9;0;12,9;566;80,63;0;15
30/12/2023 8:00;37;27;0,8;278;48,5;28,8;77,4;0;0,72;3,2;0;16,5;566;74,61;0;165
30/12/2023 9:00;27;19;0,8;295;10,5;11,6;22,1;0;0,37;10,9;0;17,8;566;63,54;0;186
30/12/2023 10:00;19;13;1;305;6,1;6;12,2;0;0,29;13,8;0;18,5;566;59,16;0;240
30/12/2023 11:00;24;12;1,3;289;3,4;1,2;4,6;0;0,24;18,1;0;19,8;566;51,86;0;262
30/12/2023 12:00;22;11;1,1;228;2,5;0;2,5;0;0,21;19,6;0;19,9;565;48,92;0;83
30/12/2023 13:00;30;17;1,8;221;3,4;4,1;7,5;0;0,3;17,4;0;19,4;565;57,52;0;181
30/12/2023 14:00;29;19;2,2;237;2,9;3,5;6,5;0;0,31;21,9;0;19,5;564;58,57;0;227
30/12/2023 15:00;28;21;2;238;2,7;2,2;4,9;0;0,27;22,8;0;20,1;564;57,76;0;261
30/12/2023 16:00;28;9;2;251;0;0;0;0;0,21;21,4;0;20,1;564;53,83;0;154
30/12/2023 17:00;17;10;2;260;0;0;0;0;0,19;17,2;0;18;564;59,64;0;51
30/12/2023 18:00;16;6;1,6;216;0;0;0;0;0,2;13,7;0;16,5;564;66,09;0;2
30/12/2023 19:00;19;2;1,1;221;0;0;0;0;0,2;12,6;0;15,2;564;71,87;0;0
30/12/2023 20:00;24;10;0,5;277;2,1;1,9;4;0;0,25;8,6;0;14,5;565;78,74;3,2;0
30/12/2023 21:00;18;8;0,5;214;2,2;10,8;13;0;0,35;5,3;0;13,9;566;82,48;1,8;0
30/12/2023 22:00;19;7;0,3;244;8,6;20,7;29,3;0;0,49;1,8;0;13,8;566;83,92;0,2;0
30/12/2023 23:00;21;9;0,7;317;15,4;19,9;35,4;0;0,53;0,8;0;13,6;566;84,37;0,1;0
31/12/2023 0:00;19;12;0,4;286;29,2;20,3;49,5;0;0,58;0,1;0;13,5;566;84,58;0;0
31/12/2023 1:00;16;8;0,7;312;21,6;17,9;39,5;0;0,53;0,1;0;13,5;566;85,54;1;0
31/12/2023 2:00;19;8;0,7;325;23,3;18,4;41,7;0;0,46;0,1;0;13,3;565;85,62;0;0
31/12/2023 3:00;23;10;0,4;305;20;19,7;39,7;0;0,45;0,1;0;13,3;565;85,59;0,3;0
31/12/2023 4:00;23;9;0,5;53;18;14,6;32,6;0;0,39;0,2;0;12,8;565;84,82;0,2;0
31/12/2023 5:00;15;13;0,3;312;17,1;10,4;27,4;0;0,36;0,1;0;12,5;565;85,02;0;0
31/12/2023 6:00;23;13;0,4;124;72,6;24;96,7;0;0,75;0,1;0;12,2;565;85,23;0;0
31/12/2023 7:00;26;10;0,4;331;56;20,3;76,3;0;0,74;0,3;0;12,5;566;85,77;0;17
31/12/2023 8:00;27;13;0,3;312;30,1;15,9;46;0;0,51;2,5;0;15,9;566;82,19;0;154
31/12/2023 9:00;25;12;0,7;316;13;11,5;24,5;0;0,41;8,1;0;19;566;66,92;0;315
