Fecha inicial;Fecha final;PM10
3/02/2024 15:00;3/02/2024 15:59;13,68
3/02/2024 14:00;3/02/2024 14:59;12,88
3/02/2024 13:00;3/02/2024 13:59;16,2
3/02/2024 12:00;3/02/2024 12:59;19,13
3/02/2024 11:00;3/02/2024 11:59;24,26
3/02/2024 10:00;3/02/2024 10:59;45,64
3/02/2024 9:00;3/02/2024 9:59;58,19
3/02/2024 8:00;3/02/2024 8:59;48,52
3/02/2024 7:00;3/02/2024 7:59;46,99
3/02/2024 6:00;3/02/2024 6:59;50,71
3/02/2024 5:00;3/02/2024 5:59;35,54
3/02/2024 4:00;3/02/2024 4:59;38,38
3/02/2024 3:00;3/02/2024 3:59;25,71
3/02/2024 2:00;3/02/2024 2:59;23,57
3/02/2024 1:00;3/02/2024 1:59;23,32
3/02/2024 0:00;3/02/2024 0:59;27,76
2/02/2024 23:00;2/02/2024 23:59;29,86
2/02/2024 22:00;2/02/2024 22:59;31,71
2/02/2024 21:00;2/02/2024 21:59;29,34
2/02/2024 20:00;2/02/2024 20:59;38,78
2/02/2024 19:00;2/02/2024 19:59;41,78
2/02/2024 18:00;2/02/2024 18:59;39,38
2/02/2024 17:00;2/02/2024 17:59;27,93
2/02/2024 16:00;2/02/2024 16:59;17,74
2/02/2024 15:00;2/02/2024 15:59;19,74
2/02/2024 14:00;2/02/2024 14:59;24,65
2/02/2024 13:00;2/02/2024 13:59;31,48
2/02/2024 12:00;2/02/2024 12:59;30,65
2/02/2024 11:00;2/02/2024 11:59;39,36
2/02/2024 10:00;2/02/2024 10:59;42,41
2/02/2024 9:00;2/02/2024 9:59;49,24
2/02/2024 8:00;2/02/2024 8:59;79,57
2/02/2024 7:00;2/02/2024 7:59;52,62
2/02/2024 6:00;2/02/2024 6:59;36,14
2/02/2024 5:00;2/02/2024 5:59;36,17
2/02/2024 4:00;2/02/2024 4:59;26,84
2/02/2024 3:00;2/02/2024 3:59;27,79
2/02/2024 2:00;2/02/2024 2:59;24,98
2/02/2024 1:00;2/02/2024 1:59;30,03
2/02/2024 0:00;2/02/2024 0:59;28,29
1/02/2024 23:00;1/02/2024 23:59;35,91
1/02/2024 22:00;1/02/2024 22:59;45,06
1/02/2024 21:00;1/02/2024 21:59;47,16
1/02/2024 20:00;1/02/2024 20:59;41,07
1/02/2024 19:00;1/02/2024 19:59;36,19
1/02/2024 18:00;1/02/2024 18:59;35,84
1/02/2024 17:00;1/02/2024 17:59;55,58
1/02/2024 16:00;1/02/2024 16:59;36,6
1/02/2024 15:00;1/02/2024 15:59;25,85
1/02/2024 14:00;1/02/2024 14:59;26,62
1/02/2024 13:00;1/02/2024 13:59;22,81
1/02/2024 12:00;1/02/2024 12:59;30,54
1/02/2024 11:00;1/02/2024 11:59;39,97
1/02/2024 10:00;1/02/2024 10:59;49,99
1/02/2024 9:00;1/02/2024 9:59;80,13
1/02/2024 8:00;1/02/2024 8:59;108,03
1/02/2024 7:00;1/02/2024 7:59;46,53
1/02/2024 6:00;1/02/2024 6:59;40,57
1/02/2024 5:00;1/02/2024 5:59;36,38
1/02/2024 4:00;1/02/2024 4:59;29,94
1/02/2024 3:00;1/02/2024 3:59;17,23
1/02/2024 2:00;1/02/2024 2:59;20,46
1/02/2024 1:00;1/02/2024 1:59;24,42
1/02/2024 0:00;1/02/2024 0:59;35,31
31/01/2024 23:00;31/01/2024 23:59;27,74
31/01/2024 22:00;31/01/2024 22:59;25,05
31/01/2024 21:00;31/01/2024 21:59;28,37
31/01/2024 20:00;31/01/2024 20:59;59,65
31/01/2024 19:00;31/01/2024 19:59;45,77
31/01/2024 18:00;31/01/2024 18:59;39,54
31/01/2024 17:00;31/01/2024 17:59;39,73
31/01/2024 16:00;31/01/2024 16:59;30,38
31/01/2024 15:00;31/01/2024 15:59;25,28
31/01/2024 14:00;31/01/2024 14:59;32,73
31/01/2024 13:00;31/01/2024 13:59;34,02
31/01/2024 12:00;31/01/2024 12:59;41,97
31/01/2024 11:00;31/01/2024 11:59;61,6
31/01/2024 10:00;31/01/2024 10:59;107,03
31/01/2024 9:00;31/01/2024 9:59;107,25
31/01/2024 8:00;31/01/2024 8:59;114,3
31/01/2024 7:00;31/01/2024 7:59;72,43
31/01/2024 6:00;31/01/2024 6:59;70,94
31/01/2024 5:00;31/01/2024 5:59;54,6
31/01/2024 4:00;31/01/2024 4:59;69,34
31/01/2024 3:00;31/01/2024 3:59;47,28
31/01/2024 2:00;31/01/2024 2:59;42,02
31/01/2024 1:00;31/01/2024 1:59;34,26
31/01/2024 0:00;31/01/2024 0:59;33,3
30/01/2024 23:00;30/01/2024 23:59;36,02
30/01/2024 22:00;30/01/2024 22:59;40,33
30/01/2024 21:00;30/01/2024 21:59;35,03
30/01/2024 20:00;30/01/2024 20:59;39,94
30/01/2024 19:00;30/01/2024 19:59;39,36
30/01/2024 18:00;30/01/2024 18:59;57,66
30/01/2024 17:00;30/01/2024 17:59;51,35
30/01/2024 16:00;30/01/2024 16:59;38,01
30/01/2024 15:00;30/01/2024 15:59;80,7
30/01/2024 14:00;30/01/2024 14:59;85,43
15/12/2023 14:00;15/12/2023 14:59;23,84
15/12/2023 13:00;15/12/2023 13:59;30,89
15/12/2023 12:00;15/12/2023 12:59;35,97
15/12/2023 11:00;15/12/2023 11:59;45,66
15/12/2023 10:00;15/12/2023 10:59;45,95
15/12/2023 9:00;15/12/2023 9:59;38,97
15/12/2023 8:00;15/12/2023 8:59;29,82
15/12/2023 7:00;15/12/2023 7:59;24,3
15/12/2023 6:00;15/12/2023 6:59;19,54
15/12/2023 5:00;15/12/2023 5:59;22,79
15/12/2023 4:00;15/12/2023 4:59;20,66
15/12/2023 3:00;15/12/2023 3:59;36,45
15/12/2023 2:00;15/12/2023 2:59;27,47
15/12/2023 1:00;15/12/2023 1:59;24,75
15/12/2023 0:00;15/12/2023 0:59;36,64
14/12/2023 23:00;14/12/2023 23:59;37,49
14/12/2023 22:00;14/12/2023 22:59;47,18
14/12/2023 21:00;14/12/2023 21:59;61,97
14/12/2023 20:00;14/12/2023 20:59;59,35
14/12/2023 19:00;14/12/2023 19:59;47,9
14/12/2023 18:00;14/12/2023 18:59;47,17
14/12/2023 17:00;14/12/2023 17:59;24,54
14/12/2023 16:00;14/12/2023 16:59;20,3
14/12/2023 15:00;14/12/2023 15:59;25,34
14/12/2023 14:00;14/12/2023 14:59;24,64
14/12/2023 13:00;14/12/2023 13:59;24,11
14/12/2023 12:00;14/12/2023 12:59;74,89
14/12/2023 11:00;14/12/2023 11:59;54,37
14/12/2023 10:00;14/12/2023 10:59;60,4
14/12/2023 9:00;14/12/2023 9:59;85,94
14/12/2023 8:00;14/12/2023 8:59;40,39
14/12/2023 7:00;14/12/2023 7:59;48,93
14/12/2023 6:00;14/12/2023 6:59;69,66
14/12/2023 5:00;14/12/2023 5:59;41,69
14/12/2023 4:00;14/12/2023 4:59;43,91
14/12/2023 3:00;14/12/2023 3:59;22,4
14/12/2023 2:00;14/12/2023 2:59;30,17
14/12/2023 1:00;14/12/2023 1:59;25,96
14/12/2023 0:00;14/12/2023 0:59;24
13/12/2023 23:00;13/12/2023 23:59;32,57
13/12/2023 22:00;13/12/2023 22:59;28,04
13/12/2023 21:00;13/12/2023 21:59;23,97
13/12/2023 20:00;13/12/2023 20:59;33,81
13/12/2023 19:00;13/12/2023 19:59;39,21
13/12/2023 18:00;13/12/2023 18:59;62,1
13/12/2023 17:00;13/12/2023 17:59;31,97
13/12/2023 16:00;13/12/2023 16:59;55,39
13/12/2023 15:00;13/12/2023 15:59;52,05
13/12/2023 14:00;13/12/2023 14:59;60,77
13/12/2023 13:00;13/12/2023 13:59;26,09
13/12/2023 12:00;13/12/2023 12:59;77,6
13/12/2023 11:00;13/12/2023 11:59;40,26
13/12/2023 9:00;13/12/2023 9:59;113,94
13/12/2023 8:00;13/12/2023 8:59;85,5
13/12/2023 7:00;13/12/2023 7:59;64,94
13/12/2023 6:00;13/12/2023 6:59;80,1
13/12/2023 5:00;13/12/2023 5:59;57,33
13/12/2023 4:00;13/12/2023 4:59;29,36
13/12/2023 3:00;13/12/2023 3:59;35,02
13/12/2023 2:00;13/12/2023 2:59;37,36
13/12/2023 1:00;13/12/2023 1:59;15,52
13/12/2023 0:00;13/12/2023 0:59;19,89
12/12/2023 23:00;12/12/2023 23:59;19,63
12/12/2023 22:00;12/12/2023 22:59;29,41
12/12/2023 21:00;12/12/2023 21:59;53,23
12/12/2023 19:00;12/12/2023 19:59;34,04
12/12/2023 18:00;12/12/2023 18:59;23,05
12/12/2023 17:00;12/12/2023 17:59;18,88
12/12/2023 16:00;12/12/2023 16:59;20,08
12/12/2023 15:00;12/12/2023 15:59;37,24
12/12/2023 14:00;12/12/2023 14:59;120,1
12/12/2023 13:00;12/12/2023 13:59;109,6
12/12/2023 12:00;12/12/2023 12:59;112,25
12/12/2023 11:00;12/12/2023 11:59;86,78
12/12/2023 10:00;12/12/2023 10:59;70,07
12/12/2023 9:00;12/12/2023 9:59;111,72
12/12/2023 8:00;12/12/2023 8:59;132,19
12/12/2023 7:00;12/12/2023 7:59;62,12
12/12/2023 6:00;12/12/2023 6:59;47,63
12/12/2023 5:00;12/12/2023 5:59;56,55
12/12/2023 4:00;12/12/2023 4:59;46,74
12/12/2023 3:00;12/12/2023 3:59;51,57
12/12/2023 2:00;12/12/2023 2:59;43,66
12/12/2023 1:00;12/12/2023 1:59;57,71
12/12/2023 0:00;12/12/2023 0:59;77,06
11/12/2023 23:00;11/12/2023 23:59;59,99
11/12/2023 22:00;11/12/2023 22:59;52,79
11/12/2023 21:00;11/12/2023 21:59;29,35
11/12/2023 20:00;11/12/2023 20:59;26,31
11/12/2023 19:00;11/12/2023 19:59;61,6
11/12/2023 18:00;11/12/2023 18:59;89,53
11/12/2023 17:00;11/12/2023 17:59;37,43
11/12/2023 16:00;11/12/2023 16:59;52,95
11/12/2023 15:00;11/12/2023 15:59;44,32
11/12/2023 14:00;11/12/2023 14:59;23,08
11/12/2023 13:00;11/12/2023 13:59;34,2
11/12/2023 12:00;11/12/2023 12:59;41,63
11/12/2023 10:00;11/12/2023 10:59;16,7
11/12/2023 9:00;11/12/2023 9:59;31,06
11/12/2023 8:00;11/12/2023 8:59;55,49
11/12/2023 7:00;11/12/2023 7:59;38,2
11/12/2023 6:00;11/12/2023 6:59;33,2
11/12/2023 5:00;11/12/2023 5:59;18,56
11/12/2023 4:00;11/12/2023 4:59;18,6
11/12/2023 3:00;11/12/2023 3:59;16,46
11/12/2023 2:00;11/12/2023 2:59;19
11/12/2023 1:00;11/12/2023 1:59;16,9
11/12/2023 0:00;11/12/2023 0:59;18,36
10/12/2023 23:00;10/12/2023 23:59;18,38
10/12/2023 22:00;10/12/2023 22:59;11,88
10/12/2023 21:00;10/12/2023 21:59;17,09
10/12/2023 20:00;10/12/2023 20:59;13,57
10/12/2023 19:00;10/12/2023 19:59;11,7
10/12/2023 18:00;10/12/2023 18:59;5
10/12/2023 10:00;10/12/2023 10:59;5,88
10/12/2023 4:00;10/12/2023 4:59;8,38
10/12/2023 2:00;10/12/2023 2:59;9,33
10/12/2023 1:00;10/12/2023 1:59;18,1
10/12/2023 0:00;10/12/2023 0:59;18,63
9/12/2023 22:00;9/12/2023 22:59;24,52
9/12/2023 21:00;9/12/2023 21:59;31,55
9/12/2023 20:00;9/12/2023 20:59;20,15
9/12/2023 19:00;9/12/2023 19:59;13,48
9/12/2023 18:00;9/12/2023 18:59;8,39
9/12/2023 17:00;9/12/2023 17:59;5,36
9/12/2023 15:00;9/12/2023 15:59;4,78
9/12/2023 14:00;9/12/2023 14:59;5,88
9/12/2023 13:00;9/12/2023 13:59;12,23
9/12/2023 12:00;9/12/2023 12:59;13,39
9/12/2023 11:00;9/12/2023 11:59;16,36
9/12/2023 10:00;9/12/2023 10:59;13,58
9/12/2023 9:00;9/12/2023 9:59;17,51
9/12/2023 8:00;9/12/2023 8:59;26,11
9/12/2023 7:00;9/12/2023 7:59;25,14
9/12/2023 6:00;9/12/2023 6:59;20,78
9/12/2023 5:00;9/12/2023 5:59;12,19
9/12/2023 3:00;9/12/2023 3:59;12,95
9/12/2023 2:00;9/12/2023 2:59;18,1
9/12/2023 1:00;9/12/2023 1:59;26,5
9/12/2023 0:00;9/12/2023 0:59;39,45
8/12/2023 23:00;8/12/2023 23:59;40
8/12/2023 22:00;8/12/2023 22:59;35,35
8/12/2023 21:00;8/12/2023 21:59;34,44
8/12/2023 20:00;8/12/2023 20:59;30,53
8/12/2023 19:00;8/12/2023 19:59;26,61
8/12/2023 18:00;8/12/2023 18:59;15,61
8/12/2023 17:00;8/12/2023 17:59;13,05
8/12/2023 16:00;8/12/2023 16:59;11,79
8/12/2023 15:00;8/12/2023 15:59;9,11
8/12/2023 14:00;8/12/2023 14:59;7,8
8/12/2023 13:00;8/12/2023 13:59;6,22
8/12/2023 12:00;8/12/2023 12:59;6,32
8/12/2023 9:00;8/12/2023 9:59;18,06
8/12/2023 8:00;8/12/2023 8:59;29,61
8/12/2023 5:00;8/12/2023 5:59;45,22
8/12/2023 4:00;8/12/2023 4:59;49,15
8/12/2023 3:00;8/12/2023 3:59;37,06
8/12/2023 2:00;8/12/2023 2:59;30,77
8/12/2023 1:00;8/12/2023 1:59;36,66
8/12/2023 0:00;8/12/2023 0:59;41,93
7/12/2023 23:00;7/12/2023 23:59;51,6
7/12/2023 21:00;7/12/2023 21:59;52,3
7/12/2023 20:00;7/12/2023 20:59;27,81
7/12/2023 19:00;7/12/2023 19:59;17,96
7/12/2023 18:00;7/12/2023 18:59;12,19
7/12/2023 17:00;7/12/2023 17:59;14,27
7/12/2023 16:00;7/12/2023 16:59;17,65
7/12/2023 15:00;7/12/2023 15:59;18,85
7/12/2023 14:00;7/12/2023 14:59;37,32
7/12/2023 13:00;7/12/2023 13:59;23,88
7/12/2023 12:00;7/12/2023 12:59;32,5
7/12/2023 11:00;7/12/2023 11:59;33,95
7/12/2023 10:00;7/12/2023 10:59;41,22
7/12/2023 9:00;7/12/2023 9:59;78,53
7/12/2023 8:00;7/12/2023 8:59;97,88
7/12/2023 7:00;7/12/2023 7:59;118,73
7/12/2023 6:00;7/12/2023 6:59;82,31
7/12/2023 5:00;7/12/2023 5:59;43,17
7/12/2023 4:00;7/12/2023 4:59;43,43
7/12/2023 3:00;7/12/2023 3:59;44,79
7/12/2023 2:00;7/12/2023 2:59;53,84
7/12/2023 1:00;7/12/2023 1:59;23,43
7/12/2023 0:00;7/12/2023 0:59;31,34
6/12/2023 23:00;6/12/2023 23:59;34,61
6/12/2023 22:00;6/12/2023 22:59;43,04
6/12/2023 21:00;6/12/2023 21:59;40,62
6/12/2023 20:00;6/12/2023 20:59;29,69
6/12/2023 19:00;6/12/2023 19:59;41,52
6/12/2023 18:00;6/12/2023 18:59;85,66
6/12/2023 17:00;6/12/2023 17:59;26,58
6/12/2023 16:00;6/12/2023 16:59;26,35
6/12/2023 15:00;6/12/2023 15:59;27,29
6/12/2023 14:00;6/12/2023 14:59;14,3
6/12/2023 13:00;6/12/2023 13:59;16,37
6/12/2023 12:00;6/12/2023 12:59;35,9
6/12/2023 11:00;6/12/2023 11:59;28,09
6/12/2023 10:00;6/12/2023 10:59;27,6
6/12/2023 9:00;6/12/2023 9:59;68,34
6/12/2023 8:00;6/12/2023 8:59;110,01
6/12/2023 7:00;6/12/2023 7:59;90,99
6/12/2023 6:00;6/12/2023 6:59;79,37
6/12/2023 5:00;6/12/2023 5:59;35,01
6/12/2023 4:00;6/12/2023 4:59;47,69
6/12/2023 3:00;6/12/2023 3:59;49,85
6/12/2023 2:00;6/12/2023 2:59;53,13
6/12/2023 1:00;6/12/2023 1:59;70,75
6/12/2023 0:00;6/12/2023 0:59;44,06
5/12/2023 23:00;5/12/2023 23:59;32,93
5/12/2023 22:00;5/12/2023 22:59;40,03
5/12/2023 21:00;5/12/2023 21:59;23,33
5/12/2023 20:00;5/12/2023 20:59;40,01
5/12/2023 19:00;5/12/2023 19:59;42,7
5/12/2023 18:00;5/12/2023 18:59;31,77
5/12/2023 17:00;5/12/2023 17:59;17,35
5/12/2023 16:00;5/12/2023 16:59;16,92
5/12/2023 15:00;5/12/2023 15:59;45,6
5/12/2023 14:00;5/12/2023 14:59;31,37
5/12/2023 13:00;5/12/2023 13:59;105,91
5/12/2023 12:00;5/12/2023 12:59;117,78
5/12/2023 11:00;5/12/2023 11:59;118,86
5/12/2023 10:00;5/12/2023 10:59;137,92
5/12/2023 9:00;5/12/2023 9:59;149,39
5/12/2023 8:00;5/12/2023 8:59;101,32
5/12/2023 7:00;5/12/2023 7:59;58,46
5/12/2023 6:00;5/12/2023 6:59;31,64
5/12/2023 5:00;5/12/2023 5:59;33
5/12/2023 4:00;5/12/2023 4:59;71,95
5/12/2023 3:00;5/12/2023 3:59;53,49
5/12/2023 2:00;5/12/2023 2:59;50,19
5/12/2023 1:00;5/12/2023 1:59;76,4
5/12/2023 0:00;5/12/2023 0:59;51,41
4/12/2023 23:00;4/12/2023 23:59;40,38
4/12/2023 22:00;4/12/2023 22:59;37,54
4/12/2023 21:00;4/12/2023 21:59;39,33
4/12/2023 20:00;4/12/2023 20:59;69,36
4/12/2023 19:00;4/12/2023 19:59;109,71
4/12/2023 18:00;4/12/2023 18:59;78,92
4/12/2023 17:00;4/12/2023 17:59;84,98
4/12/2023 16:00;4/12/2023 16:59;59,48
4/12/2023 15:00;4/12/2023 15:59;40,69
4/12/2023 14:00;4/12/2023 14:59;15,06
4/12/2023 13:00;4/12/2023 13:59;22,09
4/12/2023 12:00;4/12/2023 12:59;20,65
4/12/2023 11:00;4/12/2023 11:59;51,75
4/12/2023 10:00;4/12/2023 10:59;27,51
4/12/2023 9:00;4/12/2023 9:59;38,01
4/12/2023 8:00;4/12/2023 8:59;74,69
4/12/2023 7:00;4/12/2023 7:59;50,35
4/12/2023 6:00;4/12/2023 6:59;51,83
4/12/2023 5:00;4/12/2023 5:59;34,24
4/12/2023 4:00;4/12/2023 4:59;25,53
4/12/2023 3:00;4/12/2023 3:59;36,48
4/12/2023 2:00;4/12/2023 2:59;29,18
4/12/2023 1:00;4/12/2023 1:59;29,07
4/12/2023 0:00;4/12/2023 0:59;25,36
3/12/2023 23:00;3/12/2023 23:59;25,69
3/12/2023 22:00;3/12/2023 22:59;25,73
3/12/2023 21:00;3/12/2023 21:59;23,53
3/12/2023 20:00;3/12/2023 20:59;22,35
3/12/2023 19:00;3/12/2023 19:59;28,79
3/12/2023 18:00;3/12/2023 18:59;24,02
3/12/2023 17:00;3/12/2023 17:59;23,09
3/12/2023 16:00;3/12/2023 16:59;12,66
3/12/2023 15:00;3/12/2023 15:59;10,73
3/12/2023 14:00;3/12/2023 14:59;20,9
3/12/2023 13:00;3/12/2023 13:59;19,29
3/12/2023 12:00;3/12/2023 12:59;25,42
3/12/2023 11:00;3/12/2023 11:59;38,21
3/12/2023 10:00;3/12/2023 10:59;42,28
3/12/2023 9:00;3/12/2023 9:59;55,59
3/12/2023 8:00;3/12/2023 8:59;51,06
3/12/2023 7:00;3/12/2023 7:59;63,83
3/12/2023 6:00;3/12/2023 6:59;68,42
3/12/2023 5:00;3/12/2023 5:59;51,52
3/12/2023 4:00;3/12/2023 4:59;36,63
3/12/2023 3:00;3/12/2023 3:59;25,61
3/12/2023 2:00;3/12/2023 2:59;31,31
3/12/2023 1:00;3/12/2023 1:59;27,4
3/12/2023 0:00;3/12/2023 0:59;22,85
2/12/2023 23:00;2/12/2023 23:59;24,18
2/12/2023 22:00;2/12/2023 22:59;25,39
2/12/2023 21:00;2/12/2023 21:59;28,45
2/12/2023 20:00;2/12/2023 20:59;36,56
2/12/2023 19:00;2/12/2023 19:59;26,93
2/12/2023 18:00;2/12/2023 18:59;25,74
2/12/2023 17:00;2/12/2023 17:59;15,54
2/12/2023 16:00;2/12/2023 16:59;9,52
2/12/2023 15:00;2/12/2023 15:59;10,35
2/12/2023 14:00;2/12/2023 14:59;11,92
28/02/2024 22:59;28/02/2024 23:58;25,49
28/02/2024 21:59;28/02/2024 22:58;26,15
28/02/2024 20:59;28/02/2024 21:58;26,69
28/02/2024 19:59;28/02/2024 20:58;22,59
28/02/2024 18:59;28/02/2024 19:58;20,45
28/02/2024 17:59;28/02/2024 18:58;30,05
28/02/2024 16:59;28/02/2024 17:58;20,57
28/02/2024 15:59;28/02/2024 16:58;16,54
28/02/2024 13:59;28/02/2024 14:58;14,1
28/02/2024 12:59;28/02/2024 13:58;14,16
28/02/2024 11:59;28/02/2024 12:58;12,1
28/02/2024 10:59;28/02/2024 11:58;10,49
28/02/2024 9:59;28/02/2024 10:58;12,01
28/02/2024 8:59;28/02/2024 9:58;15,71
28/02/2024 7:59;28/02/2024 8:58;17,42
28/02/2024 6:59;28/02/2024 7:58;23,69
28/02/2024 5:59;28/02/2024 6:58;31,06
28/02/2024 4:59;28/02/2024 5:58;21,64
28/02/2024 3:59;28/02/2024 4:58;22,57
28/02/2024 2:59;28/02/2024 3:58;30,23
28/02/2024 1:59;28/02/2024 2:58;29,06
28/02/2024 0:59;28/02/2024 1:58;27,73
27/02/2024 23:59;28/02/2024 0:58;25,48
27/02/2024 22:59;27/02/2024 23:58;26,62
27/02/2024 21:59;27/02/2024 22:58;30,85
27/02/2024 20:59;27/02/2024 21:58;20,38
27/02/2024 19:59;27/02/2024 20:58;16,28
27/02/2024 18:59;27/02/2024 19:58;16,45
27/02/2024 17:59;27/02/2024 18:58;20,85
27/02/2024 16:59;27/02/2024 17:58;21,53
27/02/2024 15:59;27/02/2024 16:58;15,27
27/02/2024 14:59;27/02/2024 15:58;22,19
27/02/2024 13:59;27/02/2024 14:58;19,39
27/02/2024 12:59;27/02/2024 13:58;17,71
27/02/2024 11:59;27/02/2024 12:58;20,19
27/02/2024 10:59;27/02/2024 11:58;19,78
27/02/2024 9:59;27/02/2024 10:58;23,59
27/02/2024 8:59;27/02/2024 9:58;32,66
27/02/2024 7:59;27/02/2024 8:58;34,47
27/02/2024 6:59;27/02/2024 7:58;52,55
27/02/2024 5:59;27/02/2024 6:58;30,22
27/02/2024 4:59;27/02/2024 5:58;24,79
27/02/2024 3:59;27/02/2024 4:58;24,68
27/02/2024 2:59;27/02/2024 3:58;19,8
27/02/2024 1:59;27/02/2024 2:58;20,6
27/02/2024 0:59;27/02/2024 1:58;23,58
26/02/2024 23:59;27/02/2024 0:58;23,87
26/02/2024 22:59;26/02/2024 23:58;25,07
26/02/2024 21:59;26/02/2024 22:58;26,47
26/02/2024 20:59;26/02/2024 21:58;22,98
26/02/2024 19:59;26/02/2024 20:58;24,47
26/02/2024 18:59;26/02/2024 19:58;22,13
26/02/2024 17:59;26/02/2024 18:58;19,27
26/02/2024 16:59;26/02/2024 17:58;13,61
26/02/2024 15:59;26/02/2024 16:58;13,46
26/02/2024 14:59;26/02/2024 15:58;14,15
26/02/2024 13:59;26/02/2024 14:58;15,4
26/02/2024 12:59;26/02/2024 13:58;14,56
26/02/2024 11:59;26/02/2024 12:58;14,52
26/02/2024 10:59;26/02/2024 11:58;15,15
26/02/2024 9:59;26/02/2024 10:58;18,99
26/02/2024 8:59;26/02/2024 9:58;25,29
26/02/2024 7:59;26/02/2024 8:58;36,9
26/02/2024 6:59;26/02/2024 7:58;39,02
26/02/2024 5:59;26/02/2024 6:58;39,14
26/02/2024 4:59;26/02/2024 5:58;25,62
26/02/2024 3:59;26/02/2024 4:58;22,18
26/02/2024 2:59;26/02/2024 3:58;18,31
26/02/2024 1:59;26/02/2024 2:58;15,4
26/02/2024 0:59;26/02/2024 1:58;15,05
25/02/2024 23:59;26/02/2024 0:58;17,56
25/02/2024 22:59;25/02/2024 23:58;21,58
25/02/2024 21:59;25/02/2024 22:58;22,82
25/02/2024 20:59;25/02/2024 21:58;17,07
25/02/2024 19:59;25/02/2024 20:58;18,11
25/02/2024 18:59;25/02/2024 19:58;15,21
25/02/2024 17:59;25/02/2024 18:58;12,22
25/02/2024 16:59;25/02/2024 17:58;13,22
25/02/2024 15:59;25/02/2024 16:58;14,83
25/02/2024 14:59;25/02/2024 15:58;12,81
25/02/2024 13:59;25/02/2024 14:58;11,6
25/02/2024 12:59;25/02/2024 13:58;11,05
25/02/2024 11:59;25/02/2024 12:58;9,07
25/02/2024 10:59;25/02/2024 11:58;9,08
25/02/2024 9:59;25/02/2024 10:58;14,16
25/02/2024 8:59;25/02/2024 9:58;23,77
25/02/2024 7:59;25/02/2024 8:58;36,5
25/02/2024 6:59;25/02/2024 7:58;38,72
25/02/2024 5:59;25/02/2024 6:58;27,82
25/02/2024 4:59;25/02/2024 5:58;26,36
25/02/2024 3:59;25/02/2024 4:58;28,09
25/02/2024 2:59;25/02/2024 3:58;26,63
25/02/2024 1:59;25/02/2024 2:58;20,31
25/02/2024 0:59;25/02/2024 1:58;18,33
24/02/2024 23:59;25/02/2024 0:58;18,1
24/02/2024 22:59;24/02/2024 23:58;17,01
24/02/2024 21:59;24/02/2024 22:58;18,88
24/02/2024 20:59;24/02/2024 21:58;17,62
24/02/2024 19:59;24/02/2024 20:58;19,44
24/02/2024 18:59;24/02/2024 19:58;15,93
24/02/2024 17:59;24/02/2024 18:58;17,59
24/02/2024 16:59;24/02/2024 17:58;14,74
24/02/2024 15:59;24/02/2024 16:58;15,07
24/02/2024 14:59;24/02/2024 15:58;16,46
24/02/2024 13:59;24/02/2024 14:58;15,9
24/02/2024 12:59;24/02/2024 13:58;12,74
24/02/2024 11:59;24/02/2024 12:58;15,88
24/02/2024 10:59;24/02/2024 11:58;17,34
24/02/2024 9:59;24/02/2024 10:58;20,07
24/02/2024 8:59;24/02/2024 9:58;31,02
24/02/2024 7:59;24/02/2024 8:58;42,53
24/02/2024 6:59;24/02/2024 7:58;56,09
24/02/2024 5:59;24/02/2024 6:58;29,42
24/02/2024 4:59;24/02/2024 5:58;27,24
24/02/2024 3:59;24/02/2024 4:58;29,28
24/02/2024 2:59;24/02/2024 3:58;28,71
24/02/2024 1:59;24/02/2024 2:58;30,41
24/02/2024 0:59;24/02/2024 1:58;31,47
23/02/2024 23:59;24/02/2024 0:58;30,47
23/02/2024 22:59;23/02/2024 23:58;21,54
23/02/2024 21:59;23/02/2024 22:58;25,54
23/02/2024 20:59;23/02/2024 21:58;19,24
23/02/2024 19:59;23/02/2024 20:58;24,65
23/02/2024 18:59;23/02/2024 19:58;21,76
23/02/2024 17:59;23/02/2024 18:58;15,54
23/02/2024 16:59;23/02/2024 17:58;12,95
23/02/2024 15:59;23/02/2024 16:58;11,47
23/02/2024 14:59;23/02/2024 15:58;11,62
23/02/2024 13:59;23/02/2024 14:58;14,31
23/02/2024 12:59;23/02/2024 13:58;11,57
23/02/2024 11:59;23/02/2024 12:58;9,95
23/02/2024 10:59;23/02/2024 11:58;11,44
