Fecha;PM10;PM2.5;Vel Viento;Dir Viento;NO;NO2;NOX;SO2;CO;OZONO;BC;Temperatura;Presion Baro;HR;Precipitacion;Rad Solar;
10/01/2024 9:00;68;32,9;1;324;96,6;60,6;157,2;11;2,23;6,2;0;16,2;566;59;0;389;
10/01/2024 10:00;87,1;48,1;1,4;321;70,8;66,4;137,2;14,4;1,74;12,7;0;18,2;565;52;0;546;
10/01/2024 11:00;89,9;57,2;1,6;341;23,7;47,6;71,4;7,1;1,05;27,7;0;20,4;565;44;0;661;
10/01/2024 12:00;93,2;44,8;2,3;275;6,7;16,3;23,1;1,7;0,41;25,7;0;22,1;564;37;0;564;
10/01/2024 13:00;68,2;32,1;3,2;289;3,3;19,5;22,8;3,5;0,51;45;0;20,8;564;51;0;203;
10/01/2024 14:00;63,7;29,2;3,6;286;4,6;22,7;27,3;3,8;0,59;44,3;0;20,5;563;59;0;425;
10/01/2024 15:00;77,9;41,5;3,6;288;4,3;18,5;22,7;3,3;0,5;44;0;21;563;58;0;423;
10/01/2024 16:00;65,9;37,9;2,5;253;5;16,4;21,4;2,3;0,42;29,3;0;21;563;53;0;164;
10/01/2024 17:00;63,6;27;2,3;169;3,8;12,2;15,9;1,4;0,4;23,5;0;20,2;563;54;0;119;
10/01/2024 18:00;52,7;30,9;1,9;323;1,9;20,6;22,6;1,8;0,58;25,9;0;18,5;563;76;0;32;
10/01/2024 19:00;55,1;22,3;1,4;307;1,9;29,3;31,2;1,8;0,81;17,3;0;17,3;564;81;0;0;
10/01/2024 20:00;42,3;22,5;1;294;7,8;33;40,8;2;1,03;4,9;0;17;564;73;0;0;
10/01/2024 21:00;45,5;26,7;0,8;283;13,1;33,4;46,5;1,5;1,01;2,9;0;16,4;565;75;0;0;
10/01/2024 22:00;40,9;21,3;0,9;232;6,3;22,7;29;1,5;0,53;6,3;0;15,6;565;73;0;0;
10/01/2024 23:00;40,2;19,6;0,6;227;2,4;16,5;19;1,2;0,42;9,8;0;14,9;565;73;0;0;
11/01/2024 0:00;34,6;14,8;0,5;232;1,8;14,6;16,3;1,2;0,3;10,2;0;14,4;565;73;0;0;
11/01/2024 1:00;24,2;11,7;0,7;189;1,5;16,9;18,4;1,2;0,33;6,3;0;13,9;565;73;0;0;
11/01/2024 2:00;23,7;23,7;0,4;300;2;18;20;0,5;0,35;4,6;0;12,9;564;77;0;0;
11/01/2024 3:00;21,9;17,5;0,8;304;35,1;23,5;58,6;0,7;0,67;2,1;0;12,5;564;85;0;0;
11/01/2024 4:00;24,5;12,8;0,6;298;22,9;22,5;45,4;0,8;0,5;1,2;0;11,9;564;88;0;0;
11/01/2024 5:00;20,9;9,8;0,4;289;26,6;20,2;46,8;0,6;0,48;1,3;0;11;564;85;0;0;
11/01/2024 6:00;24,9;13,3;0,4;269;63,5;19,4;82,8;0,7;0,8;2,8;0;10,9;564;83;0;0;
11/01/2024 7:00;33,5;10;0,7;263;107,6;23,5;131,1;0,8;1,79;0,5;0;11,8;565;81;0;36;
11/01/2024 8:00;47,4;19,7;1,1;350;96,6;34,7;131,3;1,9;2;3,5;0;14,3;565;70;0;224;
11/01/2024 9:00;56,9;32,1;1;345;46,2;34,6;80,8;3,6;1,31;9;0;16,9;565;55;0;418;
11/01/2024 10:00;0;0;1,8;335;0;0;0;0;0;0;0;18,2;565;49;0;591;
11/01/2024 11:00;0;0;1,4;191;0;0;0;0;0;0;0;19,9;565;42;0;626;
11/01/2024 12:00;0;46,9;1,6;165;0;0;0;0;0;0;0;21,3;565;37;0;729;
11/01/2024 13:00;0;37,2;3,4;295;0;0;0;0;0;0;0;20,9;564;50;0;653;
11/01/2024 14:00;0;37;4,3;295;3,6;14,7;18,2;2,4;0,43;33,7;0;20,4;564;58;0;569;
11/01/2024 15:00;32;29,4;4,8;291;4,3;13,9;18,3;1,8;0,41;31;0;19,9;563;63;0;570;
11/01/2024 16:00;50,2;30,2;3,8;305;2,4;13,7;16;1,1;0,39;26,7;0;17,5;563;81;0,6;119;
11/01/2024 17:00;51,7;32,9;2,5;292;2,6;14,2;16,8;1,2;0,42;23,5;0;17,2;563;83;0;110;
11/01/2024 18:00;39,8;26;2,3;282;3,8;21,4;25,2;1,3;0,63;15,1;0;17,2;563;79;0;37;
11/01/2024 19:00;47,8;22,3;1,2;293;6;34,1;40,1;1,6;1,05;5;0;16,4;564;82;0;0;
11/01/2024 20:00;45,6;22,1;0,6;293;12,3;39;51,2;0;1,29;4,6;0;16,2;564;86;0;0;
11/01/2024 21:00;51;30,2;1,1;208;10,9;29,9;40,8;0;0,89;4,5;0;16,6;565;77;0;0;
11/01/2024 22:00;55,9;28,5;0,7;219;13,2;28;41,2;1,5;0,85;3,4;0;16,4;565;78;0;0;
11/01/2024 23:00;42,4;21,4;1,6;272;6,8;29,5;36,2;3,7;0,76;2,9;0;16,2;565;81;0;0;
12/01/2024 0:00;52,5;34,2;1;291;3,8;29,9;33,7;2,9;0,59;4,8;0;15,9;565;83;0;0;
12/01/2024 1:00;50,9;30,3;0,7;242;1,4;20,1;21,6;2,2;0,35;6,1;0;15,9;564;75;0;0;
12/01/2024 2:00;38,1;22,5;0,7;249;1,6;17,3;18,9;3,4;0,29;4,7;0;15,4;564;76;0;0;
12/01/2024 3:00;38,9;21,7;1,4;268;2,2;16,9;19,1;2,6;0,27;0,6;0;15;564;75;0,7;0;
12/01/2024 4:00;40,4;19,2;0,7;226;4,9;24,3;29,2;1,4;0,35;2,4;0;14,1;564;91;0,3;0;
12/01/2024 5:00;41,9;28,5;0,9;301;6,5;24,8;31,3;1,1;0,39;1,8;0;13,5;564;96;11,6;0;
12/01/2024 6:00;36,4;24,1;0,6;320;27,8;24;51,8;0,9;0,67;1,3;0;13;564;99;0,1;0;
12/01/2024 7:00;40,9;31,5;0,7;242;70;26,5;96,5;1,5;1,44;1,5;0;13,8;564;94;0;41;
12/01/2024 8:00;44,4;35;0,8;288;41,9;26,2;68,1;4,6;1,02;4,1;0;15,8;565;78;0;261;
12/01/2024 9:00;47,9;27,7;0,9;259;12,2;17,9;30,1;3,1;0,62;12,2;0;17,5;565;66;0;399;
12/01/2024 10:00;40;35,6;1,4;332;17,6;30,2;47,8;3,1;1;17,3;0;17,9;565;71;0;610;
12/01/2024 11:00;43,1;34,6;1,4;320;8,8;29;37,8;2,1;0,77;28,9;0;19,4;564;56;0;439;
12/01/2024 12:00;51;38,1;1,2;332;5,5;34,6;40,1;2;0,86;34,5;0;19,9;564;54;0;319;
12/01/2024 13:00;55;46,4;1,7;168;4,5;19,3;23,8;1,2;0,46;27;0;21,1;564;44;0;321;
12/01/2024 14:00;39;35,2;3,2;280;4;14;18;1,8;0,43;25,7;0;20,1;563;58;0;367;
12/01/2024 15:00;51,3;32,5;3,9;304;4,6;14,1;18,8;2,3;0,39;29,8;0;20,6;563;63;0;635;
12/01/2024 16:00;53,8;37,4;4,3;308;3,1;12,1;15,2;1,4;0,38;27,3;0;19,1;562;71;0;296;
12/01/2024 17:00;38,5;27,3;3,1;289;2,9;14,6;17,6;1,2;0,43;22,1;0;18,1;563;74;0;81;
12/01/2024 18:00;38,5;19;2,4;287;3,7;21;24,7;1,3;0,66;16,9;0;17,6;563;77;0;22;
12/01/2024 19:00;34,6;14,9;1,9;292;3,6;25,5;29,1;1,4;0,76;11,2;0;16,5;564;83;0;0;
12/01/2024 20:00;42,8;20,4;1,4;305;11;37;48;2,5;1,11;3,2;0;16,3;564;86;0;0;
12/01/2024 21:00;43,7;22,3;1,4;300;13,9;37,7;51,6;3;1,17;2,7;0;16,3;564;88;0;0;
12/01/2024 22:00;58,8;25,7;1,9;294;14,5;36,1;50,6;4;1,03;2,4;0;16,2;565;88;0;0;
12/01/2024 23:00;60,9;27;1,5;300;10,2;32,4;42,6;2,5;0,87;2,2;0;15,7;565;92;1,6;0;
13/01/2024 0:00;60;28,5;0,9;319;5;31,6;36,6;1,9;0,67;2,7;0;15,1;565;97;0,1;0;
13/01/2024 1:00;53,6;35,8;1,8;333;1;18,7;19,7;1,3;0,33;13;0;14,5;565;100;0,4;0;
13/01/2024 2:00;45,3;31,5;0,8;333;0,4;14;14,4;1;0,31;13,3;0;14,2;564;98;0;0;
13/01/2024 3:00;46,3;27,8;1,3;293;0,4;11,5;11,9;0,9;0,24;15;0;14,2;564;94;0;0;
13/01/2024 4:00;33,1;22,6;0,6;272;0,2;9;9,2;0,9;0,2;17,8;0;14;564;90;0;0;
13/01/2024 5:00;24,3;18,5;0,8;298;0,6;17;17,7;0,8;0,31;10,4;0;14;564;91;0;0;
13/01/2024 6:00;17,9;17,9;1,1;298;3,7;25,4;29,1;1,1;0,49;5,7;0;14;564;92;0;0;
13/01/2024 7:00;19;14,3;1;322;18,1;27,7;45,8;2,4;0,85;2,5;0;13,7;565;93;0;15;
13/01/2024 8:00;18,7;18,7;0,8;286;50;31,4;81,4;3,9;1,32;2,9;0;14;565;93;0;109;
13/01/2024 9:00;31,9;21,2;0,8;267;24,2;27,1;51,3;5,1;0,89;10,5;0;16,6;565;78;0;400;
13/01/2024 10:00;44,5;37,5;1;302;10,8;24,3;35,1;3,4;0,68;21,7;0;18,2;565;64;0;543;
13/01/2024 11:00;41,7;29;1,5;331;6,5;22,3;28,8;2,6;0,56;29,3;0;20;565;54;0;625;
13/01/2024 12:00;46,5;41,4;3,4;299;5,8;25,7;31,5;3;0,61;28,3;0;18,9;564;65;0;385;
13/01/2024 13:00;50,2;31,8;4,1;285;4,5;19,9;24,4;3,1;0,52;30;0;17,9;564;74;0;335;
13/01/2024 14:00;59,1;33,3;4,5;288;4;14,5;18,5;2,5;0,45;34,9;0;18,1;564;75;0;660;
13/01/2024 15:00;68;42,5;3,8;304;3,5;15,5;19;1,9;0,45;34,5;0;18,2;563;75;0;388;
13/01/2024 16:00;48,4;38,9;3,1;315;2,7;14,7;17,4;1,7;0,44;32,8;0;17,7;563;78;0;264;
13/01/2024 17:00;52,3;42,2;2,4;300;2,1;13,3;15,4;1,5;0,39;31,1;0;18,1;563;73;0;186;
13/01/2024 18:00;50,8;35,4;2,6;292;1,6;16,1;17,8;1,4;0,47;25,5;0;17,6;563;75;0;63;
13/01/2024 19:00;38,5;26,7;1,8;292;1,8;27,9;29,7;1,6;0,68;15,4;0;16,4;564;82;0;0;
13/01/2024 20:00;46,7;27,1;1,3;304;2,8;30,7;33,4;1,4;0,73;13,2;0;16;564;82;0;0;
13/01/2024 21:00;42,5;27,8;0,9;297;3,1;37,7;40,8;3,5;0,84;8,5;0;15,8;565;83;0;0;
13/01/2024 22:00;45,4;31,7;1,3;336;5,6;35,5;41,1;1,4;0,88;6,7;0;15,2;565;86;0;0;
13/01/2024 23:00;51,8;28,8;0,9;289;6,6;32;38,6;1,3;0,79;2,6;0;15;565;90;0;0;
14/01/2024 0:00;48,3;31,6;0,6;279;6,7;35,4;42;1,5;0,85;2,7;0;15,3;565;88;0;0;
14/01/2024 1:00;54,6;28,8;1,3;284;7,7;31,7;39,5;2,8;0,79;2,7;0;14,9;565;89;0;0;
14/01/2024 2:00;62,1;43,6;1;293;4,8;28,4;33,2;5,2;0,56;2,8;0;14,5;565;89;0;0;
14/01/2024 3:00;62,6;38,2;0,9;239;5,2;25,6;30,9;3,5;0,51;2,6;0;13,9;564;80;0;0;
14/01/2024 4:00;50,1;30,4;0,6;241;4,6;23,8;28,4;4,6;0,47;2,5;0;13,3;564;79;0;0;
14/01/2024 5:00;54,4;39,4;0,7;209;6,4;23,5;29,9;2,8;0,53;3;0;13;564;80;0;0;
14/01/2024 6:00;45,8;31,6;0,4;243;18,2;22;40,2;1,4;0,8;1,2;0;12,2;565;85;0;0;
14/01/2024 7:00;47,8;33,5;0,6;182;27,1;22,5;49,6;1,1;0,88;2,7;0;12,3;565;82;0;36;
14/01/2024 8:00;43,3;35,5;0,5;271;23,4;23,5;46,9;1,8;1,02;5,9;0;14,9;565;69;0;208;
14/01/2024 9:00;49,2;33;1,1;21;24,5;34,6;59,1;3,2;0,98;13,3;0;16,1;566;70;0;422;
14/01/2024 10:00;59,5;43,8;1,6;177;12;26,1;38,2;2,7;0,61;22,4;0;18,2;566;58;0;699;
14/01/2024 11:00;47,2;35,4;3,4;165;2,2;6,7;9;0;0,24;22,5;0;19,5;565;43;0;742;
14/01/2024 12:00;35,4;31,1;1,8;221;1,3;6,2;7,4;0;0,23;28,5;0;20,5;565;38;0;861;
14/01/2024 13:00;31,5;23,4;1,8;208;0,8;4,8;5,7;0;0,2;26,9;0;21,5;564;33;0;876;
14/01/2024 14:00;25,3;18,8;1,7;242;1;5,3;6,3;0;0,23;28,4;0;23,2;564;30;0;813;
14/01/2024 15:00;31,6;21,8;3,5;281;1,9;9;10,9;1,8;0,34;31,7;0;22,3;563;45;0;683;
14/01/2024 16:00;30,7;15,9;4,4;309;3,1;10,1;13,2;2,1;0,34;29,7;0;21,3;563;54;0;528;
14/01/2024 17:00;33,3;17,1;3,9;307;3,1;11,1;14,2;2;0,37;23,7;0;19,9;563;64;0;265;
14/01/2024 18:00;33,3;17,5;3,1;314;2,3;12,1;14,5;1,6;0,37;21,4;0;17,4;563;79;0;67;
14/01/2024 19:00;23,1;12,5;2,2;302;1,6;14,6;16,2;1,4;0,39;16,8;0;16,1;564;84;0;1;
14/01/2024 20:00;23,7;11,7;1,2;302;1,5;19,7;21,1;1,8;0,5;11,4;0;16,2;564;80;0;0;
14/01/2024 21:00;31,9;13;0,7;266;3,6;26,7;30,3;1,8;0,69;3,5;0;16,3;564;69;0;0;
14/01/2024 22:00;27;9,8;0,9;231;3,2;19,3;22,5;2,1;0,48;8,8;0;15,6;565;67;0;0;
14/01/2024 23:00;26;7,6;1,3;207;1,6;14;15,6;2,5;0,32;11;0;14,9;565;69;0;0;
15/01/2024 0:00;22,8;6,3;1;225;1,1;11,9;13;2,4;0,24;13,3;0;14,8;565;69;0;0;
15/01/2024 1:00;18,6;8,6;1,5;196;0,5;7,8;8,3;2,1;0,18;16,4;0;14,2;565;71;0;0;
15/01/2024 2:00;26;14,3;1;235;0,6;7,9;8,4;1,6;0,16;16,3;0;13,4;564;68;0;0;
15/01/2024 3:00;23,9;16,1;0,9;208;0,4;6,9;7,3;0,9;0,17;16,6;0;12,9;564;66;0;0;
15/01/2024 4:00;17,8;11,9;0;228;0,5;9;9,5;1,1;0,2;17,4;0;12,3;564;69;0;0;
15/01/2024 5:00;17,2;15,2;0,6;191;1,6;18,1;19,6;0,9;0,3;4,8;0;11,5;564;69;0;0;
15/01/2024 6:00;24,6;11,1;1;173;15,8;26;41,9;0,7;0,64;3,1;0;11,8;564;56;0;0;
15/01/2024 7:00;17,3;13,8;1,3;213;5,6;16,9;22,5;1;0,47;12,7;0;12,3;565;56;0;37;
15/01/2024 8:00;21,5;11,6;0,6;209;8,1;15,9;24;1,3;0,59;13,7;0;15,1;565;44;0;232;
15/01/2024 9:00;29,8;11;1;295;7;13;20;0,9;0,44;18,6;0;16,7;565;37;0;424;
15/01/2024 10:00;21,7;20,3;1,4;289;5,1;11,4;16,4;0,2;0,4;22,7;0;18;565;31;0;662;
15/01/2024 11:00;17,8;16,3;1,6;260;3,9;10,5;14,5;0,1;0,34;24,7;0;20,3;565;27;0;724;
15/01/2024 12:00;21,3;21,3;2,2;274;2,8;8,4;11,2;0,2;0,28;25,6;0;21,7;564;26;0;834;
15/01/2024 13:00;16,3;16;1,9;165;2,5;6,2;8,7;0;0,26;23,6;0;22,6;564;28;0;873;
15/01/2024 14:00;21,3;11,5;3,4;115;2,5;5,6;8,1;0;0,26;20,3;0;23;563;30;0;822;
15/01/2024 15:00;16,3;8,6;3;167;3,6;5,7;9,2;0;0,25;20,1;0;23;563;35;0;705;
15/01/2024 16:00;17,7;6,8;2,5;164;3,3;5,9;9,2;0;0,25;20,7;0;22,6;562;35;0;455;
15/01/2024 17:00;22;8,1;3;109;2,5;7,3;9,8;0;0,29;19,2;0;21,1;562;35;0;90;
15/01/2024 18:00;20,1;5,9;2,5;144;3,3;11,8;15,1;1,5;0,46;15,4;0;19,6;563;42;0;35;
15/01/2024 19:00;14;4,4;2,3;164;3;15,3;18,2;0,3;0,52;13,7;0;18,3;563;46;0;1;
15/01/2024 20:00;12,5;3,3;2,4;164;4,5;17,5;22;0,3;0,56;12,1;0;17,1;564;53;0;0;
15/01/2024 21:00;9;5,2;2,6;177;3,4;14,6;18;0,5;0,41;13,3;0;16,4;564;51;0;0;
15/01/2024 22:00;14,8;5;2,4;174;1,9;14,3;16,3;0,4;0,4;13,5;0;15,6;565;61;0;0;
15/01/2024 23:00;14,2;7,6;2;172;3;13,9;16,9;0,5;0,35;13,5;0;14,9;565;65;0;0;
16/01/2024 0:00;16,3;7,1;1,5;201;1,2;11,4;12,6;0,9;0,27;14,5;0;14,2;565;66;0;0;
16/01/2024 1:00;14,1;7,6;0,5;221;0,5;10,7;11,1;0,7;0,25;13,1;0;13,1;564;70;0;0;
16/01/2024 2:00;26,7;7,4;0,5;166;0,3;12,9;13,2;0,6;0,23;9,3;0;12,6;564;66;0;0;
16/01/2024 3:00;19,8;10,1;0,5;160;0,5;15;15,5;0,6;0,28;8;0;12,4;563;62;0;0;
16/01/2024 4:00;14,8;7,9;0,6;119;0,5;14,6;15,1;2,5;0,23;9,3;0;12,4;563;56;0;0;
16/01/2024 5:00;16,2;10,9;0,5;270;0,8;17,5;18,2;4,6;0,29;6;0;12;563;54;0;0;
16/01/2024 6:00;13,4;9,2;0,8;211;4,1;20,1;24,2;1;0,4;5,6;0;12,5;563;46;0;0;
16/01/2024 7:00;21,2;10,5;0,5;282;14,4;24,9;39,2;0,8;0,87;3;0;11,9;564;50;0;32;
16/01/2024 8:00;19,2;8,6;0,7;324;37;29,2;66,1;1,6;1,56;5,7;0;14,3;564;43;0;223;
16/01/2024 9:00;37,2;7,1;1,7;167;23,5;27,9;51,5;3,8;0,96;13,4;0;17;565;33;0;440;
16/01/2024 10:00;32,8;21;1,6;240;4,2;8,1;12,3;0,4;0,26;20,3;0;18,5;565;30;0;657;
16/01/2024 11:00;23,3;22,3;2;191;4,3;7,1;11,3;0,2;0,22;20,9;0;19,7;564;31;0;728;
16/01/2024 12:00;20,5;20,5;2,9;161;2,7;5,5;8,2;0,8;0,21;21,3;0;20,6;564;33;0;841;
16/01/2024 13:00;20,1;15,3;3,2;189;3,5;5,7;9,2;0;0,22;20,1;0;21,7;563;33;0;888;
16/01/2024 14:00;19,5;12,4;3,9;176;3,8;4,8;8,5;0,1;0,22;19,8;0;21,7;563;36;0;833;
16/01/2024 15:00;25,9;9,8;3,8;179;3,5;5;8,5;0,1;0,23;20,3;0;21,4;563;37;0;699;
16/01/2024 16:00;26,3;7,7;3,4;177;3,4;5,8;9,2;0;0,24;20,5;0;20,9;563;39;0;486;
16/01/2024 17:00;19,3;9,3;3,3;169;4,2;5,6;9,8;0;0,24;20,6;0;20,1;563;41;0;266;
16/01/2024 18:00;17,3;7,9;3,4;170;3,5;8,9;12,4;0,2;0,35;17,3;0;18,9;563;45;0;66;
16/01/2024 19:00;18,6;5,7;3,1;168;6,3;15,3;21,6;0,3;0,5;13,4;0;17,1;564;55;0;0;
16/01/2024 20:00;16,7;4,1;2,9;164;4,2;14,8;19,1;0,3;0,47;14,2;0;16,4;564;57;0;0;
16/01/2024 21:00;12,9;3,1;2;156;3;16,2;19,1;0,2;0,43;13;0;16;565;49;0;0;
16/01/2024 22:00;10,8;3,9;2;186;2,9;15,4;18,3;0,4;0,39;15;0;15,3;565;52;0;0;
16/01/2024 23:00;14,5;4;1;215;2,7;17,4;20,1;0,5;0,4;10,4;0;14,4;565;59;0;0;
17/01/2024 0:00;15;3,5;0,7;257;1,4;19,8;21,3;0,7;0,35;6,4;0;13,5;565;60;0;0;
17/01/2024 1:00;13;5,5;0,7;279;4,5;24,6;29;0,5;0,43;1,8;0;13,1;565;56;0;0;
17/01/2024 2:00;21,2;7,8;0,5;269;7,4;25,7;33,1;0,7;0,38;2,3;0;12,6;564;46;0;0;
17/01/2024 3:00;18,8;7,8;0,9;285;11,3;27,6;38,9;1,3;0,42;2,7;0;13;564;44;0;0;
17/01/2024 4:00;27,4;6,3;0,8;265;17;27,8;44,8;1,2;0,4;1,6;0;13,1;564;40;0;0;
17/01/2024 5:00;23,6;10,1;0,6;286;41,9;27,2;69,1;1,9;0,55;1,4;0;12,8;564;43;0;0;
17/01/2024 6:00;33,5;8,3;0,7;305;63,5;31,1;94,6;3;0,9;1,6;0;12,5;564;53;0;0;
17/01/2024 7:00;38,1;11,4;0,9;343;75;32,9;107,8;2,9;1,27;1,7;0;12;565;62;0;16;
17/01/2024 8:00;43,8;17,4;0,9;64;88,1;41,1;129,2;4,4;1,9;4,3;0;14,3;565;49;0;204;
17/01/2024 9:00;62,8;32,4;2,5;169;12,7;13,5;26,2;1,2;0,53;17,2;0;17,8;566;38;0;436;
17/01/2024 10:00;51,8;27,9;2,1;154;3,3;6,3;9,6;0,5;0,26;18,3;0;19,1;565;40;0;593;
17/01/2024 11:00;41,4;25,7;2,9;133;2,2;4,5;6,8;0,4;0,22;18,1;0;20,4;565;38;0;734;
17/01/2024 12:00;30,5;30,5;3,2;120;2,5;4,9;7,4;0,6;0,24;20;0;21,1;564;37;0;819;
17/01/2024 13:00;22,7;22,7;2,5;148;1,8;4,7;6,5;0,5;0,24;18,3;0;21,7;564;37;0;489;
17/01/2024 14:00;25;16,8;2,9;153;2,9;5;7,9;0,4;0,25;19,4;0;21,4;563;40;0;316;
17/01/2024 15:00;21,6;12,1;2,4;149;3,7;5,9;9,6;0,5;0,24;18;0;21;563;43;0;215;
17/01/2024 16:00;18;9,3;3,1;103;2,7;6,8;9,5;1,2;0,31;16,4;0;20,5;563;44;0;124;
17/01/2024 17:00;22,8;12,6;3;117;3,7;7,1;10,7;1,1;0,32;15,1;0;20,1;563;41;0;83;
17/01/2024 18:00;15,9;9,8;2,4;127;4;10;14;0,7;0,37;14,3;0;19,6;563;40;0;43;
17/01/2024 19:00;17,2;7,3;2,2;144;3,6;15,3;18,9;0,8;0,57;11;0;18,2;564;49;0;0;
17/01/2024 20:00;12,9;7,1;2,7;157;5,7;18,1;23,9;0,6;0,6;9,2;0;17,1;565;55;0;0;
17/01/2024 21:00;18,4;5,4;2,6;157;3,7;15,6;19,3;0,5;0,46;10,9;0;16,4;565;53;0;0;
17/01/2024 22:00;12,9;4,6;2,3;157;2,5;12,2;14,6;0,5;0,37;12,2;0;16,1;566;55;0;0;
17/01/2024 23:00;19,3;3,7;1,5;134;4;16,6;20,6;0,5;0,51;6,9;0;15,7;566;58;0;0;
18/01/2024 0:00;14,9;7,4;1,2;122;3,8;21;24,7;0,9;0,52;6,2;0;15,4;565;59;0;0;
18/01/2024 1:00;14,3;6,9;0,7;244;0,8;11,8;12,6;1,1;0,29;11,1;0;14,6;565;67;0;0;
18/01/2024 2:00;16,3;11,1;0,6;229;0,5;9,1;9,7;0,6;0,18;11,5;0;13,9;564;70;0;0;
18/01/2024 3:00;15,1;9,2;0,6;304;1,5;16,1;17,6;0,6;0,28;5,8;0;13,4;564;70;0;0;
18/01/2024 4:00;11,4;8,5;0,6;312;6,1;20,9;27,1;0,6;0,37;0,6;0;13;564;71;0;0;
18/01/2024 5:00;17,9;6,9;0,5;294;30,8;23,6;54,4;0,6;0,62;2,1;0;12,5;564;74;0;0;
18/01/2024 6:00;27,4;10,5;0,6;307;61,1;23,3;84,4;0,7;1,06;1,3;0;12,6;564;74;0;0;
18/01/2024 7:00;19,9;15,8;0,8;271;92,8;25,1;117,8;0,9;1,65;4;0;13,6;565;73;0;30;
18/01/2024 8:00;34,9;19,9;0,9;214;11,6;14;25,6;1;0,58;6,2;0;16;565;65;0;184;
18/01/2024 9:00;32,6;19,4;2,9;172;10,8;8,8;19,6;0,7;0,33;13,2;0;17,7;566;52;0;450;
18/01/2024 10:00;27,2;21,7;3,3;174;6,4;6;12,4;0,4;0,23;15,1;0;18,4;566;48;0;601;
18/01/2024 11:00;28;16,1;3,1;182;7;5,2;12,2;0,3;0,22;15,1;0;19,6;565;45;0;678;
18/01/2024 12:00;30,1;24,4;3,2;175;5;6,5;11,5;0,4;0,24;15,4;0;20,5;565;43;0;729;
18/01/2024 13:00;21,2;18,3;2,3;174;4,9;5,6;10,5;0,5;0,22;16,2;0;21,6;564;41;0;753;
18/01/2024 14:00;23,2;13,4;2,5;165;4,1;5,3;9,4;0,3;0,25;17,6;0;21,8;564;40;0;525;
18/01/2024 15:00;21,7;9,6;2,6;148;3,9;6,3;10,2;0,5;0,26;18,4;0;21,8;563;39;0;462;
18/01/2024 16:00;25;10,9;4;160;4;6,3;10,3;0,4;0,26;19,5;0;21,3;563;41;0;404;
18/01/2024 17:00;25,3;9,1;3,5;170;4,5;8,5;13;0,4;0,3;20,6;0;20,1;563;44;0;258;
18/01/2024 18:00;28,6;7,3;2,6;158;3,3;10,8;14;0,5;0,42;16,7;0;19,1;563;47;0;54;
18/01/2024 19:00;22,6;5,2;2,8;160;3,5;15,1;18,6;0,5;0,51;14,5;0;17,7;564;52;0;0;
18/01/2024 20:00;16,8;3,7;2,2;169;3,8;16,1;19,9;0,4;0,55;12,6;0;16,9;564;54;0;0;
18/01/2024 21:00;16,7;11;1,6;175;4,7;21,3;26;0,4;0,63;8,6;0;16,2;565;53;0;0;
18/01/2024 22:00;18,5;9,3;0,9;166;9,3;22;31,3;0,3;0,57;6,2;0;15,6;565;48;0;0;
18/01/2024 23:00;18,9;13,5;1,1;163;13,6;24,6;38,2;0,2;0,56;5,2;0;15,1;565;49;0;0;
19/01/2024 0:00;19,8;11,2;0,7;290;20,8;23,5;44,3;0,3;0,79;2,2;0;14,3;565;53;0;0;
19/01/2024 1:00;25,5;8,8;0,9;261;19,9;25;44,9;1,2;0,65;2,8;0;13,2;564;63;0;0;
19/01/2024 2:00;22,5;7,2;0;266;8,7;22,3;30,9;2,1;0,37;1,1;0;11,7;564;63;0;0;
19/01/2024 3:00;25,2;6,8;0,5;257;16,3;21,1;37,5;2;0,36;1,8;0;11;564;61;0;0;
19/01/2024 4:00;25;5,3;0,6;241;24,8;21,4;46,2;1,4;0,39;1,8;0;10,8;564;58;0;0;
19/01/2024 5:00;28,2;9,1;0,4;263;24,9;22,8;47,7;1,3;0,43;1,5;0;10,2;564;60;0;0;
19/01/2024 6:00;20,8;15,1;0;216;69,6;23,8;93,5;1,4;0,93;1,5;0;10,1;564;63;0;0;
19/01/2024 7:00;38,6;13,5;0,6;288;84,6;26,5;111,1;1,6;1,61;1,8;0;10,6;565;67;0;30;
19/01/2024 8:00;37,2;16;0,6;326;48,4;27,9;76,3;2,2;1,46;5,1;0;13,6;565;59;0;206;
19/01/2024 9:00;51,8;31,4;1,7;237;20,4;19,5;39,9;1,4;0,69;13,7;0;16,1;565;52;0;450;
19/01/2024 10:00;38,5;29,1;3;171;3,9;6;9,9;0,6;0,22;18,3;0;17,9;565;44;0;646;
19/01/2024 11:00;39,1;21,3;3,2;179;3,4;5,9;9,3;0,5;0,21;17,8;0;19,2;565;41;0;755;
19/01/2024 12:00;32,3;23,4;2,4;181;2,3;4,9;7,2;0,4;0,17;19,7;0;20,4;565;38;0;917;
19/01/2024 13:00;43;20,6;2,5;192;3,3;5,6;8,9;0,5;0,18;19,6;0;21,8;564;36;0;916;
19/01/2024 14:00;31;15,2;3,7;181;2,5;4,7;7,2;0,5;0,2;18;0;22,1;563;35;0;822;
19/01/2024 15:00;23;13,3;3,6;183;3;5;8;0,6;0,22;18,1;0;21,7;563;38;0;666;
19/01/2024 16:00;20,6;9,9;3,5;176;0;0;0;0;0;0;0;21,4;563;38;0;433;
19/01/2024 17:00;27,7;7,6;3,3;170;0;0;0;0;0;0;0;20,7;563;40;0;259;
