Fecha;PM10;PM2.5;Vel Viento 10M;Dir Viento 10M;NO;NO2;NOX;SO2;CO;OZONO;BC;Temperatura;Presion Baro;Temperatura 8M;Temperatura 20M;HR;Precipitacion;Rad Solar
3/03/2024 11:00;31;18;1,8;162;0;0;0;0;0,43;27,3;0;21,6;565;23,5;19,2;46,13;0;734
3/03/2024 12:00;30;19;1,6;271;0;0;0;0;0,41;33;0;23,7;564;26,8;20,6;40,58;0;788
3/03/2024 13:00;39;26;2,4;273;0;0;0;0;0,44;36,3;0;22,4;564;23,2;20,8;44,82;0;521
3/03/2024 14:00;54;34;4,2;262;0;0;0;0;0,38;31,8;0;21,9;563;22,2;20,3;49,82;0;736
3/03/2024 15:00;58;27;3,4;258;0;0;0;0;0,35;28;0;22,8;563;23;20,4;45,72;0;576
3/03/2024 16:00;45;25;3,5;270;0;0;0;0;0,36;23,8;0;20,5;563;20,8;19,4;53,71;0;321
3/03/2024 17:00;41;24;3,2;276;0;0;0;0;0,36;23,2;0;20,8;563;21,9;19,4;52,43;0;288
3/03/2024 18:00;40;25;2,5;273;0;0;0;0;0,36;23;0;19,2;563;19,4;18,6;56,72;0;136
3/03/2024 19:00;30;8;1,3;141;0;0;0;0;0,41;22;0;15,7;564;15,5;15,8;57,02;0,4;0
3/03/2024 20:00;26;15;0,9;316;0;0;0;0;0,49;14,3;0;14,2;564;13,6;15,2;70,84;0;0
3/03/2024 21:00;22;16;0,9;324;0,6;16,1;16,6;0;0,54;10,9;0;14,4;565;14,2;15,1;73,51;0;0
3/03/2024 22:00;34;24;0,9;340;2,2;23,5;25,7;0;0,67;5,3;0;14,4;565;14,2;14,9;75,58;0;0
3/03/2024 23:00;34;17;1;300;5,5;25,8;31,2;0;0,68;3,4;0;13,9;565;13,6;14,3;77,54;0;0
4/03/2024 0:00;27;24;0,8;321;4,2;15,7;19,9;0;0,53;6;0;13,1;565;12,7;13,7;80,42;0;0
4/03/2024 1:00;35;19;0,7;272;1,2;21,1;22,4;0;0,51;2,2;0;13;564;12,6;13,5;82,96;0;0
4/03/2024 2:00;34;28;0,8;319;9,8;21,6;31,4;0;0,52;1,2;0;12,7;564;12,3;13,1;83,45;0;0
4/03/2024 3:00;39;28;0,6;320;3,6;18,7;22,2;0;0,46;1,8;0;12,9;564;12,6;13,3;83,5;0;0
4/03/2024 4:00;37;29;0,6;275;7,4;19,9;27,3;0;0,46;1,9;0;13,2;564;12,8;13,6;82,43;0;0
4/03/2024 5:00;46;30;0,7;299;25,8;19,1;44,9;0;0,51;2,4;0;13,3;564;12,9;13,6;81,96;0;0
4/03/2024 6:00;52;35;0,7;337;64,1;22,5;86,6;0;0,7;0,1;0;13;564;12,7;13,5;81,17;0;0
4/03/2024 7:00;55;38;0,6;312;74,9;24,2;99,2;0;1,04;0,4;0;13,4;564;13,1;13,9;81,03;0;7
4/03/2024 8:00;48;31;0,8;337;19,5;20,9;40,5;0;0,69;5,1;0;15,2;565;15,2;14,9;75,6;0;78
4/03/2024 9:00;38;28;1,1;350;7,7;13,7;21,4;0;0,52;11,6;0;18,1;565;18,3;16,3;65,11;0;201
4/03/2024 10:00;33;21;1,4;154;0;0;0;0;0,44;15,9;0;18,7;565;19,3;17,2;59,37;0;325
4/03/2024 11:00;47;19;1,9;139;0;0;0;0;0,44;15,4;0;21,4;565;23,1;18,9;50,88;0;695
4/03/2024 12:00;42;14;2,3;126;0;0;0;0;0,42;15,5;0;22,5;564;26,2;19,9;44,43;0;833
4/03/2024 13:00;0;12;2,1;128;0;0;0;0;0,37;22,6;0;22,3;564;24,4;20,3;42,03;0;558
4/03/2024 14:00;0;19;2;194;0;0;0;0;0,38;23,2;0;21,5;563;22;20,4;44,21;0;204
4/03/2024 15:00;54;25;3,5;264;0;0;0;0;0,37;28;0;20;563;20,2;19,3;56,39;0;247
4/03/2024 16:00;65;21;3,1;256;0;0;0;0;0,35;28,4;0;21,5;563;21,6;19,9;52,17;0;361
4/03/2024 17:00;61;30;1,9;148;14,7;17,9;32,6;0;0,59;12,3;0;17,6;563;17,1;17,3;63,15;2,7;38
4/03/2024 18:00;46;31;0,9;132;30;31,3;61,3;0;0,86;3,9;0;15,6;563;14,6;16,1;78,8;4;3
4/03/2024 19:00;49;34;0,6;271;19,3;22,2;41,4;0;0,63;7,7;0;15,3;563;14,2;16;80,55;0;0
4/03/2024 20:00;56;40;0,5;305;30,8;25,3;56,1;0,6;0,75;4,4;0;14,1;564;13,3;15,5;81,64;0;0
4/03/2024 21:00;62;32;0,9;290;30,5;19,1;49,6;0,5;0,63;6,7;0;13,5;564;12,8;14,6;83,61;0,1;0
4/03/2024 22:00;60;30;0,9;276;37,3;23,3;60,6;0,4;0,69;3,5;0;13,2;565;12,6;14,4;84,8;0;0
4/03/2024 23:00;62;32;0,4;100;46,3;29,9;76,2;0,5;0,78;0,3;0;13,3;565;12,7;14,4;85,82;0;0
5/03/2024 0:00;58;33;0,4;314;45,9;28,1;74;0,6;0,65;0,2;0;13,4;565;12,7;14,3;85,49;0;0
5/03/2024 1:00;39;26;0,3;294;21,1;19,5;40,6;0,1;0,47;1,2;0;13,1;564;12,5;14;84,98;0;0
5/03/2024 2:00;55;32;0,7;348;69,8;22,9;92,8;1,1;0,52;0;0;12,7;564;12,2;13,6;85,1;0;0
5/03/2024 3:00;49;29;0,4;317;43,4;20,7;64,1;0,5;0,51;0,2;0;12,5;563;11,9;13,5;84,94;0;0
5/03/2024 4:00;59;34;0,5;298;106,4;23,3;129,8;1,7;0,64;0,1;0;12,1;563;11,6;13,1;85,58;0;0
5/03/2024 5:00;56;34;0,6;302;95,8;24,5;120,3;1,4;0,69;0;0;12,6;564;12,1;13,1;86,48;0;0
5/03/2024 6:00;69;29;0,7;273;82,7;26,2;108,9;1,2;0,7;0,3;0;12,5;564;12,1;13,4;85,97;0;0
5/03/2024 7:00;73;51;0,5;300;87,9;26,8;114,7;1,4;1,09;0,6;0;12,4;564;12;13,4;85,28;0,1;17
5/03/2024 8:00;70;45;1,1;139;29,7;23,1;52,8;0,3;0,77;6,6;0;14,2;564;14,1;14,7;82,92;0;76
5/03/2024 9:00;48;36;1,2;103;20,8;12,3;33,2;0,1;0,52;13,2;0;17,1;565;17,6;16,1;70,95;0;200
5/03/2024 10:00;51;38;1,8;139;20,9;8,5;29,5;0;0,45;16,5;0;19,3;565;20,1;17,4;60,37;0;393
5/03/2024 11:00;46;33;2,3;137;15,5;4;19,5;0,1;0,48;19,5;0;19,8;565;20,9;18,2;53,92;0;454
5/03/2024 12:00;41;20;2,5;153;13,9;2,2;16,1;0;0,38;20,6;0;21,3;564;23,2;19,4;49,15;0;602
5/03/2024 13:00;35;21;2,3;143;13,1;0,4;13,5;0;0,35;21,7;0;22,3;564;23,5;20,3;44,37;0;632
5/03/2024 14:00;40;29;2,3;104;15,4;3,1;18,5;0,1;0,4;20,5;0;22,1;563;23,1;20,4;42,61;0;402
5/03/2024 15:00;39;21;2,5;108;14,7;2,5;17,2;0;0,36;21,4;0;23,6;562;24,1;21,2;39,23;0;592
5/03/2024 16:00;35;24;1,5;87;15,4;7,5;23;0;0,42;19,7;0;21,5;562;22;20,8;41,52;0;109
5/03/2024 17:00;52;31;2,1;257;14,2;5,8;20;0,2;0,39;23,1;0;21,8;562;23,1;20,4;52,48;0;220
5/03/2024 18:00;52;30;2,2;248;12,9;3,7;16,7;0,1;0,38;22,3;0;19,8;562;20,4;19;55,14;0;68
5/03/2024 19:00;51;32;0,9;252;12,9;10,1;23;0,1;0,48;15;0;17,2;563;17,1;17,6;62,14;0;0
5/03/2024 20:00;56;37;1,1;78;15,5;18,5;34;0;0,52;11,8;0;15,9;563;15,6;16,5;65,21;0;0
5/03/2024 21:00;55;35;1,4;114;14,5;12,5;26,9;0;0,43;13,6;0;15,1;564;14,7;15,9;68,27;0;0
5/03/2024 22:00;41;35;0,7;343;13,2;20,1;33,3;0;0,48;7,1;0;13,9;564;13,4;15,1;70,85;0;0
5/03/2024 23:00;48;34;0,7;273;19,4;23,5;43;0;0,53;5,3;0;13;564;12,4;14,1;76,85;0;0
6/03/2024 0:00;46;36;0,5;304;16,7;16,8;33,5;0;0,47;5,4;0;12,7;564;12,3;13,7;79,34;0;0
6/03/2024 1:00;41;37;0,7;296;18,6;19,9;38,4;0,1;0,43;4,3;0;12,9;564;12,5;13,6;77,97;0;0
6/03/2024 2:00;61;39;0,4;329;69,3;26,4;95,8;1;0,53;0,4;0;11,8;563;11,1;12,9;79;0;0
6/03/2024 3:00;44;34;1;346;32,9;22,1;55;0,2;0,42;0,5;0;10,9;563;10,2;12,3;82,51;0;0
6/03/2024 4:00;51;37;0,8;333;38,8;21,8;60,6;0,3;0,38;1;0;10,4;563;9,8;11,5;84,32;0;0
6/03/2024 5:00;77;48;0,5;302;146,5;32,2;178,7;2,4;0,62;0;0;9,4;563;8,7;10,9;83,79;0;0
6/03/2024 6:00;50;47;0,5;270;90,4;26,2;116,5;1,3;0,58;0,7;0;8,9;563;8,3;10,8;84,58;0;0
6/03/2024 7:00;86;57;0,9;272;144,7;37,5;182,1;2,3;1,35;0,7;0;9,6;564;8,9;10,7;86,02;0;21
6/03/2024 8:00;51;38;1,2;287;35,6;17,1;52,7;0,5;0,59;9,9;0;15,4;565;13,6;13,6;81,59;0;213
6/03/2024 9:00;59;37;1,9;327;19,3;9,2;28,5;4;0,43;15;0;18,1;565;16,7;15,2;62,57;0;408
6/03/2024 10:00;49;33;2;337;0;0;0;8,5;0;0;0;19,5;565;19,2;17,1;54,46;0;475
6/03/2024 11:00;39;27;1,5;249;0;0;0;0;0;0;0;21,3;565;22,2;19;45,73;0;479
6/03/2024 12:00;37;17;2,3;173;0;0;0;0,8;0;0;0;22,4;564;24,3;20,8;35,93;0;720
6/03/2024 13:00;32;12;2,8;175;0;0;0;0,7;0;0;0;23,9;563;25;21,8;28,57;0;856
6/03/2024 14:00;35;13;2;179;0;0;0;0;0;0;0;25,1;563;24,8;22,9;27,3;0;774
6/03/2024 15:00;29;18;1,7;279;0;0;0;0,9;0,28;27,9;0;23,4;562;23,8;22,4;28,51;0;198
6/03/2024 16:00;85;39;3;259;0;0;0;1,5;0,35;29,5;0;20,6;562;20,8;20,5;52,39;0;64
6/03/2024 17:00;69;32;1,7;217;2;13,9;15,9;1,3;0,43;18,8;0;18,8;562;18,8;18,9;63,33;4,8;36
6/03/2024 18:00;49;37;1,9;205;4;17,1;21,1;1;0,52;13,2;0;13,5;563;12,8;15,4;77,91;18,1;0
6/03/2024 19:00;71;54;0,8;321;38;41,8;79,7;1,7;1,29;0,2;0;14,2;563;13,5;16,2;85,63;0,1;0
6/03/2024 20:00;69;63;0,3;160;22;36,7;58,7;1,3;0,93;1,3;0;13,5;564;12,6;13;84,64;0;0
6/03/2024 21:00;88;58;0;0;11,8;26,1;37,8;1,2;0,62;5,8;0;13,5;565;12,6;0;84,5;0;0
6/03/2024 22:00;60;53;1;123;2;14,7;16,7;1;0,46;11,2;0;13,6;565;12,7;0;82,16;0;0
6/03/2024 23:00;56;38;1,6;100;0,6;7;7,6;0,9;0,37;15,3;0;13,5;565;12,9;0;79,61;0;0
7/03/2024 0:00;45;36;1,3;99;0,8;9,3;10,1;1;0,36;13,3;0;12,9;565;12,1;14,5;80,09;0;0
7/03/2024 1:00;45;37;1,6;95;0,1;3,1;3,2;0,9;0,39;15,7;0;12,8;565;12;14,2;81,65;0;0
7/03/2024 2:00;56;42;0,9;280;15,4;14,4;29,8;1,1;0,52;7,2;0;11,5;564;11;12,7;81,26;0;0
7/03/2024 3:00;58;45;1,2;313;15,9;19,7;35,6;1,4;0,52;1,7;0;10;564;9,5;11,3;83,66;0;0
7/03/2024 4:00;58;39;0,9;321;51,6;19,1;70,7;1,9;0,54;0;0;9,2;564;8,6;10,6;84,95;0;0
7/03/2024 5:00;78;42;0,8;225;145;20;165;3,7;0,71;0,7;0;8,5;564;7,8;10,2;85,23;0;0
7/03/2024 6:00;92;59;0,6;303;199,6;22,3;221,9;4,7;1,01;0,1;0;7,9;564;7,2;9,3;85,51;0;0
7/03/2024 7:00;87;61;0,7;307;169,2;22,4;191,6;4,3;1,37;0,2;0;8,3;565;7,6;9,2;86,08;0;18
7/03/2024 8:00;88;60;1,2;336;88,9;26,4;115,3;7,1;1,13;2,5;0;13,4;565;11,6;11,4;87,68;0;188
7/03/2024 9:00;90;52;1,5;350;35,3;23,1;58,4;15,7;0,91;7,9;0;17,8;565;16,6;14,3;75,03;0;382
7/03/2024 10:00;59;39;1,3;344;7,3;9,3;16,7;4,5;0,52;17,3;0;19,6;565;19,7;17,1;58,24;0;442
7/03/2024 11:00;44;29;1,8;113;2,2;0,7;2,9;1,1;0,39;18,7;0;21,6;565;23,4;19;47,48;0;686
7/03/2024 12:00;35;26;2;121;2,1;1,7;3,8;1;0,39;17,6;0;21;565;22,3;19,4;44,99;0;292
7/03/2024 13:00;34;27;1,9;124;2,3;1,3;3,6;1,1;0,39;16,9;0;21,3;564;22,3;19,8;46,04;0;313
7/03/2024 14:00;29;20;1,9;349;2,5;1;3,5;1,2;0,38;16,3;0;22,8;564;23,5;20,7;42,21;0;512
7/03/2024 15:00;34;20;1,7;98;2,6;1;3,6;1,1;0,37;15,7;0;23,6;563;23,8;21,4;41,29;0;497
7/03/2024 16:00;36;23;2;132;6,5;5,5;12;1,1;0,43;13,6;0;24;563;24,2;21,6;39,91;0;362
7/03/2024 17:00;40;25;2,1;52;5,8;7,3;13,2;1,1;0,48;12,9;0;23,5;562;26,6;21,2;40,3;0;215
7/03/2024 18:00;57;27;1,7;101;9,6;15,4;25;1,3;0,62;9,4;0;19,5;563;19,7;19,8;51,24;0;21
7/03/2024 19:00;56;22;1,3;271;2,2;10,6;12,8;1,2;0,5;0;0;17,8;563;17,6;18,6;59,83;0;0
7/03/2024 20:00;51;31;1,1;126;6;18,1;24,1;1,3;0,55;0;0;16,3;564;15,9;17,4;64,52;0;0
7/03/2024 21:00;46;29;1,2;103;6,2;16,4;22,6;1,2;0,52;0;0;15,3;564;14,8;16,6;67,47;0;0
7/03/2024 22:00;37;22;1;144;3,4;12,3;15,7;1,1;0,47;0;0;14,9;565;14,5;16,2;69,68;0;0
7/03/2024 23:00;42;28;0,8;302;19,5;18,8;38,3;1,3;0,57;0;0;14,2;565;13,6;15,5;71,98;0;0
8/03/2024 0:00;37;26;0,5;338;25,9;23,6;49,5;1,6;0,62;0;0;13,2;565;12,7;14,6;74,51;0;0
8/03/2024 1:00;41;29;0,7;188;11,6;11,9;23,5;1,3;0,44;0;0;12,7;565;12,2;14;77,08;0;0
8/03/2024 2:00;36;30;0,8;308;3,5;16,2;19,7;1,1;0,41;0;0;12,1;564;11,6;13,3;78,93;0;0
8/03/2024 3:00;43;27;0,6;254;29,1;13,4;42,5;2;0,46;0;0;12,1;564;11,6;13;79,49;0;0
8/03/2024 4:00;35;27;0,6;186;6,2;10,8;17;1,2;0,38;0;0;13;564;12,6;13,9;78,72;0;0
8/03/2024 5:00;39;28;0,8;334;7,3;13,9;21,3;1,2;0,41;0;0;12,3;564;11,8;13,5;76,12;0;0
8/03/2024 6:00;83;48;0,5;340;117,7;23,5;141,2;3,5;0,95;0;0;10,9;565;10,2;12,2;79,81;0;0
8/03/2024 7:00;64;44;0,6;289;77;21,5;98,5;2,5;0,79;0;0;10,8;565;10,3;12;83,4;0;5
8/03/2024 8:00;68;54;0,8;339;80,2;24,7;104,9;4;0,99;1,1;0;13,7;565;13,5;13,5;81,8;0;75
8/03/2024 9:00;63;44;0,8;290;37,2;23,8;61;3,2;0,84;2,9;0;14,9;566;14,9;14,5;73,5;0;74
8/03/2024 10:00;53;30;1,6;300;9,2;9,2;18,4;1,4;0,5;11,4;0;18,9;566;19,5;17;64,21;0;404
8/03/2024 11:00;37;28;1,7;116;3,6;2,5;6,1;1,1;0,42;15,1;0;20;566;21,5;17,9;53,47;0;402
8/03/2024 12:00;40;22;2,6;116;3,3;1,8;5,1;1,1;0,41;16,9;0;21,7;565;24,7;19,4;48,75;0;774
8/03/2024 13:00;38;19;2,7;110;3,7;1,7;5,5;1,1;0,42;16,2;0;23;564;25,5;20,6;43,6;0;733
8/03/2024 14:00;53;25;2,8;100;5,5;6,1;11,6;1;0,46;13,3;0;19,2;564;19,9;18,6;50,76;0;96
8/03/2024 15:00;33;12;1,7;112;4,2;5,3;9,5;1;0,45;14;0;19,1;564;19,6;18,4;55,56;0;162
8/03/2024 16:00;44;16;1,7;114;4,3;3,8;8,1;1,1;0,44;15,2;0;22;563;22,5;19,8;47,12;0;333
8/03/2024 17:00;39;20;1,7;115;4,7;5,4;10;1;0,47;14;0;21,7;563;24,3;19,8;45,28;0;190
8/03/2024 18:00;38;22;1,5;118;7,3;13,1;20,4;1,1;0,58;9,9;0;19,9;563;21,9;18,9;48,66;0;63
8/03/2024 19:00;45;24;1,1;127;6,4;16,4;22,8;1,1;0,59;7,2;0;15,8;564;15,5;16,8;62,21;0;0
8/03/2024 20:00;43;25;1,2;94;2,8;11;13,8;1;0,49;8,9;0;15,5;564;15,1;16,3;67,5;0;0
8/03/2024 21:00;42;22;0,8;71;11,2;20,9;32,1;1,2;0,61;3,7;0;14,8;565;14,3;15,8;69,69;0;0
8/03/2024 22:00;57;34;1,1;250;27,1;18;45;1,5;0,68;3,9;0;14;565;13,4;15;73,93;0;0
8/03/2024 23:00;37;21;0,8;115;6,3;16,2;22,5;1,2;0,5;5,2;0;14,1;565;13,6;15;75;0;0
9/03/2024 0:00;36;27;1,1;85;6,7;13,8;20,6;1,2;0,47;6,7;0;14,1;565;13,7;15,1;74,94;0;0
9/03/2024 1:00;39;34;0,8;25;1,3;13,5;14,8;1,1;0,44;5,2;0;13,4;565;13;14,5;75,38;0;0
9/03/2024 2:00;35;27;0,7;288;6,6;15,8;22,4;1,4;0,45;3,2;0;13;565;12,6;14,4;77,6;0;0
9/03/2024 3:00;30;27;0,7;314;1,2;12,3;13,5;1,3;0,42;3,9;0;12;564;11,4;13,6;79,55;0;0
9/03/2024 4:00;49;28;0,5;286;57,8;17,6;75,3;2,3;0,64;0,9;0;11,3;564;10,7;13,1;81,43;0;0
9/03/2024 5:00;29;21;0,6;293;7,5;12,1;19,5;1,3;0,4;2,6;0;11,4;564;10,9;12,9;82,55;0;0
9/03/2024 6:00;47;29;0,7;282;69,5;18,7;88,2;2,5;0,7;0;0;10,8;564;10,2;12,5;82,59;0;0
9/03/2024 7:00;56;32;0,7;326;64,7;17,7;82,5;2,5;0,99;1,6;0;11,3;565;10,7;12,7;84,65;0;27
9/03/2024 8:00;48;30;1;321;25,8;19,6;45,4;4,6;0,73;3,6;0;14,9;565;14,6;14,3;78,57;0;87
9/03/2024 9:00;37;19;1,2;16;9,8;12,5;22,3;2;0,54;7,9;0;15,9;566;16,1;15,3;68,79;0;115
9/03/2024 10:00;36;12;1,5;120;2,5;2;4,5;1,1;0,38;13,3;0;18,1;566;19;16,3;60,21;0;240
9/03/2024 11:00;16;7;1,5;141;5,1;5,6;10,7;1,1;0,41;10;0;16,5;566;16,9;15,8;65,09;0;134
9/03/2024 12:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9/03/2024 13:00;27;11;1,3;262;0;0;0;0,7;0,32;12,4;0;18,3;565;18,7;17,6;55,84;0;131
9/03/2024 14:00;22;18;1,5;308;0;0;0;0,9;0,32;13,9;0;18,9;564;19,3;18,2;53,75;0;123
9/03/2024 15:00;22;19;1,8;104;3,2;2,8;6;1;0,37;11,9;0;18,6;564;18,9;18,3;55,56;0;97
9/03/2024 16:00;22;7;1,5;195;1,7;1,6;3,4;1,1;0,37;12,1;0;18,5;563;18,7;17,9;56,79;0;115
9/03/2024 17:00;24;13;1,7;176;2;4,1;6,1;1;0,4;11,1;0;18,3;563;18,5;18;57,23;0;65
9/03/2024 18:00;23;14;1,3;123;3;6,9;10;1,1;0,43;9,9;0;17,4;564;17,6;17,4;59,19;0;24
9/03/2024 19:00;21;14;0,9;324;0,5;2,8;3,2;1;0,36;11,2;0;16;564;15,8;16,6;62,37;0;0
9/03/2024 20:00;17;9;1,1;126;2;7;9;1;0,41;8,9;0;15,2;564;14,9;15,8;67,95;0;0
9/03/2024 21:00;17;16;0,8;330;0,6;5,4;6;1;0,38;8,5;0;14,4;565;14,1;15,3;71,72;0;0
9/03/2024 22:00;16;14;0,7;268;0,4;5,4;5,8;0,9;0,36;9,2;0;14,4;565;14;15,2;73,7;0;0
9/03/2024 23:00;27;19;0,7;115;1,6;8,5;10,1;1;0,38;7,6;0;14,2;566;13,9;15,3;72,82;0;0
10/03/2024 0:00;25;14;0,9;164;3,7;9,8;13,5;0,9;0,38;5,8;0;13,3;566;13;14,3;74,46;0;0
10/03/2024 1:00;22;16;0,9;220;2,4;5,1;7,6;1;0,34;7,3;0;13;565;12,6;14,3;75,93;0;0
10/03/2024 2:00;19;14;0,8;291;1,9;10,7;12,6;1;0,38;4,2;0;12,4;564;11,9;14,2;76,52;0;0
10/03/2024 3:00;16;16;0,7;263;0,4;4,1;4,5;0,9;0,3;7,3;0;11,5;564;10,9;14,2;77,23;0;0
10/03/2024 4:00;22;17;0,6;346;15,7;12,1;27,8;1,2;0,37;3,6;0;10,8;564;10,1;13,7;77,93;0;0
10/03/2024 5:00;31;16;0,6;1;34,9;16,2;51;1,6;0,48;0,8;0;10,1;564;9,3;12,4;79,97;0;0
10/03/2024 6:00;33;16;0,6;225;57,3;16,2;73,6;2,2;0,69;0,5;0;9,7;565;9;12,3;82,32;0;0
10/03/2024 7:00;45;22;0,6;199;101,5;13;114,5;3,1;1,11;0,3;0;9,2;565;8,4;11,6;82,49;0;18
10/03/2024 8:00;42;29;1;349;47,1;12,7;59,8;4,5;0,89;4,2;0;15,5;566;13,8;13,9;81,05;0;186
10/03/2024 9:00;23;18;1,1;106;7,5;5;12,5;2,7;0,43;9,2;0;17,2;566;18;15,5;60,74;0;170
10/03/2024 10:00;20;12;1,2;133;0;0;0;0,9;0,29;13;0;18,5;566;19,3;16,9;52,28;0;223
10/03/2024 11:00;24;12;1,9;98;0;0;0;1;0,32;13,2;0;20,4;566;22,1;18,1;47,82;0;478
10/03/2024 12:00;20;16;2,1;107;0;0;0;0,9;0,31;14;0;22;566;25,1;19,1;43,5;0;659
10/03/2024 13:00;27;7;2;89;0;0;0;0,9;0,35;13,7;0;21,2;565;22,8;19,2;43,31;0;337
10/03/2024 14:00;21;13;2,2;69;0;0;0;1;0,37;13,3;0;21,4;565;22,5;19,5;45,02;0;379
10/03/2024 15:00;23;17;2,3;90;0;0;0;1,1;0,35;14,1;0;22,5;564;23,2;20,1;42,8;0;497
10/03/2024 16:00;24;16;2;76;0;0;0;1;0,33;15,1;0;23,9;563;24,4;20,9;38,1;0;463
10/03/2024 17:00;33;23;2,6;78;3,8;2,6;6,4;1,2;0,42;14,9;0;20,9;563;21,9;20,2;42,56;0;115
10/03/2024 18:00;32;22;1,9;130;1,2;0,9;2;1;0,39;13,7;0;19,1;564;20;18,6;52,47;0;54
10/03/2024 19:00;38;22;1,1;201;0,4;3;3,4;1;0,4;11,9;0;16,4;564;16,2;17,3;58,85;0;0
10/03/2024 20:00;31;23;1;227;0,2;4,5;4,7;1;0,42;11,2;0;15;564;14,6;16,3;66,15;0;0
10/03/2024 21:00;39;23;0,9;259;4,5;12,7;17,2;1,1;0,51;10,4;0;14,6;565;14,2;15,6;67,07;0;0
10/03/2024 22:00;40;22;0,7;138;8,6;14,3;22,9;1,1;0,54;3;0;14,7;565;14,3;15,5;68,87;0;0
10/03/2024 23:00;28;18;1,1;133;3,6;6,2;9,8;0,9;0,39;2;0;14,8;566;14,5;15,6;69,08;0;0
11/03/2024 0:00;31;20;0,7;286;0,1;7,8;7,9;0,9;0,39;6,4;0;14;565;13,6;14,8;70,22;0;0
11/03/2024 1:00;37;28;0,7;335;10,1;13;23,1;1,7;0,57;2,8;0;13,6;565;13,3;14,2;71,51;0;0
11/03/2024 2:00;41;27;0,6;305;22,2;17,7;39,9;2;0,66;2;0;13,7;565;13,4;14,2;72,65;0;0
11/03/2024 3:00;42;19;0,5;244;39;18,1;57,1;2,1;0,61;1,2;0;13,6;564;13,3;14,2;74,41;0;0
11/03/2024 4:00;42;23;0,6;256;7,9;15,6;23,6;1,4;0,46;0,8;0;13,6;564;13,2;14,1;77,05;0;0
11/03/2024 5:00;40;23;0,6;354;33,5;16,3;49,8;1,7;0,49;0;0;13,5;564;13,1;13,8;77,44;0;0
11/03/2024 6:00;26;22;0,8;155;17,2;16;33,3;1,2;0,47;0;0;13,4;564;12,8;13,9;79,66;0;0
11/03/2024 7:00;46;25;0,8;330;37,8;21,6;59,3;2;0,75;0;0;13,7;565;13,5;14,4;78,42;0;1
11/03/2024 8:00;42;29;0,6;305;8,7;15,5;24,2;2,5;0,58;0;0;14,7;565;14,6;14,9;75,72;0;21
11/03/2024 9:00;48;30;1,4;152;8,5;11,2;19,7;1,4;0,53;0;0;15,7;566;15,8;15,4;71,79;0;81
11/03/2024 10:00;29;26;1,8;112;4,2;3,5;7,8;1;0,43;0;0;17,6;566;18,3;16,3;64,57;0;230
11/03/2024 11:00;34;20;1,7;101;3,7;3,7;7,4;0,9;0,41;11,8;0;16,7;566;17,4;16;63,47;0;106
11/03/2024 12:00;27;21;1,3;165;5,6;5,3;10,8;1;0,41;15,3;0;16,1;566;16;15,2;71,01;0,1;167
11/03/2024 13:00;19;15;1,8;156;3,4;1,6;5;1;0,39;12,3;0;18,3;565;19,1;16,5;64,03;0;287
11/03/2024 14:00;36;13;2,2;170;3,1;2;5,1;1;0,41;14,5;0;19;565;19,6;17,2;57,74;0;305
11/03/2024 15:00;28;14;2,1;127;4,1;2,3;6,4;1;0,39;13,8;0;19,1;564;20;17,5;56,35;0;305
11/03/2024 16:00;34;23;2;121;3,9;3,5;7,4;1;0,42;13,2;0;17,8;564;18,6;16,8;58,67;0;144
11/03/2024 17:00;33;9;1,6;188;2,1;3,4;5,5;1;0,41;13,8;0;17,1;564;17,4;16,6;62,09;0;78
11/03/2024 18:00;19;14;1,2;109;3,3;7,9;11,2;1,1;0,52;12,6;0;18,2;564;19,7;16,9;58,24;0;78
11/03/2024 19:00;30;20;1;344;3,5;11,3;14,9;1,2;0,53;9,9;0;15,1;565;15;15,9;64,35;0;0
11/03/2024 20:00;37;22;0,7;274;0;3,5;3,2;0,9;0,4;11,7;0;15,1;565;14,7;15,8;65,93;0;0
11/03/2024 21:00;37;25;1,1;357;10,7;17,6;28,2;1,5;0,52;5,1;0;14,1;565;13,7;15,3;66,58;0;0
11/03/2024 22:00;39;24;0,6;142;30,4;20,3;50,6;1,5;0,63;1,3;0;12,5;566;12;13,9;70,35;0;0
11/03/2024 23:00;35;27;0,6;351;33;19,1;52,1;1,4;0,65;0,2;0;11,1;566;10,4;13,3;75,83;0;0
12/03/2024 0:00;43;27;0,6;301;45,4;19;64,4;1,8;0,59;0,6;0;12,2;566;11,7;13,5;76,21;0;0
12/03/2024 1:00;45;26;0,5;333;36,2;18,3;54,5;1,7;0,43;0,1;0;12,2;566;11,8;13,2;75,04;0;0
12/03/2024 2:00;43;20;0,6;332;66,2;16,7;82,9;2,6;0,51;0;0;11,1;565;10,6;12,4;76,13;0;0
12/03/2024 3:00;43;22;0,9;329;58,5;13,9;72,4;2,2;0,44;0,8;0;10;565;9,4;12,1;80,35;0;0
12/03/2024 4:00;29;22;0,9;333;6,3;12,4;18,7;1,5;0,31;2,8;0;10,5;565;10;12,2;80,28;0;0
12/03/2024 5:00;43;33;0,6;276;4,6;15,4;20;2,5;0,4;0,2;0;10,1;565;9,6;10,9;80,46;0;0
